"","P_GSM208636.cel","P_GSM208637.cel","P_GSM208638.cel","P_GSM208639.cel","P_GSM208640.cel","P_GSM208641.cel","P_GSM208642.cel","P_GSM208643.cel","P_GSM208644.cel","P_GSM208653.cel","P_GSM208654.cel","P_GSM208655.cel","P_GSM208656.cel","P_GSM208657.cel","P_GSM208658.cel","P_GSM208659.cel","P_GSM208660.cel","P_GSM208661.cel","P_GSM208662.cel","P_GSM208663.cel","P_GSM208664.cel","P_GSM208665.cel","P_GSM208666.cel","P_GSM208667.cel"
"SNRPB",275.580271947331,238.229590011683,350.289823502131,193.822290791589,233.58438405416,270.094291821549,198.069306167472,204.681740181927,220.731359658374,187.010123294948,253.19874912136,288.128803162679,204.757616213751,242.466595340221,207.371204389173,219.317759612315,205.654966860112,222.477942345096,183.643054415178,230.932448376198,208.610311837212,161.031865290439,159.678935635406,208.289318262355
"CCNK",38.122914765411,26.7322787541688,31.2237180403827,29.4501481712237,35.5569290143154,29.2081202109753,34.6631270124503,29.3456117272512,35.2354428924569,32.3979603799995,18.8493761281375,25.9457904477436,31.5053704555047,29.1486726448574,31.0442450899608,35.9422842824699,31.7903726502509,32.133095322514,24.9828022785392,29.5710633047358,32.9553666710767,30.1562591979607,28.4497509156818,25.2314112803895
"SOCS1",29.4258394003126,28.0339820826667,25.7591901832121,27.7205274306816,29.7630923794755,29.3426545580964,29.6516159682128,28.5710135354094,29.2780432629945,28.3549167615441,27.2997488972333,25.5079343439473,24.3005720165479,23.8688047223994,25.7790237442572,29.9235906706527,25.5430484002664,39.4601912964632,25.6141801850118,21.9247152672469,28.9513647522216,25.6918764206935,23.0529925759123,25.363106638523
"ARHGEF12",67.7063036398421,63.2919512073633,63.6705390440036,62.4667389301035,85.437062477164,70.5240161151404,72.2353312204403,67.3392694549625,74.3625005824389,66.5146671866423,60.7299060593762,62.3408874696293,57.2485248162539,62.7470482174652,62.7928543562262,74.0575993031377,65.5851372392451,80.5574062399903,65.0542374611897,72.1928207164129,71.0877322579616,79.2735353168825,70.1132416130109,59.1096410892082
"TRIM21",76.6395813794403,84.6496589805001,78.9334206351501,73.2890146058492,91.1513552631276,87.505146262562,94.8632040683003,85.4655348514064,92.774591127669,79.1794184934196,84.8412333807949,89.7770928537088,85.4835411560595,114.085835224479,90.1453275047278,83.6235704066532,96.6630163925325,87.366021679913,75.2472163201901,94.4141200772629,91.2371409544161,85.685596766127,77.0320161698583,85.4096981735627
"ATG16L1",26.3107885186593,23.0430799955435,25.1348326218098,22.1558452787811,27.8702856129865,27.2527073951546,31.9026766130488,25.1015723358743,26.3423098490305,25.8872683700189,19.6194556413886,23.6652571295889,22.9375757754415,27.6979522008337,26.4935212851224,29.8027040141167,22.4183955710143,26.937556845274,22.9568160538927,23.0778536754815,27.1207730707037,27.3744685504321,26.1557581426423,23.1935802479187
"YWHAE",94.9487005101895,154.780174479383,259.914340379597,116.505776443093,161.099277033601,130.307654903708,64.4331161280409,104.052257481582,177.895471707474,197.429534330527,64.0465332241072,237.579161694554,199.181421440475,171.497367136745,245.674124064716,94.951517153222,44.1115672633003,128.538088603396,469.658739449332,185.776688173993,277.230534321127,189.144472935412,335.281239824989,221.391863454796
"VIM",351.132381757136,634.340279067364,614.067629413047,727.112423326206,493.80656539872,565.300388669405,511.378779033675,907.919368009118,715.455397950302,498.718289601152,1528.0020622308,531.156203024245,857.395798797263,643.20939460711,444.172350743845,510.160579503804,447.639746191168,665.792957700984,586.507672725607,2641.20166276952,944.552916902046,743.969757229639,634.700524197766,788.004519530185
"DLX2",10.4725723958575,11.9584786231806,10.1004614952912,9.32769909591268,12.1407490240996,11.3369691554739,12.5016838112475,10.508235340784,11.0396244704348,11.3513788619684,10.1762330694248,9.4818122522617,11.2395568442822,11.1470037310887,11.6184525195804,9.8319908246855,10.3057796615756,10.5932858227115,9.87642400823998,9.61435063275224,10.7872255484559,10.4650184267859,10.0594870269787,9.68246565945411
"CFTR",27.292583056876,25.6960905104931,20.8477876158295,24.732325994335,29.5362416704804,25.9751324135185,23.9693999816228,25.0987357437687,23.0781719327046,24.7910957232462,23.9289378255743,25.1500608106529,21.0550734056835,30.5754409981232,26.0920515870848,23.3856385816996,25.3394222744349,26.6770278015414,20.6952273254558,23.9412362354393,23.645496803694,23.1454822328669,24.3293044336888,20.6972347110151
"NPM1",372.311901636397,784.279064904645,551.849443776619,420.366600750938,543.429252269844,424.30977022154,500.055364379943,393.265677341476,547.129853578856,471.866808533596,685.00305507184,507.930534321127,510.327915961244,677.585650700152,482.167065126843,356.024938749288,327.60750425815,397.177858515832,427.847098501709,405.732738292293,411.909376834449,428.633567094469,454.271559962153,659.641240549916
"BCL7A",92.1388325098182,65.5933054567087,64.6913065416292,80.7114551895841,88.5203410017289,68.3557818982299,104.013641429843,81.1424393400429,85.6234029298548,71.7861679931766,60.9587617450199,66.8119508611362,71.323967658884,71.3084225468398,66.2244048104371,96.6176937123077,86.4261203401854,90.4477104728551,83.0902756889602,74.3542263042643,96.9985318124733,89.4290769028842,87.0072203599268,64.376226635206
"TAP1",135.789081576559,158.64335616371,138.255349577894,158.795879081965,136.00862145912,104.302742919042,121.425426952682,136.54217623296,201.415211872509,119.861172672587,181.96717415548,118.23900980789,163.486963367214,186.004893301688,102.598198664919,147.045054249331,156.254437592093,150.062164889212,99.1270424946814,160.872676988262,146.966497541781,130.046536723135,124.288388821757,133.902918268099
"RAE1",13.3898976493269,10.2659590555582,12.6981738266217,13.040291355897,11.7257673310006,11.6422369589389,14.654521616788,12.4434204977245,12.6215668407529,13.1219765027478,10.205077503321,10.1667632929133,10.6286019361412,10.4936541483492,11.1892797962346,15.1844561938161,11.2699768634003,12.4711232947825,11.605243527451,12.4314625549825,11.6467473777015,11.5349121010352,11.6672035425655,11.1324754924308
"PPP4C",147.393116239743,196.111667630315,176.373267458184,233.027219016693,193.750599682666,202.920927965268,171.681816490935,218.548937731092,209.289069480633,177.133770848912,189.781032764748,208.462171320636,204.73915729398,208.364280533377,194.371825476251,215.681816372415,196.734345442452,211.680210270955,191.694636887051,216.751320633642,205.110261189316,185.712585609896,192.960502581843,208.56514970578
"TFPT",131.16702869751,104.868955013878,159.247866279317,149.757203434924,91.1526118450409,109.888509080482,115.62895603777,144.508866347271,102.008582459993,116.267351176892,157.678574813877,137.981875208833,109.069406213622,109.489698574723,116.168586862082,138.543102023265,112.621149464914,71.8697361274762,114.645589349669,147.306695470399,86.8409185342842,96.5569929846781,118.442276020013,123.554308240483
"MFN2",427.593586207945,508.633433658068,481.949815789761,414.25671605638,355.958684582747,545.228601120736,416.709384953547,471.139508680101,449.080888105694,417.366115595183,564.771230211549,486.306939564552,465.338505204265,403.881816372409,512.49125643015,481.038668515368,417.86332216688,517.880534321127,610.531674195712,461.168780018076,428.774868540921,472.769092632398,495.440840110513,470.158739449332
"GOLGA2",58.269397374728,52.5560771374143,51.0573268484099,54.4957274995402,50.5867420955485,46.8652530369293,54.1765667082168,58.202155923352,59.2252417338903,55.0781781188223,34.6631821729725,63.0105630078916,59.08850382018,62.7476487651627,51.3877197271253,67.7626450965223,41.190609864981,69.5368364152997,64.0559530202296,48.5002015806801,65.3445675602554,65.3208911639486,60.5816677382916,51.7441999488385
"STAU1",514.661303551896,682.654907021471,661.255358049726,550.142936771222,388.631495850582,558.035562972151,565.576007556815,572.614531574622,497.125987374798,583.253223497436,600.908494590994,581.445419946227,609.912263746139,492.874124064716,550.142936771222,478.913062390886,607.244582946689,400.013190089646,537.574424539327,579.331552493823,448.923273642777,566.706175346768,618.450852146674,579.952194961155
"ITGA2",34.2247799951916,26.1984435171244,33.2610625798543,23.4989243701685,40.9661245297487,36.3551511401062,34.1355217967036,27.9704861005649,28.9896802423947,35.8189858087841,21.9945289679899,31.1579207885126,37.2982874912072,40.8000201335947,35.0084649316006,35.1946645176279,27.6485707844922,39.4010338638808,28.8016422671946,30.0394236977482,40.1010206434865,27.4609973568114,30.5938620278442,30.0918463010947
"TBK1",93.9848993210325,126.272231379561,146.372791788632,99.3188482068056,107.966231956664,124.138554403619,112.831756666971,104.150021723665,110.209276835196,124.32828309477,148.529611433978,134.891297443434,125.564842784351,125.612625304298,115.778917356254,81.5110306743782,113.199671289342,87.0659234377155,169.943748003466,112.041012532266,110.434558595702,136.186707922808,156.345977001831,127.42846649639
"PPL",43.0001078909919,41.0142229099625,31.1447468411199,35.8696329485597,48.1677572243265,39.2212661771828,50.4779948358418,37.516724063807,36.4266020037063,30.1942046710671,25.057764011186,23.9401600979844,30.8581808854508,43.2839349543816,32.8180122953158,35.9047546456617,41.2166609775644,38.1781884236688,31.3684535114201,32.7760168944427,30.8707019685088,37.7192304814223,29.5409736448871,32.6848681256005
"RNF146",84.8274328516624,128.047325218178,117.658307701483,98.9539668911961,108.13635947529,88.4271658002371,94.6504783450763,95.5444511608905,102.092275777519,90.2799358118136,38.8791203399224,114.533035437067,106.374736737379,130.442524176973,100.306290030831,122.006903290845,50.25031919896,69.0669680409577,103.296575350527,104.592542044127,81.3322256277415,116.920711097187,100.754574408576,122.871993177772
"UBE2W",14.8861016153556,16.7175490705252,18.663514396947,15.06598759707,18.9250152815607,16.9001096264552,16.5924983457128,15.1589370137842,16.3341086889383,20.2939269123942,11.6780698653782,15.2981575184943,16.0978110892197,17.8286315346339,15.3667213566578,17.1779722012553,15.7678565039812,16.4384746058053,17.9236191534314,15.1553661107254,16.9025668546351,16.4736742764784,17.0525272269562,22.4826816621516
"SCP2",50.2208154996182,184.97421258345,154.468998755248,163.222546616816,90.2208916395279,176.352155036874,129.521800278756,145.112648914727,138.108033259966,143.812667275656,170.79831799361,156.021580238334,191.028682738678,142.336213436006,182.01483099219,103.838884747767,89.6135979409674,89.3578132657532,182.576688180529,114.057243602445,146.793419946903,138.612784266857,170.089509443091,209.166431757057
"PTPN11",584.364394929238,1020.03700938369,1160.36121416226,837.956769450614,692.675703323131,837.956769450614,1039.00502869674,659.842111057441,767.234646804954,951.259104599161,909.43119118059,1145.80568054134,963.535864663944,917.399028818166,992.908739449332,621.477861901748,979.732652524649,686.540931378568,999.870989984345,690.146904090025,779.665130653811,930.078008035289,894.199009885424,1140.25510607477
"LAMTOR3",52.7677392173938,130.243401778008,122.417692331839,119.753206331551,67.4093155302763,105.830175173507,107.612109209817,102.209541975465,106.095361216468,103.285679759587,90.7546389626524,104.360404106247,131.217159712908,110.89037749131,112.820230837222,76.1552128739084,81.4999794812755,71.459758893201,145.159497508783,83.4893560615044,102.46825096692,104.594476658564,128.614694699152,176.331711164274
"ZNF467",25.2155311820157,22.0445280733268,34.8549087541549,32.630094928581,28.4732679825107,28.0787421839521,41.6762250842703,25.1493291923714,29.1302786448028,24.6716407365801,19.5379707295524,19.6689729007803,24.8373882161283,33.1552485409186,27.839497171911,28.4683386954999,28.6532576148292,29.4501094077248,22.3298405306937,26.534303710357,24.7744500511897,26.8911854368348,24.1171293931179,23.4033036483597
"TULP2",40.6828397736956,42.2617840130844,40.8177618534823,38.7888965682278,41.669865056926,41.2878709844829,45.4453634774525,40.8626144879378,42.3507969292181,48.253080920536,28.9441037245085,32.7360620740493,34.9599866167442,41.9516499158231,37.4513223726263,41.9036883147585,35.1603288547564,48.4893232074481,34.0424897059253,34.5140810128997,38.9033405190767,41.7859599073904,36.4946839229644,34.008517216999
"MAPKAPK5",31.8426141491821,30.4344103136942,36.6347744439063,33.6457446203362,29.5284109438118,29.7734709574529,26.2366868225807,33.1565057197146,39.058288316437,32.4122826809712,39.7599044687282,33.8366003100062,35.9792438297778,30.4178625817798,31.7198056857625,31.3966942026249,34.217681662444,25.0071226809896,32.7724223794535,34.2447676697254,29.8493078460073,30.1066830152924,28.9809060526151,34.7686946231802
"SUPT3H",53.0106509262658,45.6180443632195,33.4893290467665,39.4909719923849,40.6080815484551,39.4909719923849,48.5756034752183,39.4909719923849,40.6082676156619,43.6514882943205,35.8424827558651,35.7006717295771,34.5472975903993,45.6087593039938,35.8603181364033,42.4119808181558,44.0896853395072,40.8226114769402,36.312700610625,40.1714896521214,35.6076365431223,38.4885612552321,38.7364518079458,41.681862241586
"CDK12",42.3478432298065,38.4945871057695,40.8467937479198,37.5329699267681,43.239667358361,40.0243035787248,43.1825128488144,38.6520876385288,41.2864175654524,38.7064719998256,31.4741436637785,35.9597690402372,39.5160971318311,35.682598278127,33.1883565157419,38.0224775398587,39.1731251897067,37.374376825121,38.3730742081814,37.8803446821894,38.8071088562338,40.8248236928834,38.4945871057695,38.3984715090403
"PYCARD",71.8666122785448,85.7995534900199,68.6387036841223,98.8703141135437,93.8796049054223,44.6457519447726,35.2011744020378,66.051586810787,80.29748441785,54.4029154402928,166.625498807658,61.6138408407394,98.7538142056501,151.533255846576,48.2185509169954,48.1061293591363,100.028051319042,72.6795951150731,48.7345854410784,76.9174329306401,82.1658444082627,55.5074912084303,52.0791164255434,68.2363682604139
"SERPINA1",15.0164425903672,16.3371043065458,15.5350830024754,12.9492506862303,15.6876210312701,12.5583058579842,14.3575257443746,13.8817544432776,13.9629195792463,12.2830923865897,12.5718843073357,12.031119110509,13.4980118104531,11.8968070362328,13.0680226895775,14.5194297240139,14.8989504216868,14.4880365748866,12.4970543296042,13.5017326364257,14.3065028194871,13.5017326364257,12.2710112583113,12.7355732116225
"LDB1",126.381145126804,79.1061333630997,105.136082861939,88.453044236339,98.7515962585709,111.573767223444,111.58154865517,97.6896140046595,110.960565066988,105.327867564077,70.4699891988097,86.3116800657543,85.9935551873045,109.195378364595,81.6376015405863,115.456929786985,88.5523073337518,112.361897921131,96.0325975996906,105.81859485001,115.856648805684,105.342927243603,104.459380281657,86.7660489191269
"TFAP2C",43.3146403781624,38.8165302611808,37.7844274569058,35.0660614605688,41.080640458655,35.2981897421753,39.50993823215,31.8469586815889,36.9680381794301,35.4131161545593,25.1035940387631,31.6030016593707,33.236142761013,36.7298754980585,31.8178598011094,35.4022906035653,33.7291949910104,42.9942124178384,26.6297068822358,38.8725396469492,36.5409651605911,29.993885173222,27.9708417023349,28.6250939297558
"IGFBP3",151.555557702005,103.637539609846,395.487959186914,111.767427976639,137.410630526204,167.187883061373,139.457034055481,54.30631040331,105.213508860282,139.49022447096,151.443702840133,262.935066686718,105.821158938026,107.925569239835,165.80842250036,110.307657982439,76.282418247783,135.571296420138,168.143316834124,57.7091208124298,93.8558221510118,84.9848670661571,190.810636195374,116.128892824727
"PCDHA2",23.4281942506297,21.0133123197155,19.5738488121524,21.058499491131,24.7670963232308,25.4183727665233,23.1521221189344,20.6970858020318,22.1540621119514,24.4146853116578,23.599359681962,18.7447130548894,18.0777867065341,20.9972136314178,18.3692143584658,20.3033045091551,16.9536526200328,27.6630789161767,17.2742948144306,20.0267139215148,24.0307893871464,19.8921127768831,17.389584643921,18.0534597623729
"THOC6",32.7636559425813,32.737092152235,46.8441160107561,33.4762229807839,32.7636559425813,31.5733011960685,33.8288780519986,38.3086708160048,31.8668806783456,27.008455344852,31.0353135122354,33.9958088829219,39.3209697427967,30.1308423968008,34.7249282389261,40.2233858678097,35.8186923921626,35.6060441001588,29.2003570874661,32.6524546073285,28.3254625679495,31.3186136609414,31.9748725140698,31.5482728954902
"CHAF1A",119.447449318096,78.9735387656687,90.580311308755,78.1624046878781,88.8399057356328,111.066277233846,100.407913365375,88.4010568197171,110.999580176121,93.1612526082922,72.6425647706939,87.1878964530269,71.382146892257,73.6773954318729,88.0525431263243,94.4256287998027,96.6451310896587,105.232850495168,76.8162866500679,90.027874806968,101.0379885644,90.0038012008954,88.4632184381678,80.5977689661337
"OXSR1",142.376663706307,129.581130542588,154.468998755248,155.943072898414,144.590467377466,155.749425887099,140.05633425749,129.283098966424,138.630574260975,161.669867576509,156.014455553698,169.477395773292,163.504243962076,142.41921459588,146.307172294031,127.712428629768,153.881348103111,152.971852687076,161.89976584134,132.381917744301,142.522022949206,183.474124075829,164.549851406735,148.291491588818
"NELL1",25.9886649235254,24.864375371029,62.1561911974599,24.0471043365632,25.8804929855368,27.0897267019819,25.1379336070403,31.0788212850719,21.317343819833,27.7633165014661,17.1558140673674,32.987858483356,21.7993985457561,24.4622125104973,22.4702601421373,23.4587088313558,29.8818929389632,24.832527993799,19.4705297653981,23.1141701947558,20.8277945889079,23.3758672311191,27.0831049181056,31.1812323754071
"HLA-DPB1",532.833427298588,918.486844230681,529.692903898051,404.805661218276,465.145918936511,390.661861368206,258.302329192921,387.885275432283,570.105844091823,498.1732971984,1295.95584609447,493.144858049868,732.718589478453,752.226044103761,425.649444111166,310.060166260428,468.766464973516,592.577548582345,334.751198817791,543.810150661695,618.121029314257,577.340082141066,357.863939666763,581.642035534585
"GRM1",31.9123746432382,30.9698937137125,46.4965379438431,33.0681987559398,45.4170830216228,33.4183564049165,41.218740116229,33.3782218748661,34.4591563461393,32.3479028675341,28.2285925392156,34.0418412628983,28.6770803545943,34.2428640253944,31.0699140089815,30.6810318813335,30.6810318813335,36.9186178599372,31.3281928586354,32.073494557912,30.1687070813575,29.5848801233637,28.8258449568834,32.5181533061881
"SLFN12",13.560887612965,15.1870504002214,11.5668547804828,12.2532420979362,19.8141685445153,12.9207099681864,13.7742404657061,14.14100123401,14.2330621127586,13.7692096865603,10.3030498654039,13.674338865889,12.6985190847472,13.7194275003997,12.6146460929423,13.192759989015,16.9870057173016,14.6943002613697,11.9245723350346,13.5479915983961,13.5505534390884,14.6013220347691,13.3570601022489,13.3728685863842
"VEGFB",115.521290724602,79.9559093909367,108.545907112047,148.74339355536,63.8339427240356,110.649594260649,72.5451842806395,192.519448351464,139.465080350048,123.317936084886,165.874792161212,138.232966102981,152.472902276712,82.1973260063093,115.043817390732,146.702541971491,119.27373454026,175.713231961083,191.48983995763,285.332152325784,185.134084817178,163.590718276054,155.189511189871,96.6883691389872
"CALU",138.431513499686,101.450130421128,167.308460183495,104.273495964763,123.902681744383,112.056888352303,152.414685313456,140.549771100877,151.9242251491,124.816628887911,72.6136748613909,143.868675299671,154.756874145826,109.642391768706,123.902681744383,140.222415014061,82.8744050745737,111.132331047506,136.904730189666,146.1300372769,132.966811231876,117.962111707333,138.742583203772,125.923510425405
"RPS6KA6",60.0509440865917,47.098205508524,48.5018515111264,55.0836066921255,77.3749186605796,48.9897858998736,60.7528573004808,54.1950786748163,56.4304215462813,44.458147497567,32.8392010184184,43.8564954847118,40.1647811891452,49.7868464632511,50.735094424028,51.0569665866948,51.2109524145723,67.7252277537103,43.9026360571222,50.7861907717542,61.4941273705838,56.9085066175575,50.9350606372453,43.1377727313282
"ZFYVE9",22.0991982492219,19.0602085871159,20.7676221690942,21.537952169954,23.2966295244966,16.6032337110565,24.9720214331029,20.7695135089451,21.7326185050449,20.0729882790875,16.5970613590441,19.0345738913865,26.327491744241,25.4906287601871,20.2571827160624,20.6729031786204,25.7685350839785,20.6182071979082,18.9963864483708,20.4129924179519,21.0907560286526,22.6221342034813,20.1234310372709,18.3456124317035
"IRS4",54.4345908157427,37.9822387128303,35.8916826103566,35.5138260321185,42.6674628805558,40.132392027729,39.5673981746384,37.4361529473116,37.7417245706138,41.293891128434,32.2960916658354,36.7127054446835,34.3072585695355,39.4708771842756,34.1413121034963,45.556169639231,36.7147928369115,51.4851130847827,29.9839051889889,39.1093784113585,37.7417864171697,34.1495928387046,34.036505413465,33.9596714747287
"LIMD1",93.3662134441002,108.537788011065,87.650301736014,104.276362467581,114.65941149564,94.2255022453469,97.4446271829293,103.143315001161,88.6091240033052,95.5013737034509,66.981344357487,93.5572641456145,102.345038688057,106.485274194316,96.7146093633772,103.087110129178,110.286435523111,98.2019472461578,85.4017944112394,86.9518708778118,97.7136421583258,111.754408111075,109.060433943124,78.5417785651262
"ERC1",114.586644818973,102.471463510602,69.4769651810564,88.1856501241277,112.288975003764,78.846361503403,108.249214569199,96.8315769443125,126.231234316099,122.915531675109,47.534217692635,75.8717520633671,94.5004171596904,105.636529292939,70.9235217807066,148.943481012394,57.7039315637644,99.9175593696173,121.681075538993,79.449058504366,139.76902910748,148.777266246577,154.146144921574,124.048895811126
"FOXH1",100.116689902057,78.3302767713118,80.4129701519393,67.1714501225086,87.4738288843903,80.7283602565051,96.6703324413548,75.7941462807641,84.4387462784079,106.589818271686,52.6939951234956,73.558690651075,86.7349908158477,80.0243304700103,72.7111172420957,101.268243845042,68.6210808061316,102.784253450496,70.9649708464996,67.2060312908036,96.2536068178883,80.2337351121495,65.8836464085768,56.4994552335422
"XRCC3",33.2493172188522,31.0698448316972,39.700859812921,33.8290423166701,45.0963202261973,40.9483253335477,41.6835466579705,40.7065373460777,34.5556515134373,35.1352717728258,34.5829739881973,34.7335292180998,35.6249357013344,43.7333957474703,38.4864380731224,37.9361386086318,35.4900140148271,42.3831693852471,30.8579208917318,36.817415703483,35.1238689796296,33.1285049181622,33.6738446665155,30.4751087096858
"TUT1",67.1657924705558,55.6968511195469,70.6825614299677,64.4641825010396,60.3073081161715,64.1232038460134,68.883569517678,70.8599213506936,65.0879852701548,58.6324698816361,52.9824825994431,72.393167924724,65.199290510111,64.5725882327465,65.9778653571143,90.2450974373616,58.1756006375198,75.3626824366591,56.4777220516782,70.488655753467,60.9750679173677,59.6172804833547,63.8848085319856,58.26384100991
"KL",12.0719024772831,10.3443458671141,9.6018222926367,9.57821617481633,11.1796046951456,9.82406260833914,11.3916694473459,10.7096975148338,11.2055785560129,10.0487881173009,8.88673835351172,9.27089966858216,10.0343699433419,10.3514540687416,9.99805155196021,10.8787766516633,13.755225133803,10.2944223768858,9.27586145019446,9.99230809551099,10.46535084956,10.0371563933125,10.0828283880481,9.64935013354376
"APOA1",36.2366245752962,26.1002880755962,27.1007724431521,29.5213026624172,28.3787453430208,23.512327179858,37.2765489372381,26.6301262751277,31.0085556887467,28.3822172649801,23.1691233149803,24.4542377765615,23.5359271673086,29.6057439905697,29.4155832544919,32.9933865311383,24.3121643381953,32.6631975255649,23.1464710950517,23.6334321506333,28.6054555604229,26.5310608906678,24.9200066174039,25.4658154150462
"SHC1",44.1897451751889,42.5878574508403,53.9396527583022,48.5963260147444,40.378249906044,45.3123205629135,52.8117554366415,69.1664833467333,68.4764786638785,46.6265638495159,40.5741947182959,39.8468116638674,57.6128330733126,50.8825292976396,41.4088298900579,58.5800215009301,40.220558587514,54.8283749051352,59.6278115908114,75.8875521248604,71.3303768634847,48.7128196424538,55.5430906668347,59.7828187061536
"DRG1",650.654116759162,500.075313770703,653.716289801777,469.670882151268,452.993545876025,596.612295534833,600.885123885119,538.222023322774,541.500679574603,453.46514994685,583.759505025845,499.727747485946,420.598799963312,447.639508680102,478.03676106854,565.76720499626,561.364717201062,394.263736567445,541.894233197643,516.206781061602,460.611249369444,427.658739449332,486.158560401188,459.490042664019
"CHUK",18.9005661054466,16.9215115667937,28.0394965930117,20.4902380035764,15.0950429745538,18.3968548329096,17.6751483706083,19.4982744643328,23.0809194239486,21.0738492647165,15.3365195273538,29.0652697354416,22.1794614359421,17.5490240394689,22.9777003963955,16.2859290161803,30.6206426284046,14.4042793692129,25.8345890369974,20.4330854854713,24.5456216371187,21.0075442115494,31.0583950009258,23.4575369950861
"SERPINA3",554.34322823587,1290.56454708251,933.900494474,2122.97201832639,654.530479069905,1030.06471229947,884.570138187116,4585.33114942368,5412.34188610191,935.472190152724,1538.68563435914,1140.85789663358,2978.4301082954,685.095879204281,1490.1159949971,741.320762294706,1342.5784164161,810.448483039076,1477.99976509036,3749.47205148227,5773.51163239734,2202.75445441531,1109.39591893651,3187.00936176061
"PPP1CA",203.438627569924,224.735777695305,286.719720600299,245.65104714164,221.221818653389,253.825566281084,209.089106927353,252.660254690777,269.547937990606,190.93411517697,297.334574649156,257.919072757819,224.962195714771,249.934317012909,209.297009370276,264.840790731383,198.629288356535,208.958585121754,193.763867655617,262.228555272531,202.54314786551,170.351102151237,183.803685512197,217.41771380831
"SH2D2A",132.432364568285,134.217788927863,101.479423163658,113.534564479063,143.435961824098,108.853457490129,114.418790094833,118.561225583333,113.170507586833,116.731379688535,122.554216247135,116.349400982983,88.1861339623489,117.172587844257,122.834551387116,125.123295069576,117.165951003559,138.326154599577,95.9747091238261,109.718447421443,111.267895512218,134.73633356289,98.786843556591,106.089719500882
"DHODH",34.0969499032247,33.1046507679608,34.9878561995304,29.755454027951,39.6899173650357,37.6860499954593,35.0941807596356,33.6215839284954,31.9846898394321,34.5735562280822,31.0504823113161,32.6528549742221,31.6133186211327,36.325066984472,35.18541463989,30.9507208404227,31.1829124741802,39.5509959370982,29.6816093670591,31.6322724793016,30.4548563494487,36.2136106273526,30.4721256055019,33.6459129741594
"ARHGDIB",325.11285217902,494.071543813397,281.558938374089,335.406056524516,646.050689374926,208.015707611924,148.301984079283,309.355662593578,599.373828331549,307.998589823544,601.738979368992,300.588777240764,490.419993694585,831.307225019676,220.338408770485,196.601537090561,550.57491145663,346.435172741956,319.560673034544,305.182894995184,635.636944577536,360.021559962152,327.350365594246,727.84025529838
"TAB2",125.691765852162,237.54096353741,232.45104714164,183.304995863186,169.460944115982,217.446223944692,219.897413840455,208.735531845228,256.661341914765,245.843564439888,215.611208554111,214.562739180453,279.388763232077,156.683476861255,238.759690016633,234.665769609583,109.251306527177,134.756755145398,241.825032146143,195.533098424443,210.337886824334,221.451047141641,285.65095432726,311.345259050869
"SCAP",204.843354834041,128.489682731645,201.669842831203,197.256175347281,153.203097813376,172.707806067114,178.262474920422,234.905556668821,179.952854948717,179.521559986338,195.588744756425,175.389488074745,203.754596721718,170.984366937245,159.847690685011,221.310686649674,233.705331106763,217.600177757281,207.323149711784,281.158712490494,169.841213732273,189.624786761815,192.639870564384,159.874508166398
"NUP62",31.4073837297532,38.3626151580963,32.3219177814359,32.9644010181861,32.3219177814359,32.3219177814359,29.533049408231,37.4137075086814,45.8569044231781,27.7509775427623,34.0872654197027,33.2679919348602,30.6639424721146,33.6138769503339,33.5826193032234,33.3674823760455,21.0701774249988,31.66925593756,33.2024281159939,47.1678262234835,37.6411568431249,32.8422768882184,29.9711932400436,27.1545246652972
"CCNG1",244.40941265155,456.809356964121,248.906736367758,378.637912155442,241.266264956699,294.173403039846,311.912950230379,305.794724869449,303.086518563283,321.430569733782,479.203355889277,262.805905557611,375.935512229592,309.35745739805,289.56386765446,265.529291390792,335.56617425724,253.430288234875,340.373041465945,247.176688167281,324.716431757024,431.373189864401,387.661685483609,469.962446799964
"PRDM14",111.163430653296,128.007665022548,88.0734342046485,87.2771722031313,131.889389987686,111.072912536355,125.705248790047,100.877641314246,121.614548903699,108.512468938737,99.2314407205789,117.227385275804,106.351621775374,107.158020321954,127.05895216104,121.998218867836,109.819569148644,121.768802260447,90.4294291898457,107.177288038652,109.189608610192,115.894252111376,102.461874344116,83.8431461931558
"JAK2",31.539764657689,38.4945871057695,30.2208676200527,28.0161247295695,34.102336242412,33.5187338468988,31.7771797403501,28.0907524617302,37.0435856588138,32.4931803705521,26.3196074751862,30.7237655947763,31.3610739919663,33.3717432390496,29.0898556742929,32.2425968912442,32.9134384889307,33.2224581145447,32.3608063232341,28.6119855579272,36.3738414307584,29.8091130351561,38.5547952263216,40.1411954266775
"INPP5D",234.04621665696,255.183719654871,188.992126497509,243.839369299362,264.952171171296,165.596607254732,147.287811656559,263.699576283051,215.223215499532,274.34922989801,337.625406115998,217.914580720227,331.172947138536,302.69929520107,200.610366931391,185.826050701263,328.896191466897,315.575126640003,224.917713808307,282.086975711625,327.645918936511,290.05635462631,195.301453927757,371.132841938523
