"","P_GSM1679692","P_GSM1679693","P_GSM1679694","P_GSM1679695","P_GSM1679696","P_GSM1679697","P_GSM1679698","P_GSM1679699","P_GSM1679700","P_GSM1679701","P_GSM1679702","P_GSM1679703","P_GSM1679704","P_GSM1679705","P_GSM1679706","P_GSM1679707","P_GSM1679708","P_GSM1679709","P_GSM1679710","P_GSM1679711","P_GSM1679712","P_GSM1679713","P_GSM1679714","P_GSM1679715","P_GSM1679716","P_GSM1679717","P_GSM1679718","P_GSM1679719","P_GSM1679720"
"ALK",89.7987568983976,225.999612038429,145.307222559644,108.81684861503,111.309539391606,90.5713164428018,157.185112894454,114.619941382667,161.306834163941,113.499065840329,27.181957703578,150.672512440043,143.490567901978,186.759969055892,148.984591941807,118.904244515033,160.188742435463,127.74228609947,121.480992639738,55.5383144858089,88.8959709012331,101.56229192019,105.507602991385,145.13749584201,61.4027863141096,64.0314731876713,165.17726021545,135.069059058425,234.147287945537
"OAS3",0,5.05027066007662,4.59832982783682,2.96773223495537,2.04237686957076,10.3510075934631,2.61975188157423,0.779727492399098,11.5219167259958,0.915315047099431,0,3.64530272032362,3.31770099195325,3.68605202083998,2.2573423021486,3.60315892469798,7.02582203664312,5.41280873302837,3.37447201777049,0,0,0,0,2.39237630508808,2.01320610865933,1.90192494616846,2.99234167056975,0,9.71565510147455
"ARF6",356.34427340634,574.468287583716,408.33168871191,393.719143170745,444.216969131639,375.224025263036,406.7164796144,371.15028638197,687.858428541949,397.246730441153,732.553760111427,591.754141599201,700.034909302136,486.558866750877,444.696433523274,441.987494762952,487.592049343033,418.951395936396,514.044570707038,666.459773829707,424.725194305891,426.241744830406,536.49620766374,400.324301718072,494.242099675866,467.239561775384,413.54161887274,471.803727127694,532.417899560806
"TAF7",2297.70787492408,2956.93347147486,3855.23972765839,2542.35728127843,2733.72143992046,2268.16453891759,2848.32523324159,2102.14531950797,2956.52383189052,2493.31818829885,3013.12001144162,2467.86994165909,2868.98193279157,2287.80962093468,2424.38563250759,2429.73016822134,2324.14192972154,2437.92905335598,2723.19891834079,4337.03746757362,2774.01016889232,2714.19227383564,3329.46162269983,2598.91812609402,2513.48782666117,2789.48992104707,3040.21913729887,3219.14590755914,2819.48311044792
"PMAIP1",0,0,0,6.92470854822919,4.08475373914151,0,22.9228289637745,0,0,6.40720532969601,0,0,22.3944816956844,22.1163121250399,7.52447434049533,12.0105297489933,9.83615085130037,8.66049397284539,25.8709521362404,20.1957507221123,0,3.19881234394301,0,0,0,7.60769978467382,7.78008834348136,0,6.80095857103219
"PRPF6",3590.52489884228,1511.29349502793,3068.00566113273,3367.38684259602,2714.31885965953,2721.0211211316,3518.98171492459,2083.43185969039,3056.76450740668,3237.46932159069,3554.04096974282,2441.13772171005,2902.98836795909,2392.24776152514,3238.53375614919,2737.19972979557,2648.73490781446,3115.61270673113,2454.36598092507,3276.76055466273,2087.91562424435,1815.32600518766,2257.46456211755,2177.06243763015,2637.30000234372,1602.0547796559,2689.51669350809,2443.43679754999,2255.97511456239
"HSPA4L",919.368225388357,1922.89055382417,1514.68984528945,1042.66325854765,801.632921306521,558.954410047006,1108.1550459059,935.672990878917,1693.72175872138,761.542119186726,263.664989724707,682.886709607292,779.659733109014,810.931444584795,1006.02221932423,772.277062860267,869.796768136419,789.187513275536,793.000924176066,2655.74121995777,1002.16910785236,1235.54126784799,1519.90669592306,638.764473458518,510.34774854514,2218.27846221448,1562.60082037152,1022.39773870614,486.754320583875
"RB1",555.89706651389,963.339128409616,1126.59080782002,633.116210123811,726.064977132403,718.1011517965,642.494148956081,913.060893599343,782.338145695114,556.511548636454,907.877387299505,1092.37571519031,894.120417331401,857.621436848768,668.173321435985,744.652844437583,871.201932543747,634.381183510925,797.50022019976,671.508711510235,1330.40038502615,1241.93889253587,1244.19343150218,1153.12537905246,908.962558059688,1328.81156238969,1128.71127813891,1442.61258911013,1635.14475357817
"RBL1",58.4404608386397,128.781901831954,79.0912730387934,86.0642348137056,131.733308087314,120.330463274008,74.0079906544721,92.0078441030935,102.545058861363,86.0396144273465,195.710095465762,136.091301558749,89.5779267827378,86.0078804862661,66.9678216304084,92.4810790672482,108.197659364304,89.8526249682709,79.8625044205683,111.076628971618,119.287755824732,115.157244381948,82.6144438517447,142.745119536922,126.831984845538,79.8808477390751,92.7625917876623,186.65793578213,217.63067427303
"KCTD12",969.256423665244,2003.6948843854,1895.43155503434,1498.70477865246,1744.18984661342,1116.61494414483,1231.93832231028,2332.1649297657,1835.44133445113,1295.17079164569,2685.57742111351,4037.7803132118,3080.48537102859,2754.70954357441,2619.26951792642,2092.23428227463,2470.27902808372,2044.95913933812,3142.75827255025,1524.77917951948,2455.65622181868,2475.88075421189,2170.868699285,2776.7514314389,2670.5179031366,3505.24767578846,2205.95427954402,3333.57941592808,5925.57804638933
"MAPK11",5025.87963212302,3071.82712899161,2678.06729173217,3187.34442034206,3527.18485374869,4122.28877409667,3582.51069805277,3953.99811395582,3180.04901637484,2955.55228708406,411.806659209207,2998.86903791957,2608.54240492324,3850.69567777083,4322.81050861457,3389.3714951659,3009.86216049791,3217.37351091206,4314.82488672254,802.781091203965,3464.66348127883,2368.7205406898,3554.41179511543,2143.56916935892,3087.25156762908,2483.913979696,2738.59109690544,2967.76738097818,2186.99396334192
"DRD2",0,15.1508119802299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5115098430709,0
"DLX4",1.42537709362536,0,1.83933193113473,3.95697631327382,0,1.29387594918288,5.89444173354203,0,3.45657501779874,0,1.3590978851789,3.64530272032362,0,0,6.01957947239626,0,0,0,15.747536082929,0,0,0,0,7.17712891526424,0,0,3.5908100046837,0,0.971565510147456
"CRLF3",359.195027593591,311.854213259732,303.48976863723,329.418278080046,328.822676000892,310.530227803892,299.96159044025,392.202928676746,271.917234733501,311.207116013806,379.188309964913,357.239666591715,345.040903163138,391.950198215984,269.376181389733,325.485356197718,302.110347575654,335.594141447759,343.071321806667,217.104320262708,488.547942645238,422.243229400477,283.676102382497,351.679316847948,333.185610983119,457.095962062485,360.277937136598,367.687994103492,324.50288038925
"ATP6V1B1",1.42537709362536,7.57540599011494,0.919665965567365,6.92470854822919,0,0,2.61975188157423,3.11890996959639,0,2.74594514129829,1.3590978851789,2.43020181354908,1.65885049597663,6.14342003473329,2.2573423021486,3.60315892469798,0,3.24768523981702,0,5.04893768052808,0,0.799703085985752,3.98141898080697,1.59491753672539,0,6.33974982056152,0,0,0.971565510147456
"MEP1A",1.42537709362536,6.31283832509578,3.67866386226946,3.95697631327382,4.08475373914151,5.17550379673153,0.654937970393558,2.33918247719729,2.30438334519916,1.83063009419886,12.2318809666101,10.9359081609709,8.29425247988313,20.8876281180932,9.78181664264392,1.20105297489933,2.81032881465725,4.3302469864227,0,15.1468130415842,3.03917849234985,0,0,3.18983507345078,0,1.2679499641123,0.598468334113951,4.68989788397311,22.3460067333915
"ISG15",327.836731533833,338.368134225134,255.667138427727,233.461602483155,255.297108696344,392.044412602414,352.356628071734,440.54603320549,585.313369680586,287.408924789221,282.692360117211,374.251079286559,665.199048886627,583.624903299663,334.839108152042,841.938135404428,703.987368071641,349.667444153633,289.079769522339,292.838385470629,373.059159935944,467.026602215679,701.725095367229,332.540306407243,759.985306018897,263.733592535359,428.503327225589,363.936075796313,566.422692415967
"PLAU",0,0,0,19.7848815663691,20.4237686957076,25.8775189836577,0,46.7836495439459,20.7394501067924,18.3063009419886,0,0,97.0427540146326,0,25.5832127576841,0,12.6464796659576,0,0,0,0,0,0,0,0,12.679499641123,0,0,0
"AZU1",57.0150837450144,47.9775712707279,11.9556575523757,47.4837157592858,35.7415952174882,67.2815493575099,53.0499756018782,60.8187444071296,24.1960251245912,31.1207116013806,2.7181957703578,37.6681281100108,38.1535614074624,45.4613082570264,56.4335575537149,27.6242184226845,42.1549322198587,43.302469864227,59.6156723139454,0,47.1072666314227,27.1899049235156,36.8281255724645,27.9110568926943,43.2839313361756,39.3064488874814,38.9004417174068,20.6355506894817,10.687220611622
"CAV1",21.3806564043804,31.5641916254789,27.5899789670209,13.8494170964584,27.5720877392052,46.5795341705838,13.7536973782647,23.3918247719729,32.2613668327882,49.4270125433693,225.610248939697,34.0228253896871,566.497444376017,124.097084701613,59.4433472899131,64.8568606445637,136.300947510877,29.2291671583532,92.2355684857268,262.54475938746,0,0,14.9303211780262,47.8475261017616,0,41.842348815706,53.8621500702555,45.9609992629364,254.550163658633
"CDC20",5.70150837450144,6.31283832509578,0.919665965567365,9.89244078318455,10.2118843478538,10.3510075934631,5.89444173354203,7.01754743159188,16.1306834163941,10.0684655180937,21.7455661628624,8.50570634742179,6.6354019839065,0,2.2573423021486,2.40210594979865,7.02582203664312,4.3302469864227,15.747536082929,10.0978753610562,5.31856236161224,6.39762468788601,1.99070949040349,3.18983507345078,22.1452671952526,0.633974982056152,4.18927833879765,4.68989788397311,14.5734826522118
"NDUFA2",12.8283938426282,17.6759473102682,15.6343214146452,14.8386611747768,21.4449571304929,24.5836430344748,12.4438214374776,17.1540048327801,11.5219167259958,8.23783542389488,27.181957703578,24.3020181354908,13.270803967813,19.6589441111465,14.2965012469411,18.0157946234899,22.482630517258,15.1558644524794,8.99859204738798,15.1468130415842,15.9556870848367,10.3961401178148,14.9303211780262,20.73392797743,19.1254580322636,3.80384989233691,5.38621500702555,10.3177753447408,18.4597446928017
"ITK",4.27613128087608,5.05027066007662,1.83933193113473,10.881684861503,6.12713060871227,6.46937974591442,3.92962782236135,3.11890996959639,5.7609583629979,1.83063009419886,9.5136851962523,3.64530272032362,5.80597673591819,0,4.5146846042972,4.80421189959731,2.81032881465725,6.49537047963404,7.87376804146448,0,7.59794623087462,4.79821851591451,5.97212847121046,5.58221137853886,3.019809162989,1.90192494616846,7.18162000936741,0,13.6019171420644
"EIF4EBP2",2128.08800078266,3208.18443681368,2288.1289223316,2128.85325654132,3200.40455461737,2140.07081994849,2323.06498098595,2378.16885181725,2257.14348662258,2081.4264171041,2038.64682776835,4430.25790609998,2834.97549762405,3480.86179167988,2590.67651543254,3087.90719846617,3113.84432664023,2913.17366011587,3085.39224824815,1964.03675772542,2692.71214422197,2492.67451901759,3142.3349306019,2761.59971484001,2409.80771206522,2708.34112334388,2456.11404320365,3027.79807389304,3366.47449266093
"IL27RA",91.224133992023,156.558390462375,169.218537664395,118.709289398215,140.924004000382,95.7468202395334,124.438214374776,139.571221139438,77.1968420641718,108.007175557733,126.396103321638,171.32922785521,136.855165918072,184.302601041999,175.320252133541,178.95689326,175.645550916078,128.824847846075,172.098072906295,70.6851275273931,141.321799894268,107.959916608076,102.52153875578,162.68158874599,93.6140840526589,156.59182056787,171.760411890704,205.417527318022,213.74441223244
"THAP1",7.1268854681268,0,1.83933193113473,17.8063934097322,9.1906959130684,0,0,10.1364574011883,5.7609583629979,0,19.0273703925046,31.5926235761381,3.31770099195325,0,12.0391589447925,18.0157946234899,23.8877949245866,6.49537047963404,10.1234160533115,0,0,0,6.96748321641221,9.56950522035233,2.01320610865933,8.87564974878613,13.1663033505069,0,8.7440895913271
"CDK1",9.97763965537751,0,14.7146554490778,7.91395262654764,17.3602033913514,14.2326354410117,14.4086353486583,3.11890996959639,16.1306834163941,7.32252037679544,0,4.86040362709816,15.7590797117779,13.5155240764132,0.752447434049533,15.6136886736913,12.6464796659576,4.3302469864227,24.7461281303169,10.0978753610562,15.1958924617492,0,16.9210306684296,33.4932682712331,12.079236651956,11.4115496770107,22.1433283622162,15.9456528055086,26.2322687739813
"KLK5",96.9256423665244,60.6032479209195,49.6619621406377,46.4944716809674,61.2713060871227,20.7020151869261,88.4166260031304,19.4931873099774,65.674925338176,48.5116974962698,0,0,29.8593089275793,35.6318362014531,23.3258704555355,18.0157946234899,0,0,76.4880324027978,15.1468130415842,5.31856236161224,0,44.7909635340785,15.1517165988912,16.1056488692746,31.0647741207514,53.2636817361416,30.9533260342225,13.6019171420644
"CDC25A",0,40.402165280613,37.706304588262,33.6342986628275,45.953479565342,15.5265113901946,0,0,42.6310918861844,21.9675611303863,16.3091746221468,0,24.8827574396494,27.0310481528265,30.0978973619813,32.4284303222818,0,0,23.6213041243935,25.2446884026404,20.5144548233615,29.5890141814728,54.7445109860959,43.8602322599482,37.2443130101976,29.7968241566391,20.3479233598743,44.0850401093472,35.9479238754559
"SRF",1676.24346210342,1480.99187106747,1394.21360380012,1119.82429665649,1298.951689047,1367.62687828631,1291.5376776161,1570.37116969178,1359.5861736675,1194.48613646476,1057.37815466918,1360.91301558749,1828.05324656624,1524.7968526208,1589.92142814666,1318.75616643946,1357.38881747945,1246.02857034313,1437.52507957023,1125.91310275776,1564.41712893708,1362.69405851972,1677.17274566494,1173.06184826152,1299.5245431396,1670.52407771796,1199.33054156436,1283.15606105504,1200.85497054226
"NDUFA8",2946.25445252362,1681.74012980552,2721.29159211383,2018.05791976965,1824.86373296147,1794.60594151666,2413.44642090026,2089.66967962958,1205.19248953916,1578.91845624652,898.363702103253,1791.05873658567,1754.23439949528,2064.18913167039,2079.76470771291,1878.44685274255,1925.07523804022,2008.15203995353,1574.7536082929,1433.89830126998,2054.4846608285,1697.76965154775,2431.65164252786,1687.42275385546,2241.70500199216,1962.15256946379,2165.25843282427,1724.94444172531,1319.38596278024
"OASL",0,1.26256766501916,0,4.94622039159228,0,5.17550379673153,1.96481391118068,0.779727492399098,0,6.40720532969601,17.6682725073257,0,4.14712623994156,0,0.752447434049533,9.60842379919462,16.8619728879435,3.24768523981702,0,25.2446884026404,0,0,0,3.18983507345078,6.03961832597799,0,2.3938733364558,0.937979576794621,3.88626204058982
"CENPU",0,0,5.51799579340419,0,6.12713060871227,3.88162784754865,5.89444173354203,2.33918247719729,4.60876669039832,6.40720532969601,14.9500767369679,6.0755045338727,0,0,0,0,5.6206576293145,8.66049397284539,0,0,6.83815160778716,0,0,4.78475261017616,12.079236651956,8.87564974878613,13.1663033505069,9.37979576794621,12.6303516319169
"IL12RB1",22.8060334980057,12.6256766501916,14.7146554490778,12.8601730181399,12.2542612174245,32.3468987295721,18.9932011414132,16.374277340381,20.7394501067924,21.0522460832869,39.4138386701881,26.7322199490399,20.7356311997078,20.8876281180932,22.573423021486,33.6294832971812,26.6981237392439,29.2291671583532,38.2440162013989,10.0978753610562,18.2350709540991,11.1958432038005,3.98141898080697,18.341551672342,10.0660305432966,13.3134746231792,12.567835016393,11.2557549215355,19.4313102029491
"BHLHE40",18.5299022171297,59.3406802559003,19.3129852769147,66.2793532473365,35.7415952174882,11.644883542646,30.7820846084973,38.2066471275558,79.501225409371,37.5279169310767,63.8776006034083,191.985943270377,793.759962324815,160.957604910012,52.6713203834673,60.0526487449663,75.8788779957457,43.302469864227,210.342089107694,60.587252166337,6.0783569846997,43.1839666432306,9.95354745201744,54.2271962486632,20.1320610865933,50.084023582436,37.1050367150649,35.6432239181956,68.9811512204693
"RRAS2",124.007807145406,207.061097063142,152.664550284183,149.375855826087,128.669742782958,124.212091121557,85.1419361511626,105.263211473878,156.698067473543,89.7008746157442,69.3139921441239,120.29498977068,180.814704061452,165.872340937799,103.837745898836,144.126356987919,102.57700173499,108.256174660567,106.858280562732,0,220.340440695364,208.722505442281,161.247468722682,205.744362237575,150.99045814945,168.637345226936,204.676170266971,197.913690703665,263.29425324996
"LGALS2",0,3.78770299505747,0.919665965567365,1.97848815663691,1.02118843478538,5.17550379673153,1.96481391118068,1.5594549847982,5.7609583629979,1.83063009419886,8.1545873110734,0,0.829425247988313,0,1.50489486809907,2.40210594979865,1.40516440732862,1.08256174660567,0,0,0,3.99851542992876,1.99070949040349,7.97458768362694,3.019809162989,3.16987491028076,0.598468334113951,2.81393873038386,3.88626204058982
"KRTAP5-9",21.3806564043804,10.1005413201532,16.5539873802126,15.8279052530953,9.1906959130684,10.3510075934631,15.0635733190518,17.1540048327801,33.4135585053878,21.9675611303863,6.7954894258945,25.5171190422654,24.8827574396494,9.82947205557327,6.77202690644579,14.4126356987919,12.6464796659576,9.74305571945107,12.3730640651585,5.04893768052808,17.4752763310116,5.59792160190026,17.9163854136314,19.1390104407047,20.1320610865933,23.4570743360776,11.969366682279,9.37979576794621,9.71565510147455
