"","P_GSM506039_1_1364_BA9_Pm.CEL","P_GSM506040_1401_BA9_Pf.CEL","P_GSM506041_1516_BA9_Pf.CEL","P_GSM506042_1647_BA9_Pf.CEL","P_GSM506043_2515_BA9_Pf.CEL","P_GSM506044_2525_BA9_Pf.CEL","P_GSM506045_2685_BA9_Pm.CEL","P_GSM506046_2729_BA9_Pm.CEL","P_GSM506048_2977_BA9_Pm.CEL","P_GSM506059_5138_BA9_Pm.CEL","P_GSM506062_5441_BA9_Pf.CEL","P_GSM506063_5476_BA9_Pm.CEL","P_GSM506066_T72_BA9_Pm.CEL","P_GSM506068_T127_BA9_Pm.CEL"
"PIK3R3",98.3286301007237,81.7877740717964,84.3186146397822,88.7465234495023,78.4039540987167,95.5718063505686,90.7520863517087,83.3014063331903,74.7692619707532,88.1059432538723,83.3014063331903,73.5924040405244,78.02197229652,99.5541140308637
"PLA2G2A",235.803683177048,215.321169191149,173.424165127804,190.961416930401,175.669999594303,178.799475433735,219.150949904383,190.491666994535,173.231099821225,140.248612406242,147.709021531831,139.786146285703,177.974213973632,195.494109825344
"ACTB",4078.58025610961,3404.04186994248,406.086957964297,580.966016996881,3981.1839536988,4536.93879265208,2878.97832880699,3014.04299091689,5401.7440055443,307.815836870076,296.783627402901,340.450237896476,959.296941941471,510.933284179384
"CD244",113.437489912105,101.019353192379,95.9274748568954,108.750336443636,91.0804189787078,89.6052544094036,114.493551210696,96.492172416617,94.3308626830643,72.4595877464893,76.7070327128527,72.6868102153855,87.0602855247844,93.282853844104
"UBA3",208.082263206872,277.376041010763,211.21807925537,292.589613644549,286.945766416859,220.855509780974,285.921697620353,256.794245068421,291.754228945709,673.803900097359,750.80292050358,584.23092666808,261.806379547448,269.73066764808
"MAP3K7",51.4658005695164,103.131576305623,81.2620052813742,74.3292226074445,119.577127602411,84.6289598665259,93.7856885313341,81.0947207399346,128.006056201394,317.921609785579,292.368077334448,233.176942494572,92.1212486717561,131.963244952829
"LETMD1",447.144589705352,628.250176331257,569.993566683519,723.736378502898,922.20861969075,530.474988487418,486.913497653542,652.755259159301,654.170539488175,1011.67589275068,1087.14579935552,1140.64619493128,973.227360607908,411.90674198531
"PDHA1",183.631125324513,246.868068799609,194.364309523377,105.058512556103,281.063093654078,151.643027978311,148.8901992768,152.905465837962,197.0471998408,403.21204973336,365.410675783883,468.394548201989,234.111657656846,148.692765172395
"KDM5A",43.0156106210029,42.2904799392061,43.6718241849588,42.486739781089,44.669311190231,51.5173436443028,55.2299748256608,55.4829249706653,51.3306578079284,40.7363688714926,42.9495363585553,41.789507506133,42.759163907953,42.5926105927565
"HNRNPC",71.1850760679143,112.145997176723,32.0722620796619,30.2157996191226,169.897067800743,137.707747067285,85.1495428355939,78.4641938778504,93.8736610616955,46.6577070368311,51.697609064248,60.9755345739784,32.0367892288609,30.2581735864616
"ITGA5",421.584729668524,295.246808755609,303.132111934611,350.532019865901,265.430456408441,427.872093434202,396.541686881596,273.901633745964,280.886075685298,218.600029836653,224.72447921993,244.104932279747,309.71445542988,322.981103178013
"LSM6",128.720839319643,118.366453648466,127.777652540365,139.275897862459,158.947785032361,167.302405672902,145.907669189847,155.102401931401,189.617117193673,345.853452362741,340.543243360491,214.898036626515,111.212870293871,133.780570742721
"COPS5",229.806025238099,324.998689361238,291.997618680366,479.912922641388,475.720268406862,270.42663893116,330.149546597547,299.33978854673,316.611072958984,1070.60869156527,1239.09782120699,1382.39629441167,520.820651292024,208.419004424649
"MTERF3",70.7401316529955,94.3657566669663,58.3008191734781,75.6673009102849,90.0382243742206,89.5175642417895,81.2462059255512,97.7242787661372,96.7287018358539,229.227806689132,224.971319966925,275.927345333241,55.2076143381641,66.1168328748425
"CCDC102B",29.0175762856836,27.8134216473929,27.5842052071899,30.4119688434454,27.6385549939143,29.6358539721475,28.0886670182167,28.5732405688649,30.7228279954329,28.9700979772958,29.8307660689265,27.98468666673,27.4819166010427,27.6060326811739
"HNRNPH3",252.879046723863,299.011299736368,458.849437602508,416.752537114921,316.270432424745,340.00108125437,395.246185599442,321.261785856784,512.195711791179,2315.89805169053,1384.77659711874,1877.15344474273,410.152045780805,570.49802408046
"CENPJ",97.4412850610778,83.1273391668641,92.2937150992004,104.735003525513,78.8226686851706,84.9749907386031,106.079292097963,93.8153739702482,80.1589154581985,57.9899277225388,58.4508883771275,63.1197353031894,80.353559733171,116.23123260956
"CASP8",68.9364127476421,59.1464411635071,60.5468227292469,58.2446654390294,55.9039043319245,81.7700964589696,57.4576458112454,68.59770698674,51.1414750851846,47.808488956744,47.0882668899403,50.3302313705791,59.3783269469001,76.5294920696664
"CHAF1A",208.887312392019,163.163758507011,227.788197590288,297.127996666102,175.742605060759,169.096092557454,181.866023120529,183.224802370053,189.091465540677,159.59451926653,168.040221376514,199.217705201628,227.236191968996,229.127156163917
"STRN3",51.0660134899187,61.6826916739434,55.477597021493,50.9647185496269,61.7407786727774,57.9330620380578,63.3840327578295,62.5119772524547,57.3094226318339,104.309248571309,130.426666981923,69.6526100540444,38.3281447421037,52.4454057309014
"RBBP9",43.1907705738193,39.0266792484668,47.0454009022004,44.4357956636603,38.4401871162759,35.5485459910321,40.5500374277214,37.220129591145,35.1343303215565,39.2254963615947,37.3507566171263,39.0266792484668,45.3331583649399,46.7679543363577
"RARRES3",137.541164868154,278.410058280687,234.614751914986,603.090575831033,209.539475208407,229.852454157813,199.606644177495,170.729069899944,187.925924600937,264.770331355862,223.180524101343,344.301221472306,183.62638905772,186.720711234325
"TPRKB",73.8710750431369,69.2818296049496,56.13547096302,72.8467761967367,76.9899972493875,71.9318458658459,71.9991865872008,77.8450714072866,62.0418507644249,140.200828230515,201.082256656737,183.393535200954,56.9774362750917,62.2249274781446
"PRC1",60.0095673517175,69.8937516765509,65.4597263424917,70.2683327045882,75.1646361292356,57.5650075061173,57.3432545088554,56.9489883362207,81.1727100939238,172.18773179748,188.09558985799,182.660255091321,138.506436199857,67.2376362028107
"WDYHV1",61.7575828999702,77.4626750446089,59.099208523016,68.1685282916646,90.8177613030623,69.7266443691787,66.3960413451983,77.2450312968829,67.458444136235,123.235178913041,113.459458300396,144.503895901981,64.154836240252,63.6860352343089
"AMFR",181.352997555282,169.471790523394,160.9555646435,172.631758874158,187.052526360865,242.228173120566,196.854224438617,215.502502279204,183.237502682534,194.941339338036,164.039290964633,200.720238535073,175.303297374575,157.845500986637
"FTSJ1",224.240963590452,164.848435616032,237.639253500894,203.510892323004,152.0779313198,214.198066096001,159.110639565723,152.03371421631,126.380226829554,115.373281380247,122.454196934261,139.204669145391,153.892639075652,258.686521255896
"ANXA5",604.000118991894,1090.24145460574,401.128820409612,1207.99362060753,557.036135612037,1557.13800632988,1007.45406458771,964.884558896122,937.926307462423,1388.53455594936,1279.41556679593,1156.4061635275,127.875494430588,635.672449414966
"CNOT1",541.513242026837,549.537618035314,639.565304967163,1078.59234166962,716.092676004958,714.761798011194,662.91055587184,661.131261624704,761.716787857362,733.495345753029,640.196934864129,1212.07065061254,802.164915620735,679.848668928715
"SSR1",60.8089916394166,68.2412544110562,56.2900630641038,65.335051294303,64.1611340254457,69.7964045001245,64.7201527481767,63.257279910201,61.419222813815,139.853160394758,84.1231336544132,130.781655797181,58.8789960124867,68.979655003977
"MED4",68.3377663509566,82.7098631911583,94.9100775504862,105.030256461816,90.0334318394939,73.935221649024,83.7730944985153,87.2090941327806,94.8902331161047,259.482953393739,343.06501624634,220.248682350288,82.903147132837,81.4553454555706
"CDK9",185.885099277819,169.945055896765,88.0518451653753,101.533423760639,134.488611030339,146.711214171424,134.488611030339,155.939283718837,211.880651810789,58.7483641633933,67.2887682197465,69.7117585388215,128.527848620966,95.5521250623425
"CACYBP",533.501519259074,651.235443363708,535.434104949623,477.668740046354,1205.15046957495,1161.62375621082,459.042937513426,642.490012099022,980.159585407084,2480.93937525578,1909.8567510622,2249.0639031235,579.032983538516,852.169137845002
"CD55",143.119344722749,92.9528083228612,93.0840678861388,138.386679829066,71.8709717873345,266.742306791757,95.8967597090828,90.3744347468922,92.4654842146309,82.5180161060047,88.1048195288866,98.9138981372479,66.2244125638621,89.7640571621918
"ADH1B",38.2416438252089,40.8583509602234,45.7622014798378,42.8204292055577,41.3326069983128,40.6076892537456,42.194216496615,39.4593919917899,45.1107126670645,45.0680716416353,46.2402559573364,43.5635181484968,45.4602638363583,50.3204405820906
"CDK6",103.139065636838,88.2200140675902,108.863260891807,78.8811168760063,77.011440104203,89.0530018288499,85.6704625729832,87.9007763411661,83.8943253065921,66.4682837956191,72.1245603059885,64.0375437726493,98.4349737882112,96.4174748127874
"TAF4",84.1928393082307,90.149257993928,87.0073185681038,97.98950470038,70.4702175397746,66.9016157466348,91.697715836377,78.3163481554254,89.8888267050201,290.104354975907,265.806905112089,209.174505661073,74.0853755512659,112.471068398645
"RPS18",6524.53310695979,5347.41802881921,4018.36081125213,8872.88643746321,6438.22312734984,5617.90944785209,5692.14082376914,6275.93804119405,6171.35300151658,10149.2267634036,8682.66863457586,9168.89652599583,2461.99660681479,5278.55862423072
"TBPL1",234.952952052969,350.908833488752,176.819417343234,245.570009536405,411.452792032591,160.195471632473,227.390270001798,286.341100841156,367.536471860687,952.386333284521,771.667891199764,709.014364571341,445.581616548038,244.303283893463
"DARS",73.9514344375843,80.6112987984961,53.110583963317,66.8629804295809,92.1748439775772,133.928604928055,87.9007763411661,93.5129907761046,69.0557806977408,75.6886725985033,79.1306159178918,62.3676835734261,44.5943842253689,55.5263151119565
"PTBP2",172.171486382732,257.341498404709,183.854272442921,533.810664671438,343.937832443171,225.436110043985,221.51543888473,227.970931891854,282.080354846025,982.956972462928,1183.00355344744,739.505788483243,185.896403200379,191.578195061756
"SNX15",133.473920533186,145.881779798741,200.97118101978,139.260366314119,161.487260997672,133.473920533186,150.992622903833,126.552385113829,131.275734683757,122.435145672614,113.10512635864,118.606632733494,109.775202792956,221.419166364418
"IRS4",75.6206982777748,74.877894111315,75.7093957544819,89.9475128040577,68.8094475107646,94.0786663764563,84.9700707122299,78.196180837025,76.8622615759263,64.4691343660819,71.0323330106758,70.314007521874,77.4895025764781,79.3962943508528
"BAMBI",189.211939753882,113.166704248688,214.068856749021,286.000969357826,146.673929742524,275.197275230286,184.802988227855,167.315296699752,194.683882099888,769.113649489303,331.019971765876,471.279084958285,144.863062541668,322.220083522501
"XPNPEP1",491.526649749201,584.47934936668,1072.21283099834,1163.12388574954,644.832428994664,669.669244016083,554.761781083199,580.350951317068,582.643509250102,1322.5879870972,1276.4150240755,1071.40007024421,931.135572345539,1329.82704194791
"RPS14",4932.65235702492,4878.58279687406,4115.4932181833,4097.74286819811,6714.59372779398,8386.53696093879,8121.40384354054,7997.41453073464,7631.76207186059,6458.4038928969,5685.25185834785,6515.48248238702,1648.06903870798,2252.92372656976
"IPO4",156.439292556464,143.607466771285,152.959371835314,141.778640822412,123.810480402598,166.730229136526,165.420073564921,134.586116696463,162.657950819545,103.509701108108,108.686934302489,136.818426929344,152.346467421317,151.587640541135
"KHDRBS3",480.199990023547,755.253774717294,476.349493867612,261.401564207968,789.413982971314,219.502910860066,269.312859817999,332.414685985916,432.100731566827,1677.69114164615,2008.50229395614,1226.95953899596,571.695334511874,414.969842453509
"ATG3",167.896619460314,147.658576334085,112.550004863676,250.073074731834,223.836392884753,275.842898497117,184.707285732005,228.648470263104,210.614259019155,747.428226679892,717.501847838905,888.43345625813,94.7081452223385,99.6250758132755
"ZNF629",516.764389453002,339.904967163585,420.691416251011,391.62431092454,381.986951213772,470.598158007725,397.273013708896,355.730316585646,301.405569985489,380.317007555659,431.846522425397,567.74005435354,418.33194291824,365.402206023777
"PIN4",118.115107081083,101.018442893624,118.528785476317,123.134756479427,109.393260818758,129.387884061764,132.175918589938,124.634697537289,111.616198455432,109.253722072395,94.9572912473794,100.259853031098,92.0544440038866,128.379930666035
"KL",36.2283881373057,37.1414057908159,35.6099005553173,37.1302485390802,32.8898669812802,38.5129213331119,39.3387445743432,37.71398790545,44.6153466473054,39.2110487252962,38.94990848005,36.184290399405,34.1257491624285,35.326843503259
"KHSRP",130.891021255822,110.3992105242,165.664217752246,164.049829333745,93.7860644336685,108.310933470737,115.299141844512,122.914920140612,112.01953781556,74.4470903791834,61.1658746361327,80.2129010224968,121.107129534568,191.521514384171
"GNAI3",333.533212409539,503.058944900685,514.021106260492,1050.97402280429,356.074630221357,696.213907802782,690.538094597666,616.395456606516,433.169539132147,1615.06232442718,1342.06482505395,1324.36505148551,342.958677177768,579.097779239986
"SAMM50",90.7013211877564,138.938924888419,291.671926061564,451.155514539968,210.821561194403,106.019916210337,103.650453342238,117.243156550226,157.715687046524,600.897418718328,584.363796894782,894.818833595112,768.342100583909,284.731701000274
"TMEM147",497.453655060965,676.826589853756,642.086170999966,1028.01434970835,714.338023032372,653.573232767044,595.439357610036,509.861747269277,612.738965028389,1155.13178079487,896.11039251176,1427.85808614962,1104.20965618296,631.275155920905
"MAP1A",7091.14373299446,6146.15901501219,1634.38325337636,1345.59648598498,7283.38964796512,2116.52116075432,4047.48469790611,5454.8753838305,8337.18526581135,4141.31628259145,4668.70294561909,4714.92418123559,3229.06870161411,1239.30525112611
"SULT1C2",63.2605361684735,54.2040900905227,55.3948364179849,53.7738986418,51.0717418302758,60.1600093652265,64.2646976825196,58.0718724651211,54.5752044600698,53.9332537777938,58.7348286569496,52.5547694652333,53.8067611308061,57.4604517187052
"NDUFS6",493.170293703188,615.073072313745,1228.40779893942,856.579947818555,1021.33943043783,641.338868587372,565.490563862643,604.664698389186,701.266945255082,1395.91695996884,1219.41586091117,1648.5124064286,1209.18225001235,1027.90501580833
"TTC27",111.11856312038,93.2418777691566,123.866686471653,143.010275481216,98.0933508276194,97.2029891771177,100.395011013131,96.634118426796,100.04525769082,114.850415305823,107.161720047218,156.608652965308,123.459365832062,160.842605078303
"CBL",118.149784289743,97.2194450782444,130.894294283586,102.14276637299,98.7933002056834,100.795674098469,111.065438702586,122.948192990059,97.6995782713385,85.9733756076235,95.7271717037743,92.2749060850939,121.791992721097,113.501094889569
