"","P_GSM508608.CEL","P_GSM508609.CEL","P_GSM508610.CEL","P_GSM508611.CEL","P_GSM508627.CEL","P_GSM508628.CEL","P_GSM508629.CEL","P_GSM508661.CEL","P_GSM508684.CEL","P_GSM508695.CEL","P_GSM508697.CEL","P_GSM508700.CEL","P_GSM508701.CEL","P_GSM508704.CEL","P_GSM508706.CEL"
"PTP4A1",391.702567439813,368.500154999003,449.599584313543,284.556633980741,432.129529397208,363.793164782017,298.70296798938,459.618072498153,377.187407670509,363.535547492488,428.732823155388,271.481217387573,375.147350640033,395.972862569742,256.641420501121
"GMDS",34.5828222112282,33.0354452110012,31.0883081413576,29.0469196751254,33.4747041563847,33.6844763342842,31.552447051658,31.0712836042221,37.6004631613638,33.2013687049316,32.3904685999704,26.9241909443499,39.7016511106554,35.119973440783,32.7574477771254
"ATP6V1E1",1248.59968133033,1639.79824070532,1211.24681975828,1021.39222822985,1145.44505887339,918.312699815908,860.780926326306,1013.57474084114,1501.59128699951,979.756424882704,1346.07182042667,1068.64272073615,1900.3039570835,1780.06485337402,936.958585900665
"ACTR3B",91.6152325902345,202.348206556034,80.1665769593797,126.651825265502,104.782175835264,39.2166359533682,67.8993150673721,86.2072472905007,150.914890680106,106.715113679843,88.6684307286244,86.820169149995,486.137058988837,181.63494068096,76.080441290166
"TNFRSF1A",419.640342532389,182.24244110408,236.401338191059,176.090262645055,586.532963535516,642.559081183799,527.937760536404,251.471934556077,218.019428651241,398.504479723782,224.689772612989,357.371985354768,180.37465823388,145.710853990496,537.218324128329
"MSX1",184.737399899854,105.56319769683,115.764279184201,111.723036295299,112.646685955034,181.916704322464,164.950939018569,112.452686771853,96.8986540538498,316.221821863799,123.799673324439,239.640327890313,103.891761204266,96.0901552752715,386.912800312094
"CCNE1",97.1658004694127,70.9690969167841,68.0067465911893,83.4389344932347,79.7168891591763,98.9930446774332,84.4742031559513,76.1808250019875,81.1765653415949,65.3736116249969,72.4940020561637,76.5975490866277,94.1845579419292,80.1180512626892,84.8063132084529
"PSEN2",125.363762030608,86.9830257673864,99.1710835908312,89.204584952736,92.1676885434753,87.2803399498852,119.708252784085,104.843658032336,113.10442038717,94.6995497158306,125.632787682704,114.82495989689,124.514621791772,114.173586292303,89.8205390286801
"CAMK2G",299.610053944656,397.341308775206,431.87485919056,1000.82853633449,464.132465690164,287.634046637294,798.584838016579,399.438045962413,511.61044689162,449.499148324409,662.470420344458,399.018700311578,331.757940650701,597.861370642428,607.685269068475
"NDEL1",775.786048315946,467.198940550737,368.076539211458,364.447433309614,286.828844051272,350.488346974033,366.047546782513,274.383914696644,451.117916144037,355.048601530224,343.664436130629,446.660548893759,590.1371569167,626.89327793213,569.923549957916
"TUBA1A",7972.77910904533,6063.8964620317,5338.06110882182,4448.31925781492,6461.11224124206,4444.50153189637,2654.5325990779,4762.03085881621,6535.21169784237,3887.0919295874,5346.37944434085,5061.49529881062,4496.13362887548,7256.06097961419,4610.1282292151
"PLEKHB2",62.4219186802677,83.2629216256074,73.6892220293919,87.1869193592588,74.2778250833108,81.2595370969468,70.3920894461549,81.2203555659212,72.9608414791143,102.871411955896,97.8123880988009,63.900569269963,131.287184989464,93.13958130249,52.302020442744
"ACOT7",144.056244252347,366.045562745597,165.025464299329,463.907397916849,159.535670128946,119.88254490829,100.363418495016,146.948401815395,331.78771002857,78.8330815827124,87.7178468934623,130.08716434803,237.681603074304,308.670302728613,126.565483864235
"NPM1",470.745819036017,313.101858785804,319.472347878909,218.948417762822,321.796533273842,331.680546797692,355.809229147684,317.693147756311,290.348596493065,291.403826333509,503.401827565659,347.98509827909,347.174538922223,325.299018013211,330.8630473178
"ANXA2",952.414228168692,816.526273186544,1112.12268838696,288.538013242118,604.868845482712,1882.09538251598,588.464316023129,673.846591097694,973.366820298114,466.188901031366,539.292264429157,449.392486244577,289.887247752393,526.947051390359,914.346696169028
"PDLIM2",129.185182933394,69.6408530455075,92.9281150033355,112.71728740624,160.856839605178,131.059901216922,137.826070616015,89.4432281001516,113.184482768432,99.6129724676896,168.032126389472,143.223302725513,83.8260393662525,93.4960994730471,129.10687866168
"ATP8A2",210.119691367259,349.669308137849,214.488546376776,444.466126409739,159.186220637251,131.526392783383,123.864352779369,174.117893226068,257.562030149722,112.628979203718,130.125019053344,171.950681429591,677.014821386657,379.738534445023,153.333439429552
"PBXIP1",750.241031620921,647.694164822237,1348.69207523385,604.876780337529,1084.54257479447,1447.28840477664,2091.44251211977,1050.83726258802,955.214491374982,595.931165405459,997.9073826536,1021.12735852728,332.507001477347,792.9535980675,1540.03326333537
"NUP88",50.3913797745867,55.7895659597476,49.0280250102174,47.2810164368167,46.1394271185719,39.6473496622557,47.2432867594443,49.159419059309,51.4710072378339,49.3613091945219,50.0797625288207,54.5768277545738,57.9875788652546,53.6847617311641,55.2640005809397
"TYMS",101.607522127477,92.6766893285977,90.7802688882538,55.5364440565896,143.273739762904,90.1673617690489,79.5572965654311,124.063641550903,85.2383044811932,96.726452275444,121.797036545397,91.8243974876478,146.138351945172,159.051429107725,71.8716442604252
"ACAT2",129.593861664225,109.594387729515,124.262329361401,123.527872939447,120.199446695719,96.6290677644978,110.895872780251,104.785337916877,121.838753546146,103.941980373173,113.008739207504,103.137530324835,113.63586028886,142.950658053797,94.4319159574268
"CALCOCO2",623.639198383544,525.597253435935,571.567662242441,343.742266023222,500.476958672774,268.101485355957,903.24905665203,566.705649179137,447.810818587375,1201.44026472058,1094.98373689109,958.016536742614,654.213289068502,467.928925053554,819.24535457123
"MAP3K3",190.634238245362,200.105040559557,185.328996438104,221.924775506158,224.728403718297,274.892189085991,274.034539040457,276.924435046112,201.20758730125,197.117564240653,252.638714015514,274.943632484459,147.566744385538,203.684777151068,282.698618006012
"PALLD",788.060337165156,682.620241754508,1627.61063341169,295.957403023295,886.786570954993,680.788474810559,746.692188946471,572.831287442485,763.692947963009,3349.36665368128,1980.30692159948,1283.23680804608,1238.92978723096,549.733485475192,1085.65932747279
"NUCB2",78.8609489501553,113.674393965598,154.786737157462,64.3333204108907,78.3865767031774,70.2781535979657,45.5683981991529,78.6823800895037,104.408663470061,43.264976505223,59.6787193004123,79.4455874714169,55.5541307605313,108.274540989016,79.2374820222748
"TPBG",501.649543599957,1174.13347667898,162.161802109796,94.4804490813855,481.01065062635,92.2950085823489,268.072480249038,504.424696349571,1245.12968090723,680.246442313019,206.114825288519,827.545625586778,2403.24758517088,1393.60693312595,1268.24614069752
"EIF2S1",83.3782821132097,83.8059705592814,77.1656182574639,90.2123723753437,74.6508996417878,87.4679702604073,81.0970528896389,74.9038845514051,72.9047463079252,96.029860659466,93.9724305858886,94.4089477380633,98.9842801570688,91.1757786079936,69.7155256429585
"MRPL15",166.642572817334,197.186609974187,154.753688264154,110.699816759981,171.365921681681,136.54475439869,176.429473833339,187.993500750756,186.731647948372,264.019950399388,313.49085982092,124.560407090478,297.395335362595,249.575119793633,156.143766027141
"BCL2",483.520813287504,283.429703198061,464.024485106321,131.442463266622,241.995147021715,184.891469960267,874.560897342168,254.411785900298,216.734983821273,1357.79823949727,1146.13535665893,823.48019010274,571.151460417097,179.141511321387,456.924105967995
"LYVE1",77.4929910697176,86.381318156284,94.443451586719,123.108102955703,82.3892634271898,107.438457404843,92.8959474427786,133.315418484287,117.931100423206,84.9722374554006,84.8240706987855,86.7455099335339,69.8448498097864,102.941419850698,109.590344781597
"PSMC2",342.963708956449,419.307206442392,392.549459866387,275.381272798217,391.117367274746,267.486183611063,491.164201242104,497.462351241352,430.727350996319,523.314838160975,574.182973463539,501.966831417373,494.849003084544,479.181731566656,407.359852992681
"LSM8",59.3740134690066,50.8053243393686,52.7889807459938,49.5355037815156,68.0754515112767,51.6938164454066,66.592388282275,59.9066763443586,52.5576050795873,51.9599148537748,59.3740134690066,47.8710251211804,50.4856505008839,67.3313041899877,49.6520626066314
"RSL1D1",62.4605267033024,87.417470825122,100.388425325229,115.823538754554,59.3348105328415,85.0736653044675,64.8297169301485,72.137979188837,74.6989676682856,58.5001419456753,54.4839565978265,74.0855233819342,63.6313253973628,85.3966100094073,73.0371562991752
"PLCG1",374.078316199488,305.311919286896,366.088829556465,368.542476270902,524.46352315838,519.752762868494,455.436749278519,374.947892344625,369.990216674917,450.3939134165,752.936282990613,546.196996073361,386.225396319589,303.179792281592,452.867374514227
"NOTCH1",95.0848652948389,81.7752136990037,90.195843134728,109.113419593266,117.612698193581,112.948694769248,105.88568037293,91.0656092371316,97.3414421630865,144.790492326196,155.346954360036,140.806525403636,84.8336451225299,82.4409710019405,141.373456481009
"APC",49.4376435329168,51.2298750449966,46.5875709724278,66.7119141184996,48.4750619345808,60.5249082244855,56.6743685301114,49.8794998840101,43.4363469913831,65.6279308304573,57.3622043869475,66.5385821500314,56.0304324824594,42.2355850245256,55.9140364478044
"KHDRBS1",131.273089000397,213.681803912977,169.497029402336,116.333160796026,151.017237850246,116.070190214024,100.507694199241,195.059479703594,172.656090719411,200.104501787826,171.141079056198,130.729806086927,196.11974968818,254.89905855278,113.51616301832
"CUL2",24.8966116408266,26.0637236646712,24.6398571170436,23.4731347392697,23.9499056115063,23.9609586732429,22.3670054022201,27.6675370935338,26.3475893871926,26.6689113518351,25.6313955993989,27.2249942130068,27.1324487999399,25.9361626001344,25.5654146295685
"NOP2",329.184781551015,246.301854448491,256.63634965351,320.146514474245,273.760025990835,378.088073207082,274.412082735984,229.050059059535,247.981698430948,207.974785295765,250.914850589532,371.520407845542,207.085411291293,293.78751720416,325.032659573299
"SH2B3",139.885658231959,77.779447922705,84.722765248693,75.130910057978,105.216109307456,93.8810549760808,97.5604483557222,111.116166315824,94.3155640185325,168.304327318567,113.405300236973,147.408250159121,94.1328081938696,71.2060509940707,129.604981551162
"FABP3",34.6342554541814,33.3566591168231,31.4619284064683,47.8726372462564,27.0363433403604,35.335223010377,31.8136247938872,30.4271194287688,32.4565282198404,30.5536723593855,32.2145861659328,29.3306813707735,34.3225457367236,33.9246815242709,30.9451513684914
"HABP4",145.492736460508,196.92566992557,135.289246455103,79.4261445311705,161.829993043962,151.067866259554,172.617624055865,144.836132735069,157.997813905857,113.342954536835,144.142081582993,141.711347463934,238.329303852661,159.087316147914,155.878348703449
"PIAS2",165.124535030594,181.191878007027,146.994341713774,167.074420091282,120.215360102356,170.504421399446,194.541843249569,178.701112178275,164.404993057015,131.482599775606,107.486990155603,122.73795157103,128.201670229923,197.28729034226,138.19022276771
"PKP4",233.103804524491,183.699453940544,62.6416084820859,109.359200976432,85.8857047774483,51.8715540994013,39.3986108536411,107.348548598258,230.304163049938,251.7223680964,101.044232343638,174.300712459793,391.512364877813,199.128362670261,79.5459965237292
"SNCA",120.056067820048,106.070600409514,102.837457759687,99.0800699087948,104.876109527924,121.725018182598,90.7539080169328,111.453719147792,106.166496461698,119.068136814179,118.995827113941,91.0845001980428,146.276654133042,124.177966228277,80.8795233846743
"BCL6",865.484256579656,624.653614191072,793.021433992766,714.363712872577,874.893115635712,416.988077999686,1187.28078872092,396.860241718338,453.920992058577,2788.10284508179,1177.54581532816,1810.7995961862,1116.92907366188,325.764043749944,1066.18567759722
"PPP3CA",542.10496642553,2878.0401333818,526.06011743938,753.613216014234,1074.20809428837,234.227823404786,189.229151168366,1017.33991666974,3084.30480914586,658.560551434571,504.404979009869,685.538174420177,2644.42789671249,4776.35638898202,701.37374137921
"ACTN2",81.5915006359786,126.002408830945,51.3385056360202,63.8061516519008,82.5758120684425,50.895806646219,66.7379953082467,60.5212201652171,150.590414623827,53.2741651260167,50.493741350091,69.1599033470465,263.075696767209,146.715554063128,61.2387287389619
"MKNK1",417.350300578194,358.012852113797,340.141097942063,443.382114267195,423.749882980167,324.325624223785,432.90485302529,326.19064146076,377.595289553986,460.933568228586,520.717763607452,403.722897168522,477.589262451644,370.080324313081,363.627922451491
"PPP1R2",97.5400689292606,100.140927768675,87.4627814509118,86.8556483683282,87.0058941427075,85.3386242009929,87.3132198961106,98.3379190473143,95.8820699591865,96.597328422975,99.1947072884401,78.5612402590419,120.25736500746,111.542425235991,72.1603686972361
"GOT1",181.618350466638,329.629354709652,263.208445027899,219.669437023649,207.058854230426,182.19828632157,199.700285014262,206.759161499963,411.460095656294,137.048776269966,108.172162868232,133.275111790741,176.823939452395,581.307049455594,165.644464188212
"RAB33A",197.236938140082,100.502727828559,111.382851122339,105.422961905261,133.464290688075,69.9654524017027,109.956527912633,156.195025754726,123.09173869679,109.996250417684,165.616750163766,124.811995920667,159.360659077016,202.439333255278,98.7808012614018
"STAT1",196.690820400236,221.966867234387,223.65608768634,131.26911909573,276.351084192302,203.746966524639,136.970623804941,252.115453927487,225.713995254492,171.346168592172,201.364485371074,188.118820234742,169.726223365467,216.247704830244,171.210599692536
"UBE2V2",150.382721092353,186.843450496917,206.532220019993,136.883603650551,197.665672870862,150.794823491801,171.863966498489,169.99231019538,172.810154193623,206.796555675433,232.243199656451,168.092220732976,201.887346029694,210.978068413264,127.792794982148
"SLC3A2",286.742695947949,511.267315653476,560.424656701227,412.923108766825,672.007705267929,705.532570944938,572.914447773121,358.412092731351,485.0973726524,612.961482053234,668.883083196987,408.105086583818,364.731702957635,422.944055504366,655.002101515675
"TUBB6",360.872700928067,161.59370428932,317.795772146037,177.959663492963,296.402619950394,819.967642655441,258.886429911159,322.191755221424,217.58050554613,132.019125466108,188.83585645845,163.676233936182,131.37370072803,144.380558546228,273.305007141114
"HEXA",209.446031182531,172.225309715892,195.865052837415,251.783088738289,208.709399982032,219.671823958541,213.941232161287,207.15575582686,215.899284313698,159.717198440099,174.009542416391,192.445562436685,136.794030042476,238.57561242173,149.399215440561
"KATNB1",564.218573043757,416.758376787436,287.068670996601,447.403768768155,518.810983664063,379.186729401042,465.651728955752,617.600030545069,581.025400500439,201.837155796181,228.450822877447,426.909404578434,335.732759880989,404.157076137679,503.560633152064
"TRPC3",53.4057663204801,41.9382993220417,42.7037312298793,44.2484462293465,44.2713365710339,46.714839672502,47.2805651623955,47.4418188003996,51.2784187855245,42.4625193131502,34.2881320968963,47.9602697095674,61.8409371439249,56.2634832197979,42.4326169099068
"GATA2",98.6155768510847,115.186100330309,114.797558133166,131.409910159177,98.4585819908969,104.115536385267,112.772368939665,102.268022747224,109.491366461456,102.272210293142,112.772368939665,107.065735281312,112.772368939665,119.677097595986,93.3418446297941
"RCN2",78.2449880034204,246.198851777136,274.855176015308,142.062673006263,150.078051044127,106.964254612984,85.019743064061,157.998030891148,202.634382873274,164.331737586711,199.02777157363,107.342098931195,198.384418488428,336.474805062674,82.8204612348043
"PPIH",131.221364797386,143.733551897835,142.937323523633,139.37840507488,131.956065302514,161.795293194767,149.042724159909,128.215357595759,129.281722802813,96.6575623568647,125.803638572385,89.5990654190632,110.777262945063,136.700704745966,123.733513685901
"IGFBP3",360.082292104123,108.195408949237,389.979960737436,168.288180577037,126.224139668693,118.688296427603,250.782058644259,114.091823819644,227.529757356158,86.1925160021689,355.582203085781,210.874338546574,82.8316925054869,114.245905958144,159.656874472743
"RTCA",71.3237733281128,89.3238689971991,85.6959469749766,70.7852351326756,86.2438502424683,79.9892871172712,70.1124377431632,82.4938980017549,94.2549190841689,145.097178971203,114.310077615319,84.6369513477675,157.040889755314,107.300226225012,82.7213441236883
"PDHA1",390.616025611942,445.635557633629,260.306511066892,246.11590964287,274.68769152553,248.950348507097,223.332795216246,269.876985021578,394.952625772645,251.935728843051,246.700416930268,237.540559329038,343.816823351083,338.970869246162,282.253780628488
"PSME3",137.685827930907,137.700528887366,158.705640749416,130.728226659565,132.422076104516,175.216546735681,157.750014928868,138.072628032898,139.606319332735,104.731882836042,107.190714113868,121.86209563692,111.182814957142,145.635459821503,133.062712916997
"GNL3L",107.348378445118,86.8462711151401,106.631208287211,120.55967001182,82.8076717341934,109.625283033391,123.178087254095,100.620998520042,78.1949064372702,81.1287029012299,100.727095911942,107.417069131455,79.2918041184755,89.5216765032417,126.164377720877
"RCAN2",1645.26643463099,1606.19963606388,568.83341093794,893.127226737878,678.671349716994,363.059015512287,270.764281776262,872.643709661737,1737.12447393611,765.869169129462,735.077401684513,847.469567538616,3892.42679135673,2062.75405901749,965.6745592362
"AASDHPPT",44.2747794109224,73.248743381071,60.8574783660307,61.3422054260727,45.8436175541295,37.6552616931508,43.9762075618218,42.7380408081663,47.4827920244753,153.939267809526,61.5682032652001,68.6011867582204,142.847431611004,69.4022960931614,49.4816452087249
"SHMT2",508.123575651385,445.448319425807,485.79125789379,515.656649597572,571.937682609247,1068.39708278321,516.907407602233,448.449551433494,546.347777293543,496.479614654625,328.470396490505,509.317916733556,297.165359187625,418.559258501951,661.003498214056
"KAT2A",270.006387593353,255.758468609374,215.336167227358,459.917337865897,337.306008069223,263.449283307141,273.799468775081,264.438498840937,235.438989447727,220.365571998044,233.072752771613,342.523958061972,248.779039777414,299.785363303373,389.67283719544
"LRPAP1",905.756747044905,1010.3885790239,414.348803751089,420.856089705566,593.790111696201,397.360487151186,674.526380630108,679.882190296064,984.864423591173,472.039120775399,496.92351060726,1045.50240554262,1473.90312385602,1008.00494376815,1115.7525516087
"AMBRA1",62.0783927676161,67.407083845609,47.7506304857994,54.8234053672401,68.1902311779035,53.4841726157092,52.5682525252327,53.2908893638687,71.6228396404971,61.964511762725,58.4089744867707,66.5474136455488,105.416320850258,64.3883304407895,66.0433243295054
"GJA4",111.208959656523,89.5792371608315,85.7293076370179,69.8814208440379,88.9293908599826,121.307883089603,136.587507277029,76.8840871361946,79.5057131952634,71.6702616284953,86.4840507485882,78.7296327861927,69.1378243587658,74.7300875729291,122.715222578575
"COPS6",357.322943007347,323.756473869049,261.369184172562,265.684737623621,345.490538383179,294.903835295208,454.161828861205,350.080731990531,353.787536587885,416.527315742748,492.702357144461,503.728563061429,394.477747797216,342.023654900665,427.957360509983
"TNFRSF10B",162.839687226916,154.24781948649,181.621529618418,165.651315505984,134.063353452079,150.033696700421,168.430926740219,120.231302161266,119.685236064029,126.936983400436,111.81528806917,165.347283888063,124.860162603552,131.873131244423,164.995632562303
"UQCRB",221.585185320779,316.460438659362,253.506093830212,144.877284736131,251.935536741503,206.754524299845,157.444317861157,304.345603892938,349.995671035948,271.959408700063,210.895490009558,254.133840845252,252.003541424086,300.618396213887,208.822301101573
"DDAH2",269.348410496746,345.493080474103,486.442512281478,285.317844334653,466.936245657973,773.345061181555,508.327755508755,384.798868661585,341.507385854547,158.751251471388,350.43101505637,245.188851668308,172.973709970374,262.167058143218,342.155149270157
"HPRT1",189.746447029488,437.458851301811,270.337607297045,299.595476699631,128.427257396868,84.7108240160879,66.4393031722842,162.101490420094,409.715757189613,283.228934586401,187.05117334859,161.604532516328,641.598185877444,499.986748787226,128.527085036786
"PVR",60.735032074964,56.5125532290643,60.7324228393087,63.5088679276475,62.8691782248526,62.707231826466,63.3045324931453,63.3348123384702,62.1961523077743,54.2181842012547,63.3842800692615,55.2575454640054,61.8717960550276,74.1203515432545,53.3994002923999
"THAP10",78.9099001951473,87.0502748421105,83.216827429989,67.0240329624853,82.963226857718,59.4676891115762,60.7152887394918,96.6256949450684,91.3441413625849,88.661675849461,115.55095736615,73.8672953460921,103.518205388338,89.9639419768151,73.0884964107491
"FLCN",108.453558838091,183.471650375804,97.1192030444954,402.348741691229,153.304242333124,90.5859536763422,101.365773825931,116.234187326634,133.844940070811,106.20060971944,100.820916824414,138.869270909555,110.640434545421,174.873977367268,131.989519611566
"COL7A1",143.522232002149,117.762112549599,131.651876534813,178.756510284219,171.659454920746,200.367774660785,209.773068733693,127.056390870382,94.9791553484547,125.098900969968,131.603498490866,208.523074299848,152.840902350711,124.691851704356,152.12896377328
"DLX5",90.8433688118529,106.718139888141,76.9755679627653,103.092176920516,78.1773745839591,87.6770833188633,94.6239430748271,88.4445136885611,111.82750548679,76.3115870788718,83.9679867071051,79.9888128888185,85.6650991635997,104.459077238105,87.5085910521827
"SNAP25",514.067361991547,4627.46977901557,1084.44266995427,2157.53408886076,946.171179827543,543.147656578185,59.6822727568378,1582.94440934073,3966.1418664989,429.770623107953,180.352094121109,351.638093531496,2412.79394906173,4973.34935942954,233.473890965116
"NRIP3",127.842211821227,250.140709451702,175.759998068,149.323617338154,133.379549553089,70.1492048888264,105.528501872555,139.005323560985,111.768386192692,185.046822487964,117.368655528138,158.285777875147,289.462186643339,155.446856630982,119.700575784746
"IMMT",275.199353555992,362.285771559408,329.973059400795,265.603095804216,307.902209386215,139.703082264379,198.515881413432,230.185453580285,283.156094342677,245.683147694161,218.387228547833,230.581222931271,222.759736061752,394.932530161706,310.17949864129
"HP1BP3",263.508267095999,309.559189208385,333.244602004604,412.749279421517,241.268465468125,334.436570593496,300.390384728717,292.942348594489,262.125922722098,313.468833847133,235.736496051078,324.204026036735,380.887933100168,302.308110056009,312.442243742006
"ZWINT",58.7616656815934,77.043530345313,56.0959382554877,57.5418159179486,64.2838480812193,55.5962262986859,61.3179611852987,54.3520323077789,58.3945484506438,53.5358113895425,74.8681548068425,61.8099345234962,98.3968895791371,60.2963982500568,63.7715881132608
"COX5A",698.283165263968,765.090182445715,573.907047767056,267.084948416293,568.408297567371,491.221820349058,593.010254299394,486.61330596477,956.969164290353,373.367450648456,315.235831503451,412.456265135699,388.533751720556,799.279910362656,887.041976686342
"SOX2",90.6062892650009,166.213002184462,203.599338677362,210.561791074513,228.297993482925,244.623047706159,213.167909891867,217.721777779632,174.318334018383,114.546877096492,202.308265998803,159.505511965889,67.9914351445214,152.684526919798,136.070920450312
"STAT3",405.537565968413,1176.90858768249,1106.0055766015,541.087134865781,1495.38201339349,2020.15641818127,728.24963067131,971.931303804348,1093.14297936755,586.103604607102,886.699050933262,534.443867340186,397.916114523773,723.94405633246,543.572575689478
"TNFSF10",36.65638978371,50.4408285809608,57.810968838578,39.4576943653472,53.0524471700072,45.0758109003275,44.6276672447031,85.1172923010529,100.311374402025,38.9947836885668,50.8306433113342,45.9991452922063,37.4074872709395,103.032380962003,68.1260894508588
"SURF1",119.282622771981,83.4686085312052,83.7990582323732,105.123782858003,100.643871850458,90.7119727239212,120.513083511904,94.3894796446772,70.8864148956757,161.084562534768,145.623232700333,181.052045386461,141.926338317559,95.254211470278,132.444806947494
"DVL2",264.692746735751,200.792125786233,190.682876400632,212.524990130833,240.744187464503,208.31467583982,237.579419366669,243.705996916299,231.259560757891,176.30526560864,250.594132356684,360.871005743015,255.982209540416,213.050024416995,349.738750436689
"VARS",57.1091866584312,47.4691975083489,45.5155358054373,55.7639766161563,66.817188961805,52.1714307777727,56.4319008797128,66.0620349154121,70.4578908695087,49.0953588005499,44.6378693148685,50.1453372775607,46.9066907817725,51.1032442610899,49.477010217189
"NDUFS2",558.253902030322,997.323918930225,604.900519355339,665.497327793959,782.722712116012,637.815604125539,750.9711571679,694.625830941524,869.314260002492,876.668350787995,1015.55936764086,625.770372996303,1386.37967231808,988.927832531789,668.190253810598
"RGS4",110.610176670059,198.17849117212,229.730530029948,181.683760498228,145.579275347011,115.145871119514,126.119449393835,100.600997369072,186.285978026736,110.993589382184,104.56000239363,118.745465952652,261.183580807287,226.003651767272,145.040187737519
"MFN2",85.4427488029903,84.412246050524,78.1921921477466,59.2026766018384,67.7969272163264,77.3201505954047,81.7100255940291,79.2249507423288,75.5378831365895,84.6964795932008,69.7951534020952,66.4368560588298,77.3201505954047,80.5535661892671,70.351612822451
"PIAS4",65.32016696642,46.4237304221653,48.6161436793533,57.062200089526,66.4385349773284,55.7801012998243,54.2994870541326,59.3939950761792,59.5729106589311,85.1273934694128,98.4320284515385,150.225253981444,82.2785169336865,58.1296267808967,116.446347235751
"SEC24D",27.3509946617583,26.1280198467554,30.1849600866048,27.9648986027907,27.3175028551321,29.5147035971745,27.5023010416045,31.0030894924649,27.7062821637296,27.2010529810584,25.6121772701192,28.3611007375519,27.2657769207393,24.701062893706,29.2497165525808
"KANK2",620.628853031321,216.120448949168,268.244361220281,185.142424668119,296.95752726238,254.323578094515,543.20887582431,385.792833837298,228.430093627913,404.087809565636,303.166262153711,403.572172669567,228.649713728262,206.48049427606,486.237258443488
"ATXN1",40.548525737369,164.041579802989,106.912050035458,138.236648091387,46.876277898132,81.5524945490957,91.2133748775705,60.998651221771,285.377780899675,128.565697415764,63.5117406649914,48.2336573589163,72.6995133743226,55.4136254460861,68.0979815188958
"EP300",41.9506783000759,46.7577241829181,46.5746286028368,58.61371425544,41.3050192107914,40.2742560398331,46.2541167425505,39.1286175006924,46.9908357145383,143.139350325337,69.0320437071748,58.7634397140614,130.44861449879,45.0206886754911,43.7409927606343
"PIK3R1",441.069722763905,432.489469662955,530.649050833296,420.380819420872,373.686218137803,394.846302322916,400.650427549248,539.872975434896,404.683585402088,1095.54847697976,901.525658713079,685.644498209106,1134.53744966739,472.75034885015,230.409633572313
"TPRKB",61.1211251967004,62.6716034837371,62.6048437234911,50.0189601275193,69.7460175378444,56.579590010365,49.0338934806003,64.8575051185397,70.4657484211697,61.4853754620303,82.0110987805491,65.288029380994,72.458979466457,75.491808375243,54.387747342471
"UQCRC2",79.8826373759798,236.66706949278,242.02779681876,87.6082486205037,196.297952683819,79.9524035136673,98.0300046601035,176.707385246622,217.834317371819,225.591128308077,220.064346174287,148.382733791827,285.690431038282,296.792929087347,101.231821247627
"EIF3K",453.667133942163,622.105777684924,496.653645725423,277.89710455603,808.620220031962,519.721274932896,235.069466311341,834.103122111465,769.51417079915,179.7095447299,297.911544976959,244.484968155514,204.257715206352,795.303042850027,448.653467016
"MYO1C",639.435872614854,572.171093923132,691.83862389894,1954.40682149201,729.168179608881,812.934369572242,894.96356607571,613.008914380926,579.133072665775,615.557269649555,736.91226417949,970.594843386818,683.670736450647,622.603368853155,983.110136351504
"KCNE4",72.2877059118399,46.6262194931964,40.5680383420696,33.6355876582723,50.344741861487,67.3757311983748,55.651283012458,43.0094856768397,49.6876218864368,199.438447009198,49.5254709184144,44.1750128625638,48.8887132325539,36.1413870522768,50.2754054861729
"LAMC1",264.769081048554,253.842843161689,225.45045288635,88.4728846998103,189.038572825827,227.039744448424,290.911007374041,225.899020142611,226.106128222478,475.822824562409,234.933107427978,266.24697240432,345.927270396367,179.876528472937,345.320904368305
"ATP2A2",830.576368067995,2463.37607635518,1076.68053082726,1309.76019704668,914.326120371254,346.393990760822,661.301878694283,983.274877625903,2037.49611992372,1577.83961133839,548.596950155971,997.046213396126,2859.85251839767,3009.08571502198,1497.45284041614
"PPP2R2B",811.630431693293,816.184746937229,476.728649381432,506.763908400909,475.650900907656,149.042482127501,651.593389828346,353.316801116632,691.552770594121,966.66275876185,1178.89827869581,1075.66513901615,1810.02486345108,1035.44748822754,716.333192110556
"LDOC1",522.003507555482,807.196285851386,669.532941416279,894.294836611335,861.712322052638,492.773146406975,546.940644587955,937.129816243762,1065.77860136413,451.303919535981,522.330107027107,543.999032855724,783.589303636732,923.843925336769,724.675909559108
"ZFYVE26",123.885278321545,134.422920056871,121.146015256459,99.2713723895072,131.511345072543,106.10523150577,189.515860313697,147.645964517886,115.875022358948,279.246063955705,202.301197548185,294.530575995562,190.033008138634,122.299155960569,169.558310617048
"NDUFA5",367.796207372931,803.623767663009,803.962171153364,268.71059648026,680.727159259598,229.896799686201,296.437714938602,513.592136660319,814.171473138717,971.343333619385,759.888445919227,654.777857415252,1113.4817846647,995.577922689562,303.686953398827
"MCM2",92.8535134846383,100.26047516396,101.365595922414,108.594889228785,90.0585963188271,89.2285187441297,95.1370652712237,68.7428010254293,89.3115695381974,110.699388221677,141.826849988644,126.05492459867,133.427862389513,89.2070765258359,90.7208341477209
"RACGAP1",50.8516329643535,57.7525670752038,37.1344843360176,28.4642373745007,46.3537281040999,32.3280750843023,37.2781554167607,59.2033742809935,62.107005781826,46.1525518911832,27.7360942300409,66.2012007741253,64.0688890350204,68.8276973889324,46.4615713480763
