"","P_GSM1192704_BR34_1SN.CEL","P_GSM1192705_BR34_2SN.CEL","P_GSM1192706_BR34_3SN.CEL","P_GSM1192707_BR34_4SN.CEL","P_GSM1192708_BR34_5SN.CEL","P_GSM1192709_BR34_6SN.CEL","P_GSM1192710_BR34_7SN.CEL","P_GSM1192711_BR56_1SN.CEL","P_GSM1192712_BR56_2SN.CEL","P_GSM1192713_BR56_3SN.CEL","P_GSM1192714_BR56_4SN.CEL","P_GSM1192715_BR56_5SN.CEL","P_GSM1192716_BR56_6SN.CEL","P_GSM1192717_BR56_7SN.CEL","P_GSM1192718_BR56_8SN.CEL"
"IQGAP1",461.005534653391,843.759550283366,600.471059464404,519.058663731513,569.219880146451,907.463444574374,725.751221361189,938.681825002717,833.213239591781,718.373044463537,952.285487325169,859.104178121575,763.530847054284,1065.73144254056,536.698544735121
"PPP2R1B",180.039131940403,377.336308992028,251.058177440931,257.790754967827,230.212936376975,271.176805604686,221.291624854355,229.621393736815,235.572240701068,207.410240256282,202.338262903552,290.611588213381,218.611588213381,225.328979533092,264.907861883379
"FBL",402.883579431579,554.820825834483,410.298279310098,441.74394442524,525.311560693454,663.660317142891,522.957233853945,442.545670872653,525.212410981124,451.918460800236,694.622700484383,555.500860036112,601.180765755458,419.633327343817,381.053472734439
"SMAD4",125.220479167636,180.18571674428,248.802949647922,187.399983271602,187.481153430773,251.036920144978,125.603272001167,224.379309420295,328.330692002837,308.935274716968,184.124245518383,212.386014453131,243.596599788049,395.981336992964,300.451984958147
"PPP2R3A",115.317105017178,145.908635370892,201.320709669131,122.663101117067,116.710805024487,166.283463321551,191.050498417006,136.100112757075,231.002892561207,167.101642837231,141.504954125488,161.141303202626,200.69854473512,187.872719885246,207.297302527355
"N4BP2L2",418.655066474251,641.328979517729,557.861213103008,476.263762126424,524.784143155471,599.307240387295,575.691951027923,488.369290968546,778.362828463363,518.481932982692,682.338880216452,637.208930139056,960.133460627847,716.096679221106,763.885776176672
"ELAVL1",253.475077824562,309.39190453209,730.919741186355,365.881078219846,371.089849082946,454.305605570081,514.350718648164,569.894447612879,410.307852127013,384.477552587173,397.651949289689,494.28246965937,500.323370701997,579.220283865555,342.046370822077
"GNAI1",170.436291891031,587.48409731543,273.650009053868,339.972477829117,340.655066474251,485.77001231647,199.883390010751,545.485444849382,466.332321912022,451.726333617603,651.978212139538,431.786743517027,652.512714110484,540.872457778599,764.92118341873
"DLG1",222.314069666855,332.010529450222,231.765394424037,228.882549171841,179.648454970001,226.263762126425,311.713553306067,157.513252526557,360.504574270249,215.265822021217,263.860669055691,228.968532553404,315.319608659838,592.548199748713,332.119573864505
"CCNE1",212.799077235657,182.57621364071,157.27270101432,177.171109996783,208.524631691642,168.281881277868,153.87114189804,188.885076563209,141.866638039727,191.067989970344,146.140549253966,175.229105652342,119.050217876045,132.616839686862,127.724947774417
"SPP1",3570.20242186807,5109.83598576464,7259.49007482999,6494.64049406858,5060.35955474122,8591.26200473492,4552.37835802195,6777.10994200734,7366.85433776721,5637.30524115213,11393.306586232,7793.0801804575,8135.44523353055,7738.34270747455,8812.8634915097
"SLC3A2",386.928876075564,438.431674221546,597.230605255108,534.145050451617,426.164285102844,491.825309362399,500.767905390343,500.571346308587,525.977427084027,388.915936039468,379.012887886364,494.349174040579,450.875182444929,584.897374762279,440.611588213381
"TPBG",1880.58578651116,790.242493106771,509.387709159279,1102.73487781613,1135.8724577786,264.556208194876,132.987704021985,414.480817378883,571.787945702918,1154.64752382982,499.959414300338,202.55206198259,143.277717748699,327.586317309702,297.338647657465
"PABPC1",2071.30468743164,1533.02633770139,3216.35135150809,1958.13332734382,2249.57741769129,4060.3724577786,3373.72428114539,1829.16026831051,3763.73760934336,3007.87918828041,3740.25288421416,3262.87675078608,3051.25793363929,4055.75381399492,3564.54396367715
"SF3B1",1602.65167472923,1861.63332734382,2006.87143568626,2040.1994273276,1925.409020476,2089.483198875,1775.48419355041,2470.76376212642,2181.27555832261,2014.32451882255,2117.2793075822,1863.7660643361,2319.67680560469,2752.03772632752,2252.48238130623
"TLE4",776.842489742715,1455.00929022634,961.377626800309,886.155066474252,973.356890392422,1117.95221425231,1450.62442321886,1462.08213843096,942.19886851701,997.625209300115,1278.48671238479,1319.90118023437,1267.44454643889,1447.50131467251,1066.47078813769
"PKP4",691.320865790558,639.820504145045,301.568145918026,638.089849082947,577.741497867172,321.241656895519,130.585137742349,339.431041892412,360.029792296463,562.681251927061,309.839729067763,342.570670887053,316.299039429119,212.430105938791,429.798520558569
"NASP",288.351343811236,452.033467304657,361.23478327143,300.635459223729,332.904254251846,361.561666285689,484.864663289265,340.465640797899,490.777315282193,358.859386583548,471.857443346879,357.622097604499,430.105758739,549.192494729711,471.503760717976
"RRAS2",267.03492055228,189.438861282932,126.28920800704,219.256514127964,234.431506039902,159.955031261031,171.119694477052,277.371374917422,194.145399673936,302.360282171897,113.388591849435,163.381286737582,186.434009436185,144.093784997182,117.864949204674
"PLD1",20.299085195395,25.5908050381871,29.3643332210037,15.7379953422195,18.8440527715643,19.6124415174383,17.4426850000115,17.6657040403627,25.2123350888884,23.2751287803873,20.8899246213664,23.4424497570004,27.8050855131518,30.182353429759,28.0583346243286
"NME3",253.008174306278,369.097945011056,342.72964284574,273.515665526151,265.641307709738,324.065199303737,393.391826104986,266.088597594812,314.089988086859,262.60315311819,287.268171315359,335.533852448903,296.462586526621,261.363905850585,271.317859709735
"RNF2",110.460408335594,100.85258476873,105.341132357517,100.552965345077,101.381122666713,97.5872131889195,92.173070001961,114.301867871264,90.7064165847957,140.89347325298,81.2589303468739,93.5679211097744,91.6808274408779,82.6423732329846,80.9261398407788
"UBE2D3",221.052710014555,393.220283865555,384.065680072199,268.905605422269,310.031554977343,279.289724283956,544.170947104258,312.027807879567,511.84462533343,316.219844876188,268.814100634554,315.357669369013,421.962104836902,920.798721749698,429.592108850232
"LATS1",8.56719968482251,7.61996713699023,9.0752062848018,8.22306957668696,8.56719968482251,10.4051741600854,9.51217814960573,8.92981384584358,8.46456981927206,9.89164756935534,9.66773706540345,8.26867826185434,8.92881580065075,8.75851911063462,9.33154958679392
"CAPN3",1323.36896817496,3864.10254663984,1452.50289256121,1677.87455333832,1449.32077751388,2513.97457250195,2374.45301623129,1501.31980889722,1840.97358348524,1605.2652308578,3880.28256775102,3014.87258311892,2534.48115343077,1939.07843035313,2147.29623236631
"RPS14",6767.38810296371,6863.24361659127,7008.39491598869,6600.86584784083,7362.64289016727,9556.73757186636,6744.66281833969,5551.35071864816,8479.27644289399,7109.90162349572,8668.60309528051,8230.27360768612,8123.80131682384,7607.08061859949,8325.04630478881
"SYK",81.8314433204986,66.0465280417823,63.3277738720638,48.0117894831707,64.7123488488581,82.4596059503951,51.2622986403349,60.1392666336863,67.83935836562,50.6972332844843,100.444228476294,57.0406369492378,44.7698400422805,79.3568160242259,87.642332406945
"PRKAR2A",707.153953807294,658.045423455947,515.875619792167,790.415996177076,742.290461284064,713.259900475183,465.350718648164,694.331876883169,701.959414300338,747.444526623063,605.790811627698,628.350718648164,612.007068871464,570.730161447242,596.924130968362
"RET",495.322414079522,236.458116073161,168.317951862233,374.226867915994,381.58072535311,151.707780300534,108.886399442255,166.655066474251,190.688901860681,232.086275802363,130.219928185675,120.332576806434,107.916156589598,82.807183320229,158.582486146205
"SYNCRIP",149.758172000405,326.158197389231,287.506195324026,165.60282918392,271.879074484354,325.392479508591,389.470975835849,476.762814228832,304.36225689921,382.763762126425,334.661695958446,366.307240387294,388.345386784118,523.214794468841,270.905607159877
"DDAH2",165.254104718893,181.432185869313,172.481153430773,186.599457693018,174.944533230965,258.141044710301,262.68365587438,180.951991240249,197.84015403107,219.85505729443,269.133327343816,273.542291817216,249.95096912578,180.347309084372,155.565016202974
"BRCA1",103.568109954183,150.131807310212,151.232334212377,106.097560803227,121.602874779299,131.755858737713,174.206673622914,103.089849086333,116.655106664521,89.0425585057093,88.3830646934338,126.736697590171,140.726677305595,152.562111295309,145.978305633189
"SLC23A2",34.2054739368832,27.7556713723221,23.8132958407583,32.6184968877053,49.4874723447955,32.5812479380689,41.7721559873268,22.2981860333332,27.907601506475,26.3219480547485,41.7721559873268,28.1838933471789,27.0134424227182,20.1288519996292,36.2175335195511
"USP7",260.048205762034,199.417752095545,108.737254798825,225.020215977499,183.284857878178,189.651969027793,152.872457778599,186.477465503248,171.418992108023,179.476556322511,134.235395990068,154.695540455004,179.236207427112,92.7546758607186,156.176805604686
"GOSR1",279.082562945186,292.090515110189,243.524631691642,286.740034355576,325.037676528793,277.072296922949,231.354956739822,331.193730601479,317.493775004485,374.148691609675,202.913027174779,321.067892678392,280.216000629846,293.703574041401,294.624297031081
"SP3",474.437675169903,830.080058804996,681.599443692518,740.989269146463,703.510465190507,1006.14449304717,1049.89967271097,657.635934270682,779.69854473512,761.761342391022,499.959414300338,755.340479987262,1055.7117317443,758.915842005466,740.810152819637
"ANGPT1",43.2741028683954,64.5077953159101,31.3741277970909,43.6223585612062,95.8709735221431,151.154003663112,122.056503672752,101.302107574694,108.879236434443,73.8890872921873,56.6829580294919,175.985519655794,157.235576793043,120.770806547787,58.1148337590128
"CDKN1B",1463.98115343077,2168.92623048133,1869.4341159874,1704.54993426281,1940.82811155977,2277.38526326746,1627.82853664837,2733.47067507823,2024.41057215811,2337.9939603633,1516.47469859276,2147.02736632858,2302.74405696959,2311.61289802399,2085.40434317331
"TRADD",158.391516160837,165.249616638392,205.0494312644,143.600572017247,162.037376200448,181.92983014701,203.950612235128,160.043376490684,174.123934368567,169.191374200369,209.296432601471,190.452280177574,207.57249472958,183.679719422376,170.223298743239
"MTUS2",123.509476896808,108.28973301273,46.8301376903929,97.146792943232,106.832324037136,60.0035781162255,24.5615513515312,75.2821684866895,87.2673418646377,122.841054971688,75.4384408298233,68.6262195336011,58.9603228332662,77.0370247438923,58.3718005762978
"CHKA",263.133327343816,321.983135118754,343.768220896782,329.917006968064,296.961250437013,270.437675169903,254.191973181358,237.422744417281,272.775888232691,209.916111003404,337.88310278366,265.777139626105,265.064910548016,303.997329233676,394.176805604686
"SP100",12.2255098758227,15.4490858279532,12.8628635484304,11.7733542099655,12.7107530891908,16.0535214637671,13.7656563977781,12.3347943812374,13.9447055915603,12.1806261616844,12.7107530891908,12.836323883617,16.1591175603905,13.6138160844374,13.5701899138883
"SFXN1",430.587777568929,527.008480241543,241.198544735121,471.089849082946,470.510350604279,403.321680441403,190.129268358688,367.887153500178,395.218643471078,502.80910613905,291.749810766418,302.034842286084,363.646216388348,241.736324160985,287.439814301156
"RPS6KA6",38.5477586149677,25.4704015089194,21.5867569280103,35.4848111900169,34.5672960375967,21.1414996517208,16.3518354755676,25.3531701751696,25.1498040550916,28.3447383337695,16.5012180250774,20.7941970301958,20.8204015637681,12.7899480021932,16.991319733048
"IRS1",24.1323274874169,22.2916904292517,14.862021951208,25.782757356515,20.9258649232329,19.4602870724973,15.8723064622685,22.5084737696083,16.1680404364637,20.5254897336203,15.4878110649523,16.0882782292946,15.9945429962466,19.8093849012766,12.683405435455
"DLX4",25.8399527299766,21.9469867202263,31.2419985903272,24.6960295526199,20.7714439324444,22.6756342619307,26.2570080550545,26.5251150497475,21.5150267625057,29.79945303179,19.9990264100597,25.8169680096294,22.2519258762118,23.5716943518176,25.232177671456
"PRKCZ",1910.62152136506,1726.92297879857,803.157646917893,1661.90549964326,1635.49539545458,887.65506647425,467.932521602626,923.582789773363,927.587057851533,1005.62650504771,1143.72028386555,939.611588213381,786.613223614396,547.479041397954,845.929775280327
"HTT",251.088236956609,240.226111259113,232.288776967075,213.768683950651,236.69854473512,190.466871263415,253.837663227483,251.4531744768,201.099926117969,233.345610217266,225.850718648164,221.616950203941,194.69854473512,198.611588213381,163.168373270364
"PDE4D",402.039120929086,410.481153430773,257.367759219119,495.845736748506,458.4297527032,306.49610010383,210.063397722724,354.513400892278,375.61935468815,466.451337208936,223.265934437971,299.416080549248,365.829312851738,271.002892561208,328.101901431959
"TUB",4128.39486715586,1762.53414137222,1256.58553690103,3426.33668402781,2989.48115343077,1344.91968059157,493.122816032805,1882.22028386556,1522.65634363652,2094.86496272958,1733.78067035977,1093.57828921653,790.785501256859,626.176805604686,1439.32284516072
"KCTD12",1544.79431421117,1803.08984908295,2199.15242867985,1946.13007928309,2272.6952195227,3054.10363880932,2625.8724577786,2225.39419690903,3173.26376212643,4105.85425646465,2611.63724356435,2789.66789512545,3362.53221965894,2795.95941430034,2264.16099471357
"AKAP12",2830.91593603947,2048.40088816188,1114.59163048049,2274.61247918833,2269.59492185967,1308.076020099,313.273435705163,1902.91593603947,1586.32220821535,2086.35681458493,1484.12669215509,1030.5612827908,843.253311265821,865.788151825622,1223.18653851923
"PRDX1",2835.8540640842,3566.78918880668,4291.77187747016,4108.19722435066,3397.26493706438,4545.54715111427,2858.87403064294,3298.53201248526,3911.49957103471,3169.56774002018,4019.60850198078,3876.47860412251,4419.72251213286,2936.93785001585,4439.45567707777
"LAMC1",144.678786854993,140.346706418704,103.607361845782,147.228819132597,150.805025377254,127.524631691642,136.47092459084,142.311350568457,154.355930696646,137.165483066098,98.143054134741,140.617953224401,122.971834348552,122.835003595369,104.461459620001
"PLEKHF2",71.5328982436997,118.43767516991,128.939814215665,158.775172978646,120.34243768793,179.568231448226,96.5669198290766,159.633497766184,196.881721309815,171.828979517729,96.7093352376393,120.016389296577,186.651006341869,158.640578450321,120.077998425191
"MAP3K7",287.69854473512,455.342150201827,319.336815305806,379.892138805111,396.652195558172,376.568109952512,311.675497836589,277.117258705422,473.655066474251,355.746447796603,318.130357842572,283.932578132116,450.559320654465,429.17365405003,448.983948058123
"TARDBP",564.06036702666,760.481153430773,664.146575180394,666.476517071427,676.082248580691,687.872077849957,792.417359017021,999.705414615077,664.089849082947,636.03533196473,805.734734166606,844.476914049535,934.063559424613,809.70716689535,623.418078541425
"BICD1",294.933998381788,229.591919221071,170.256296201844,235.104796585311,252.697598742082,197.915936039468,182.199313273354,163.468277371582,206.512957047895,211.194753231383,175.437675169903,188.303271220329,175.070196480925,163.560269823231,217.567971025769
"BRD4",998.724340078107,1075.65506647425,819.797846305055,1045.51100203589,966.205663398211,887.629238204908,1030.29677530677,828.995712598123,787.941656128879,948.962992343295,851.176805604686,820.282979956692,876.542784207538,853.737354962886,709.460831675447
"SNCAIP",59.3797016168188,54.5282502468718,56.6710597329064,54.2468629183073,55.227092075085,54.192869223346,65.2506582809541,47.3613682663397,56.100646445312,61.5887861087133,42.9336877153868,65.9206583301528,46.7850953992325,57.7024593958307,49.3006785551713
"PBX2",92.1543411467865,78.071404868857,89.3759612205754,76.394208607393,81.7921417919977,69.0230086709346,98.7560340185893,79.4391203128303,65.884857129039,85.4615049742639,80.1186761724,86.1513843497334,74.8109125133125,70.3430950900202,65.5745309490413
"PIK3R1",295.110473013813,453.219144398243,594.928945588731,335.66532556716,396.918050632015,465.248551301617,682.10013348951,451.294516967107,736.841056498633,479.080098007474,358.503920724613,674.744801376063,420.002892561207,1174.01730395651,924.872457778598
"THRA",303.298121669274,194.893930812892,371.176805604686,252.220283865555,327.099541598884,389.220843582212,309.915936039469,306.176805604686,363.876714230993,308.395552991706,300.443529193464,415.394196909033,399.137787415208,345.410163746152,331.227956905751
"ADH1B",39.3449683944316,17.2989540400148,49.7183823233396,37.3160172813868,63.1050619090812,70.6981308541301,52.1611075473983,42.4917645860863,48.8001217166869,31.392870403248,14.1428273202246,45.4966630760147,101.400973762471,97.9269204015703,29.7820331229404
"TAL1",154.375348881288,207.499239366416,168.42005181761,137.401581041791,181.274525691532,289.568109952512,149.4388051939,208.030935325617,233.540929036949,168.089849082947,219.524631691642,166.031056182118,291.94545285116,243.011689691772,153.847109658402
"RBL2",509.890187699439,643.225304826715,770.851716391898,585.492745247542,607.95182424995,829.323001993036,805.618014794352,888.888812099961,833.757706796346,820.787667368862,528.904667839115,638.665679279166,878.809837321225,911.526179847119,754.915936039468
