"","P_GSM184363.CEL","P_GSM184364.CEL","P_GSM184365.CEL","P_GSM184366.CEL","P_GSM184367.CEL","P_GSM184368.CEL","P_GSM184369.CEL","P_GSM184370.CEL","P_GSM184371.CEL","P_GSM184372.CEL","P_GSM184373.CEL","P_GSM184374.CEL","P_GSM184375.CEL","P_GSM184376.CEL","P_GSM184377.CEL","P_GSM184378.CEL"
"PRKCH",61.679521311845,71.9748068332247,98.1043149218453,348.924938970339,95.1994484981912,74.3691407173694,110.787371183505,95.1490217655871,100.430339674465,67.147546673923,70.9189578307702,81.313615159542,80.2373977314223,126.522109421233,77.8215870716396,93.4973339614303
"PTDSS1",234.932489375999,277.417816794688,211.184801911869,436.718292606618,381.423975987496,294.666573730076,175.057708789626,184.490242754405,264.692067369349,165.728976967977,328.630161028537,254.869080631529,341.996541011514,294.151885724997,241.830161028537,355.460277501123
"DKK3",5.37976421524107,5.74654080672917,5.41023868208645,6.17933010544955,6.41517171619705,6.97625718901653,6.7514549421333,6.0318752996821,6.73248043057652,7.18168759947501,6.23598410924465,6.33150985062533,6.54101009129225,5.83527747853114,6.29597265947906,5.72021295449704
"RERE",232.210714861941,394.29174485486,226.225981468929,260.250853547871,292.337051494763,305.590161028537,289.156701478001,265.261670069896,330.119491623901,270.499875899222,257.788554319349,275.893464000688,271.276532309714,324.577144206464,276.556710711661,318.436059014108
"LPIN1",90.2710731602604,73.2914444490876,56.3925654121873,65.8569896340775,39.1330593531471,65.8569896340775,36.3508976450199,57.0265915148212,44.7779770571263,44.1096329832611,87.3159109595455,93.0826283401289,66.6950605437934,36.1667801871812,40.6807638605424,70.7894191447603
"SNAP23",307.499263926464,157.795806950276,357.620314228008,105.430249738713,317.689466734209,331.350161028537,341.455279451698,369.837006343669,308.772095867777,188.312657312566,229.987560948392,330.627991960883,288.356887073883,269.167449015715,349.53221150929,271.649380691203
"PAXIP1",29.2244228852045,160.472194014695,29.9587530752542,36.8882267960715,50.0953380026528,34.754076933094,30.9365055099405,33.2992032386234,33.2992032386234,33.2992032386234,32.95646198214,27.1274330928396,43.7517810435596,35.2423473690337,43.0441709107495,33.9198428109931
"ITGB4",31.0480834836372,23.4327146592617,26.213252658844,26.856045856318,23.5149843945585,32.265552991994,29.8061262694582,30.7888095093969,30.8383065074452,26.070683793485,31.6299386567345,24.7990181613943,29.2567504683906,26.8533736913466,31.9302973853896,34.700560296088
"TNFRSF10B",64.8187665085299,39.7750545912283,150.952145187479,30.5353183983411,73.677645839126,77.8702079896902,86.7817240771361,82.2791715897007,61.7526012691401,42.712752377765,44.0894843228327,53.7841837855141,49.9106755035642,102.600363129491,75.4423750913455,54.2950789367722
"PPP2R5A",300.360651802177,242.705175000399,351.573684396426,200.282493270294,366.683339277735,436.150161028537,362.348505130426,469.273399940966,434.115840326217,352.026285646959,317.261768814587,421.798687046587,358.347483261914,308.624835904736,308.345399665036,309.311471593129
"SAMM50",154.457070002952,141.11752303962,142.727197126246,211.779731610174,247.821229444485,106.10689577714,161.705041521759,153.495761626348,155.830161030107,126.439773777659,166.773026216511,133.950161323226,201.429908679905,125.714471343247,146.456225330358,176.157635314332
"USP7",49.9163978060432,55.0307162308655,43.3867568002899,56.6616524777649,58.4568829388058,49.6160160106806,62.8522409175598,48.384414113878,55.736776195693,50.6419743264052,39.6176050783714,57.5916571824322,52.3618515901355,39.9564553923168,45.9622934207169,60.8523996068154
"SSBP1",337.834334962539,335.529295019887,345.350161028537,341.731593751688,438.334017476864,332.231612099872,256.505250620507,302.101027103594,335.237530394122,165.297972094094,273.301768014901,230.0275214117,343.850161028537,281.630161028537,244.009701819537,404.670161028537
"ATG14",98.0419287570575,106.960075432299,133.185866025073,164.131978392329,108.070212555859,105.758500094313,142.13124520443,129.669193474546,171.612350623974,104.749930184956,106.101317503637,105.482474571637,102.583171904185,54.3861227150473,110.562510644494,230.41202799388
"SEC24A",13.6197242930955,13.4498380127043,25.4838793419388,12.3069881933932,15.300010069285,14.5815655100702,17.8110644416081,13.0199209665039,12.2643880843502,11.0553977248277,14.1250589815493,13.0232314522765,16.0186748616298,17.5403397171597,14.2000287024698,15.2648327048312
"VCPIP1",13.2201338566363,9.88979806497974,10.0694837902995,11.3282624069273,10.350294773021,10.047161681401,10.9584431496701,11.6352171010413,10.0897635588081,11.4376808948405,9.4601793186973,10.2279652570122,10.4751099165081,10.9547344088282,9.01690147296615,10.2713185827594
"IRF5",30.9194685121333,21.0642997916702,31.7759902471244,30.0045910920305,23.6496937129372,23.124993120078,25.454441515965,29.8708287601596,25.7274550422777,27.4122510710463,29.8263974509082,28.5186138986326,22.5000832366066,26.9579164650329,21.3168399565138,16.6209769401085
"RAB17",33.7178679948213,33.102056740007,32.9984250571306,38.1239994372476,29.6091576695679,25.7126682255353,35.7868087884576,29.7613854956419,28.4117718549035,42.3740153808306,27.2609333837306,33.5321935772551,27.122456000071,39.5942125419661,29.7548414814107,28.9866129032996
"CCT7",460.858111910425,563.128606402045,500.109880118251,496.546434806375,550.750161028537,472.790161028536,405.876548537511,465.79614645894,401.240143174167,358.60805563143,439.704623629695,488.524187768486,544.840204664614,369.010796483227,457.190161028537,427.04546236002
"PPP2R5D",63.8584609515996,77.3633098338744,58.9592890795587,114.134650593231,53.6276028019469,50.2711291975754,45.1205242354577,57.0247861716494,44.3000458121877,36.217225320627,52.5099751235518,58.0997237102665,50.9849408123339,29.4338223256252,35.6088685507824,46.8256431778053
"FAM193B",121.664476069492,210.390161028537,175.318072479091,120.790166012749,136.49790705981,205.095770095715,220.14960285485,199.482327574428,156.434044825514,162.890161028839,132.719069972131,145.38052103551,160.657078021746,195.510161028537,190.391915641195,178.013266485495
"VCAM1",19.9706948194233,25.2614979806077,22.548431886244,17.8124560669038,33.8789390833017,343.057591546951,68.7125988875126,60.9043338043076,126.585719109761,38.9433044451701,39.6289484261704,51.7641627133977,36.0431408079183,12.7179183349986,20.7914467401664,92.8007671426119
"SRRM2",531.917134306146,927.896274460436,616.523380891271,551.196008193165,531.710161028537,474.563779850638,532.750161028537,348.512097427217,280.864114953163,1178.15279324536,829.670802793122,950.327749892029,712.290731375224,1116.16726976014,1211.84754633969,368.225155461548
"PSMD13",107.759065869049,111.086316911479,148.771307753618,151.235432658019,159.342404017287,152.808097189493,112.542328398436,127.20813510484,152.437887235807,89.9889061802001,145.424528907329,95.0110128530124,126.777332278969,72.0564533869838,139.074707985073,182.510161028538
"MMS19",128.070162158261,152.792717966088,129.858347531572,127.546976581139,171.13628347057,133.308030831915,109.743243050226,143.038681521903,124.656353718305,107.192517345194,119.153942813849,124.481053155106,131.33819551179,98.3352028883707,121.985687251672,137.663143096685
"EPHA7",7.40385517197376,12.3603215057125,7.03534612919617,7.42431375050024,6.26315457255347,6.62754878248016,6.94546578980447,6.27562574311652,6.72942296155403,7.42431375050024,7.86312691239872,7.2888225488986,8.07498683729834,6.93257213448764,7.10701661841615,6.68898793436428
"CCNA1",16.7847791909925,11.5091337279054,11.0027262701787,17.4679279139623,30.7857184378457,14.1758165698933,11.2516708788176,8.70864112392323,14.3903033047822,15.9357244399443,20.7782625844769,13.9405488144737,17.4363410843511,16.4021146099784,12.9283773601078,19.9935261837935
"GGA2",56.0290551402721,96.2410473432356,79.6764650968613,67.273957555825,70.7314856270152,68.9086310868083,78.7222559047268,67.8668610679305,64.5221318342658,66.0773221655705,60.836130318329,73.1204190600923,60.9858349736472,90.0648246139327,59.2089734390746,60.8010063063066
"HLTF",205.40440171915,240.644882790506,182.556286981656,311.563595819654,265.650198260168,262.45192661265,256.440186361523,245.14151265168,397.358194012245,173.424624023131,246.202643242196,208.236445259998,273.497108841753,123.873632214407,201.383821018633,370.756989311418
"GPKOW",174.40899704057,114.020088739162,157.187964524854,182.400102788087,166.256137784696,175.069593133297,127.705649832454,148.950161038388,177.353313161011,104.085050421046,161.110161028937,155.727691450921,157.273762107441,100.951244854322,120.342883642354,211.091862220578
"ABL1",414.679782078831,309.070161028537,372.010598488556,323.630161028537,445.001704989,435.605037076731,559.355911058136,530.914957407152,353.025903760709,585.778533519265,367.516673828832,392.206680550269,544.667427935759,450.603001582524,537.335343222721,393.618532839984
"TUBA1C",5689.35354023355,4096.88281760921,7126.73142376082,8597.3361708964,7412.32734443173,6489.74108209509,5654.07676248709,6962.51116608221,5976.31767566231,4883.85956345921,6150.27033177591,5577.78823300685,5231.98017473368,3804.1672280719,3868.44197002107,6924.93016102854
"TUBA4A",246.518144627631,267.906674346133,346.728985367716,758.841907034931,382.495661871428,337.906585750174,216.295929793363,216.858504977928,372.66592128328,160.390157991473,411.48121508928,337.906585750174,292.310161028537,185.377316801796,226.552718027113,395.388911222202
"NME3",156.057258977167,207.805676184373,172.045477251935,135.795206115334,190.960070441483,203.840815971097,210.528746550795,273.830161028537,145.742507974707,161.56163407278,144.239041860118,145.475687908967,206.178956696428,154.643160924187,187.332753504655,171.966729479012
"SLC3A2",271.829214886027,243.309106481128,341.157642462188,184.110161028537,329.67244472734,364.805193598346,279.668802388366,255.963011374416,237.076262065561,231.727124618389,231.191180228385,385.700130235521,335.287246039888,375.599449174769,243.136572088634,245.272904220381
"SUGP1",110.777985609562,124.829190511846,125.340006807757,115.710174645739,131.1920700345,119.113109539415,117.439110523374,122.750164320239,116.11088833125,127.079155644006,105.615438788598,115.106563266804,106.12831701588,116.670172206853,145.259263531028,125.893063507632
"MAPK3",267.828676955298,239.542269527235,263.591049040946,324.470161028537,299.457186090069,294.266998484615,306.17203854501,310.790161028537,288.943234715032,301.565549005783,276.375160000086,267.335147971121,341.910161028537,304.436371048201,278.763903785109,291.564773867582
"PSMD4",516.017111291474,557.3363160689,545.529998897941,516.139036259914,607.190161028537,606.541895119709,446.579695363221,524.382343018229,567.749541593089,433.420765201625,519.467490477128,582.93211503962,583.669153159875,627.220335804834,567.917046771589,507.563646812973
"CHD4",288.187567382323,282.128298009836,276.131363520502,277.350161028537,315.609598509743,295.838254324061,359.625642536623,317.097234275903,266.88284909235,372.160465462399,294.76729110793,271.192808932875,343.808580395002,299.962083726961,295.920349870852,283.29291232857
"TULP2",10.0845939404499,9.88255227927899,9.22514775842639,11.0539125755845,10.3843697802589,11.584751629204,10.4429217880436,10.0845939404499,11.0653028215769,13.2453731690741,9.94018307312951,10.4503870043706,10.2746542379513,11.2319533001154,9.29715326405116,9.68240976652221
"PTS",307.716503832797,275.892326550213,303.610161028537,331.278441620236,406.910161028537,250.383963508796,235.808309158336,299.715400479668,297.271787643013,167.471574141888,312.41864494066,217.761338434059,313.620896928467,307.808581809685,230.582159807067,357.071673032883
"YWHAZ",553.902359972435,746.136030392467,400.381488397593,1642.23016102854,470.550161028537,349.25605376358,323.15761481785,378.867457530659,281.467880978439,222.389215115249,502.278202573976,459.083830923301,480.488151900979,327.150161028537,256.831379002646,511.566558302834
"UBE2A",181.430161028538,139.607241672389,173.132757168459,237.480273814568,183.094792607257,145.950040797507,128.120544129795,189.226812370542,117.765929582862,82.1227512728918,141.994287393493,124.384225050847,146.550316269799,107.395829205425,121.050805975728,173.964827049541
"BLNK",28.0570578188541,32.4672225201919,80.2972222663297,19.5017465453394,81.9646235424706,30.7216479906418,45.5474538676336,36.2737132543925,48.694104948326,10.6415951127938,24.5580564036981,21.1959017861827,39.9639844694069,75.5179918735751,60.2371223311263,47.0492862416144
"PICALM",114.232990752625,97.2235894657949,130.980770442814,112.824167288436,94.816588045262,94.1929033074058,106.633373319504,113.370181125767,84.773067937041,102.344816185142,138.36510695435,130.350161755593,122.532468216661,101.474498528487,80.9136210358109,116.551916570379
"MEPCE",210.232365654057,271.744066720384,196.249711566228,193.307760943629,355.531853518761,200.483240151336,227.307360869978,222.824880074358,199.870161028537,245.057236521592,234.556936129429,199.815488163486,322.555602856195,213.229332629956,265.070161028537,257.330223676748
"PHB",211.38981839566,170.433162292286,134.898071673801,144.710161055536,232.308906274723,201.460612101396,195.550161028537,206.7992764916,163.784654263577,201.887584501226,137.368867950888,180.900302589566,225.695144967754,169.702425331139,200.932277839721,161.34462139117
"KRR1",146.574927917267,298.039698258559,145.150161055529,121.776849564548,142.12470445587,138.070032479642,127.012380017606,145.81641901368,111.119527277531,197.610185114647,180.272421553243,231.939398005841,114.721263365634,169.295337278965,203.835726693112,114.402641318094
"HEXIM1",209.696595758753,358.110161028537,130.080476412025,167.358991370662,502.405427561303,130.446442202216,183.8899399795,126.564907293021,129.53512718588,116.866841642222,187.770110252023,175.324985423996,421.550161028537,519.805031734976,251.99295351279,125.205264319252
"YBX1",678.990161028537,903.433428703325,960.659067298732,409.240251841997,697.345141126654,629.256846289624,794.706183685208,707.924035494141,463.463809888859,422.028577262685,391.890035762291,519.412586114074,859.953774219058,976.970786930886,562.370674552399,562.370674552399
"HTR2A",16.1270563786518,20.8160625181432,10.5717969487753,42.8952390569707,14.8961151468341,16.077742639114,10.8953668851655,8.71540362555096,13.2277965298211,14.7673156927145,19.8627249393526,60.8822340620164,18.6247100571308,22.5187660393688,12.0807331183679,27.6072823118201
"IMMT",256.510161028537,238.503262717987,212.571999584915,374.748191110046,389.418206586433,235.833984410775,180.299961160776,210.702928364301,304.672546957421,149.310161038386,311.961025993214,233.150161028537,282.990518548693,196.38968975898,230.307974540739,413.849500731285
"EPHB2",68.7653635884538,48.7430023456571,58.7589709265418,63.9425500905017,55.0917714280725,60.5015511617095,62.2613796561041,68.0896915941363,51.8130860389302,63.0236762116619,64.1385959646319,61.9114148997392,52.5510306489856,68.4096120573845,64.9967750718604,44.2572149843933
"FNTA",500.031008633488,268.604089440868,494.217075826728,335.820592980542,375.208765893709,376.684753839768,363.430161028537,591.611582040276,467.70136279191,215.430216605984,376.780042397613,347.201260556703,390.950161028537,227.308336895392,309.133334665328,410.423978607458
