"Gene.symbol","Cell.type","SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Stress","TopologicalCoefficient","PDMalacards","DEG"
"AGO4",NA,4256,4.07650273,0,0.24530831,0,1,7,"false","AGO4",16,1,0,0,0.65816636,"false",0,0,0,FALSE,FALSE
"AGPAT2",NA,4689,4.18074821,0,0.23919163,0,1,6,"false","AGPAT2",3,1,0,0,0.64658353,"false",0,0,0,FALSE,FALSE
"AGTR1",NA,8763,3.89617486,0,0.25666199,0,1,6,"false","AGTR1",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"AHCY",NA,6034,4.15931063,0,0.24042446,0,1,7,"false","AHCY",22,1,0,0,0.64896549,"false",0,0,0,FALSE,FALSE
"AHR",NA,7179,4.08448928,0,0.24482865,0,1,7,"false","AHR",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"AHSA1",NA,2831,4.0197562,0,0.24877131,0,1,7,"false","AHSA1",57,1,0,0,0.66447153,"false",0,0,0,FALSE,FALSE
"AID",NA,3378,3.90836486,0.00018817,0.25586148,0,3,6,"false","AID",51,3,0,0,0.67684835,"false",0,14060,0.35714286,FALSE,FALSE
"AIFM1",NA,2628,3.02522068,0.02696812,0.3305544,0.00105764,74,5,"false","AIFM1",7.19354839,73,0,10,0.77497548,"false",1,2051710,0.03587319,FALSE,TRUE
"AIRE",NA,3121,3.97477932,0,0.25158629,0,1,6,"false","AIRE",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"AKAP12",NA,2843,3.04035309,0.00456205,0.32890917,0.05714286,16,6,"false","AKAP12",17.73333333,16,0,1,0.7732941,"false",0,269644,0.08229665,FALSE,TRUE
"AKAP2",NA,8548,3.89617486,0,0.25666199,0,1,6,"false","AKAP2",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"AKAP9",NA,6273,4.06431274,8.145e-05,0.24604406,0,4,6,"false","AKAP9",26,4,0,1,0.65952081,"false",0,1354,0.5,FALSE,FALSE
"AKT1",NA,3001,3.82345523,0.00068,0.26154354,0,5,6,"false","AKT1",81,5,0,2,0.68628275,"false",0,32376,0.34334764,TRUE,FALSE
"AKT2",NA,7424,4.11391341,0,0.24307755,0,1,7,"false","AKT2",19,1,0,0,0.65400962,"false",0,0,0,FALSE,FALSE
"ALAS1",NA,3838,3.13871375,0.02559158,0.31860185,0,44,6,"false","ALAS1",4.57894737,44,0,6,0.76236514,"false",0,752576,0.03441296,FALSE,TRUE
"ALAS2",NA,8558,4.79613283,0,0.20850131,0,1,8,"false","ALAS2",40,1,0,0,0.57820746,"false",0,0,0,FALSE,FALSE
"ALDH1A1",NA,4752,3.17570408,0.00217015,0.3148908,0,8,6,"false","ALDH1A1",19.85714286,8,0,1,0.7582551,"false",0,76030,0.18131868,TRUE,TRUE
"ALDH2",NA,8730,4.17528373,0,0.23950468,0,1,7,"false","ALDH2",7,1,0,0,0.6471907,"false",0,0,0,FALSE,FALSE
"ALDH9A1",NA,5381,4.15931063,0,0.24042446,0,1,7,"false","ALDH9A1",22,1,0,0,0.64896549,"false",0,0,0,FALSE,FALSE
"ALDOA",NA,6504,4.086591,0,0.24470274,0,1,7,"false","ALDOA",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ALDOB",NA,4553,4.08070618,0.0022962,0.24505562,0,3,7,"false","ALDOB",27,3,0,1,0.65769931,"false",0,87150,0.5,FALSE,FALSE
"ALDOC",NA,3183,4.086591,0,0.24470274,0,1,7,"false","ALDOC",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ALK",NA,2608,3.89617486,0,0.25666199,0,1,6,"false","ALK",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"ALYREF",NA,5871,4.086591,0,0.24470274,0,1,7,"false","ALYREF",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"AMBRA1",NA,4448,4.06599412,0,0.24594231,0,1,7,"false","AMBRA1",55,1,0,0,0.65933399,"false",0,0,0,FALSE,FALSE
"AMFR",NA,3684,3.94871795,0.00018878,0.25324675,0,2,6,"false","AMFR",62.5,2,0,0,0.67236467,"false",0,8456,0.50409836,FALSE,FALSE
"AMOTL2",NA,3172,4.35855401,0,0.22943389,0,1,7,"false","AMOTL2",86,1,0,0,0.62682733,"false",0,0,0,FALSE,FALSE
"AMY2A",NA,5353,3.99033207,0,0.25060571,0,1,6,"false","AMY2A",81,1,0,0,0.66774088,"false",0,0,0,FALSE,FALSE
"ANGPT1",NA,7234,4.16981925,0,0.23981855,0,1,6,"false","ANGPT1",7,1,0,0,0.64779786,"false",0,0,0,FALSE,FALSE
"ANGPT2",NA,2496,3.1702396,0.0031616,0.31543357,0,7,5,"false","ANGPT2",16.71428571,7,0,0,0.75886227,"false",0,78418,0.14965986,FALSE,TRUE
"ANKEF1",NA,5550,4.03278689,0,0.24796748,0,1,7,"false","ANKEF1",64,1,0,0,0.66302368,"false",0,0,0,FALSE,FALSE
"ANOS1",NA,4312,4.09962169,0,0.24392495,0,1,7,"false","ANOS1",31,1,0,0,0.65559759,"false",0,0,0,FALSE,FALSE
"ANP32A",NA,5299,3.92938209,0.00016788,0.25449294,0,2,7,"false","ANP32A",56,2,0,0,0.6745131,"false",0,10316,0.51401869,FALSE,FALSE
"ANP32B",NA,5329,4.02395965,0,0.24851144,0,1,7,"false","ANP32B",57,1,0,0,0.66400448,"false",0,0,0,FALSE,FALSE
"ANXA2",NA,8814,4.33753678,0,0.2305456,0,1,7,"false","ANXA2",41,1,0,0,0.62916258,"false",0,0,0,FALSE,FALSE
"ANXA5",NA,6736,4.48087432,0,0.22317073,0,1,7,"false","ANXA5",35,1,0,0,0.61323619,"false",0,0,0,FALSE,FALSE
"ANXA6",NA,2674,3.07103825,0.01370199,0.32562278,0,28,5,"false","ANXA6",7.76923077,28,0,2,0.76988464,"false",0,550538,0.05459057,FALSE,TRUE
"ANXA7",NA,6105,4.16981925,0,0.23981855,0,1,6,"false","ANXA7",7,1,0,0,0.64779786,"false",0,0,0,FALSE,FALSE
"AOX1",NA,5806,4.03993274,0,0.24752887,0,1,6,"false","AOX1",80,1,0,0,0.6622297,"false",0,0,0,FALSE,FALSE
"AP1M1",NA,3565,4.09163514,0,0.24440107,0,3,6,"false","AP1M1",17,3,0,1,0.65648498,"false",0,0,0,FALSE,FALSE
"AP2M1",NA,2709,3.96258932,7.569e-05,0.25236024,0,2,6,"false","AP2M1",61.5,2,0,0,0.67082341,"false",0,4378,0.50840336,FALSE,FALSE
"APC",NA,7011,3.93989071,0,0.25381415,0,1,6,"false","APC",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"APEH",NA,2391,3.91004624,0.00027892,0.25575145,0.33333333,3,6,"false","APEH",56.66666667,3,0,0,0.67666153,"false",0,23036,0.35881104,FALSE,FALSE
"APIP",NA,7890,4.35855401,0,0.22943389,0,1,7,"false","APIP",86,1,0,0,0.62682733,"false",0,0,0,FALSE,FALSE
"APLP1",NA,7593,4.17318201,0.0004144,0.2396253,0,2,6,"false","APLP1",24,2,0,0,0.64742422,"false",0,12196,0.5,FALSE,FALSE
"APOA1",NA,4118,4.16519546,0,0.24008477,0,1,7,"false","APOA1",6,1,0,0,0.64831162,"false",0,0,0,FALSE,FALSE
"APP",NA,2534,3.43799916,0.02510272,0.29086685,0,20,6,"false","APP",30.8,20,0,0,0.7291112,"false",0,2411526,0.05948104,TRUE,FALSE
"APPBP2",NA,7474,4.17360235,0,0.23960117,0,1,7,"false","APPBP2",7,1,0,0,0.64737752,"false",0,0,0,FALSE,FALSE
"APPL1",NA,7804,4.14333754,0,0.24135132,0,1,7,"false","APPL1",24,1,0,0,0.65074027,"false",0,0,0,FALSE,FALSE
"AR",NA,7919,3.83732661,0.00073551,0.26059809,0,2,6,"false","AR",100,2,0,0,0.68474149,"false",0,18980,0.50253807,FALSE,FALSE
"AREL1",NA,4566,3.17654477,0.00204551,0.31480746,0,6,6,"false","AREL1",20.33333333,6,0,0,0.75816169,"false",0,61708,0.18589744,FALSE,TRUE
"ARF6",NA,3806,3.93232451,0,0.25430251,0,1,6,"false","ARF6",101,1,0,0,0.67418617,"false",0,0,0,FALSE,FALSE
"ARFGAP1",NA,3746,4.04749895,7.541e-05,0.24706615,0,2,6,"false","ARFGAP1",24.5,2,0,0,0.66138901,"false",0,14766,0.5,FALSE,FALSE
"ARHGAP1",NA,7020,3.93989071,0,0.25381415,0,1,6,"false","ARHGAP1",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"ARHGAP32",NA,6779,3.89617486,0,0.25666199,0,1,6,"false","ARHGAP32",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"ARHGDIB",NA,6319,4.43253468,0,0.22560455,0,1,7,"false","ARHGDIB",50,1,0,0,0.61860726,"false",0,0,0,FALSE,FALSE
"ARHGEF11",NA,7258,3.8419504,0.00055467,0.26028446,0,2,6,"false","ARHGEF11",113,2,0,0,0.68422773,"false",0,21682,0.5045045,FALSE,FALSE
"ARHGEF12",NA,7193,3.99033207,0,0.25060571,0,1,6,"false","ARHGEF12",81,1,0,0,0.66774088,"false",0,0,0,FALSE,FALSE
"ARL4D",NA,7315,4.15216478,0,0.24083823,0,1,6,"false","ARL4D",17,1,0,0,0.64975947,"false",0,0,0,FALSE,FALSE
"ARL6IP1",NA,5585,3.9924338,0,0.25047378,0,1,7,"false","ARL6IP1",57,1,0,0,0.66750736,"false",0,0,0,FALSE,FALSE
"ARRB1",NA,2601,3.66456494,0.00175566,0.27288369,0,7,6,"false","ARRB1",70.66666667,7,0,1,0.70393723,"false",0,187212,0.197356,FALSE,FALSE
"ARRB2",NA,2469,3.41403951,0.00522806,0.29290815,0,10,6,"false","ARRB2",77.4,10,0,0,0.73177339,"false",0,646166,0.13172414,FALSE,FALSE
"ASAP2",NA,8526,3.89617486,0,0.25666199,0,1,6,"false","ASAP2",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"ASB1",NA,2682,4.07650273,0,0.24530831,0,1,7,"false","ASB1",16,1,0,0,0.65816636,"false",0,0,0,FALSE,FALSE
"ASB12",NA,2841,4.02480034,0,0.24845953,0,1,6,"false","ASB12",62,1,0,0,0.66391107,"false",0,0,0,FALSE,FALSE
"ASB15",NA,5445,4.14333754,0,0.24135132,0,1,7,"false","ASB15",24,1,0,0,0.65074027,"false",0,0,0,FALSE,FALSE
"ASB16",NA,3616,4.0554855,2.242e-05,0.2465796,0,2,6,"false","ASB16",44,2,0,0,0.66050161,"false",0,2170,0.52439024,FALSE,FALSE
"ASB3",NA,2986,4.14333754,0,0.24135132,0,1,7,"false","ASB3",24,1,0,0,0.65074027,"false",0,0,0,FALSE,FALSE
"ASB5",NA,5491,4.07650273,0,0.24530831,0,1,7,"false","ASB5",16,1,0,0,0.65816636,"false",0,0,0,FALSE,FALSE
"ASB9",NA,5619,4.0554855,2.242e-05,0.2465796,0,2,6,"false","ASB9",44,2,0,0,0.66050161,"false",0,2170,0.52439024,FALSE,FALSE
"ASCL1",NA,7959,4.50945776,0,0.22175615,0,1,7,"false","ASCL1",49,1,0,0,0.61006025,"false",0,0,0,FALSE,FALSE
"ASCL2",NA,5524,3.93989071,0,0.25381415,0,1,6,"false","ASCL2",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"ASF1A",NA,4099,4.1223203,0,0.24258183,0,1,7,"false","ASF1A",28,1,0,0,0.65307552,"false",0,0,0,FALSE,FALSE
"ASL",NA,3157,4.35855401,0,0.22943389,0,2,7,"false","ASL",86,2,0,1,0.62682733,"false",0,0,0,FALSE,FALSE
"ASS1",NA,4228,3.98612863,0.00088971,0.25086998,0,3,7,"false","ASS1",30.66666667,3,0,0,0.66820793,"false",0,127710,0.34496124,FALSE,FALSE
"ATAD2",NA,8223,4.33753678,0,0.2305456,0,1,7,"false","ATAD2",41,1,0,0,0.62916258,"false",0,0,0,FALSE,FALSE
"ATAD3A",NA,8237,3.96595208,0,0.25214626,0,1,6,"false","ATAD3A",62,1,0,0,0.67044977,"false",0,0,0,FALSE,FALSE
"ATF2",NA,2718,3.89155107,0.00013391,0.25696695,0,2,6,"false","ATF2",56,2,0,0,0.67871655,"false",0,7944,0.52380952,FALSE,FALSE
"ATF7",NA,6614,4.08448928,0,0.24482865,0,1,7,"false","ATF7",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"ATF7IP",NA,7262,4.13408995,3.396e-05,0.2418912,0,2,7,"false","ATF7IP",16,2,0,0,0.65176778,"false",0,540,0.51724138,FALSE,FALSE
"ATG10",NA,5957,4.06599412,0,0.24594231,0,1,7,"false","ATG10",55,1,0,0,0.65933399,"false",0,0,0,FALSE,FALSE
"ATG12",NA,4680,3.84741488,0.00052834,0.25991478,0,3,6,"false","ATG12",65.66666667,3,0,0,0.68362057,"false",0,31940,0.35336976,FALSE,FALSE
"ATG14",NA,3475,3.16057167,0.00589945,0.31639846,0,12,6,"false","ATG14",11.25,12,0,0,0.75993648,"false",0,157018,0.09855769,FALSE,TRUE
"ATG3",NA,4230,4.04918033,0.00068913,0.24696356,0,2,7,"false","ATG3",37.5,2,0,0,0.66120219,"false",0,107332,0.5,FALSE,FALSE
"ATG5",NA,6188,3.88818831,0.00088932,0.25718919,0,4,6,"false","ATG5",51,4,0,0,0.67909019,"false",0,48566,0.27322404,FALSE,FALSE
"ATG7",NA,4097,4.1223203,0,0.24258183,0,1,7,"false","ATG7",28,1,0,0,0.65307552,"false",0,0,0,FALSE,FALSE
"ATG9A",NA,7982,4.05002102,0,0.2469123,0,1,6,"false","ATG9A",55,1,0,0,0.66110878,"false",0,0,0,FALSE,FALSE
"ATL1",NA,8769,3.9924338,0,0.25047378,0,1,7,"false","ATL1",57,1,0,0,0.66750736,"false",0,0,0,FALSE,FALSE
"ATL1-alpha",NA,6265,4.04623792,0,0.24714315,0,1,6,"false","ATL1-alpha",51,1,0,0,0.66152912,"false",0,0,0,FALSE,FALSE
"ATM",NA,4521,4.07650273,0,0.24530831,0,1,7,"false","ATM",16,1,0,0,0.65816636,"false",0,0,0,FALSE,FALSE
"ATN1",NA,6635,5.66204288,0,0.1766147,0,1,8,"false","ATN1",8,1,0,0,0.48199524,"false",0,0,0,FALSE,FALSE
"ATP1A1",NA,8120,3.96595208,0,0.25214626,0,1,6,"false","ATP1A1",62,1,0,0,0.67044977,"false",0,0,0,FALSE,FALSE
"ATP2A2",NA,7521,3.96595208,0,0.25214626,0,1,6,"false","ATP2A2",62,1,0,0,0.67044977,"false",0,0,0,FALSE,FALSE
"ATP4A",NA,2947,4.03152585,3.711e-05,0.24804504,0,2,6,"false","ATP4A",21.5,2,0,0,0.66316379,"false",0,1700,0.5125,FALSE,FALSE
"ATP5F1",NA,2893,4.0668348,0,0.24589147,0,1,7,"false","ATP5F1",64,1,0,0,0.65924058,"false",0,0,0,FALSE,FALSE
"ATP5F1A",NA,3084,3.97477932,0,0.25158629,0,1,6,"false","ATP5F1A",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"ATP5F1C",NA,6848,4.03110551,0,0.24807091,0,2,6,"false","ATP5F1C",35,2,0,1,0.6632105,"false",0,0,0,FALSE,FALSE
"ATP5J2",NA,3459,4.04791929,0,0.2470405,0,3,7,"false","ATP5J2",66,3,0,1,0.6613423,"false",0,0,0,FALSE,FALSE
"ATP6V0A1",NA,5005,4.086591,0,0.24470274,0,1,7,"false","ATP6V0A1",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V0E1",NA,7049,4.086591,0,0.24470274,0,1,7,"false","ATP6V0E1",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V1A",NA,3209,4.08701135,0,0.24467757,0,1,7,"false","ATP6V1A",45,1,0,0,0.65699874,"false",0,0,0,FALSE,FALSE
"ATP6V1B1",NA,6083,4.086591,0,0.24470274,0,1,7,"false","ATP6V1B1",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V1B2",NA,4806,4.086591,0,0.24470274,0,1,7,"false","ATP6V1B2",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V1C1",NA,2428,3.92896175,0.00042564,0.25452017,0,3,6,"false","ATP6V1C1",36.66666667,3,0,0,0.67455981,"false",0,17970,0.34294872,FALSE,FALSE
"ATP6V1D",NA,5600,4.086591,0,0.24470274,0,1,7,"false","ATP6V1D",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V1E1",NA,2429,3.08701135,0.03181887,0.32393791,0,53,6,"false","ATP6V1E1",4.34042553,53,0,5,0.76810985,"false",0,1086198,0.0303675,FALSE,TRUE
"ATP6V1F",NA,5007,4.086591,0,0.24470274,0,1,7,"false","ATP6V1F",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V1G1",NA,7051,4.086591,0,0.24470274,0,2,7,"false","ATP6V1G1",47,2,0,1,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V1G2",NA,4673,4.086591,0,0.24470274,0,3,7,"false","ATP6V1G2",47,3,0,1,0.65704544,"false",0,0,0,FALSE,FALSE
"ATP6V1H",NA,3908,4.086591,0,0.24470274,0,2,7,"false","ATP6V1H",47,2,0,1,0.65704544,"false",0,0,0,FALSE,FALSE
"ATR",NA,4523,4.07650273,0,0.24530831,0,1,7,"false","ATR",16,1,0,0,0.65816636,"false",0,0,0,FALSE,FALSE
"ATXN1",NA,3602,3.96595208,3.488e-05,0.25214626,0,3,6,"false","ATXN1",28.5,3,0,1,0.67044977,"false",0,1538,0.50925926,FALSE,FALSE
"ATXN2L",NA,5394,4.06515343,0,0.24599318,0,1,7,"false","ATXN2L",45,1,0,0,0.6594274,"false",0,0,0,FALSE,FALSE
"ATXN3",NA,6123,4.11391341,0,0.24307755,0,1,7,"false","ATXN3",19,1,0,0,0.65400962,"false",0,0,0,TRUE,FALSE
"AURKB",NA,3450,4.08364859,0,0.24487905,0,1,7,"false","AURKB",35,1,0,0,0.65737238,"false",0,0,0,FALSE,FALSE
"AXL",NA,8734,3.89617486,0,0.25666199,0,1,6,"false","AXL",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"AZU1",NA,4334,5.42791089,0.00168103,0.18423294,0,4,8,"false","AZU1",1.33333333,4,0,1,0.5080099,"false",0,25306,0.33333333,FALSE,TRUE
"B3GNT2",NA,5319,4.19251786,0,0.23852015,0,1,7,"false","B3GNT2",2,1,0,0,0.64527579,"false",0,0,0,FALSE,FALSE
"B4GALT1",NA,7117,3.93989071,0,0.25381415,0,1,6,"false","B4GALT1",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"BACE1",NA,6174,4.03110551,0,0.24807091,0,1,6,"false","BACE1",35,1,0,0,0.6632105,"false",0,0,0,FALSE,FALSE
"BAG2",NA,5176,4.06515343,0,0.24599318,0,1,7,"false","BAG2",45,1,0,0,0.6594274,"false",0,0,0,FALSE,FALSE
"BAG3",NA,3108,3.66708701,0.00275564,0.27269601,0,5,6,"false","BAG3",83.2,5,0,0,0.703657,"false",0,150594,0.21803714,FALSE,FALSE
"BAG4",NA,3118,3.97477932,0,0.25158629,0,1,6,"false","BAG4",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"BAG5",NA,5531,3.93022278,0.00121156,0.2544385,0,3,6,"false","BAG5",43.5,3,0,1,0.67441969,"false",0,139452,0.5,FALSE,FALSE
"BAG6",NA,7717,4.04833964,0,0.24701485,0,1,6,"false","BAG6",63,1,0,0,0.6612956,"false",0,0,0,FALSE,FALSE
"BAK1",NA,6215,4.13198823,0,0.24201424,0,1,7,"false","BAK1",10,1,0,0,0.65200131,"false",0,0,0,FALSE,FALSE
"BAMBI",NA,5828,4.10886927,0,0.24337596,0,1,6,"false","BAMBI",51,1,0,0,0.65457008,"false",0,0,0,FALSE,FALSE
"BANP",NA,7090,3.79655317,0.02444099,0.26339681,0,41,7,"false","BANP",1.825,41,0,1,0.68927187,"false",0,3016378,0.0275,FALSE,TRUE
"BAP1",NA,7778,3.99033207,0,0.25060571,0,1,6,"false","BAP1",81,1,0,0,0.66774088,"false",0,0,0,FALSE,FALSE
"BARD1",NA,3782,3.89953762,0.00048193,0.25644066,0,4,6,"false","BARD1",33.25,4,0,0,0.67782915,"false",0,58430,0.30140187,FALSE,FALSE
"BAZ1B",NA,4411,4.05842791,0,0.24640083,0,2,7,"false","BAZ1B",41,2,0,1,0.66017468,"false",0,0,0,FALSE,FALSE
"BCAM",NA,3217,4.17822615,0,0.23933602,0,2,7,"false","BCAM",19,2,0,1,0.64686376,"false",0,0,0,FALSE,FALSE
"BCAP31",NA,4980,4.13240858,0,0.24198962,0,1,7,"false","BCAP31",39,1,0,0,0.6519546,"false",0,0,0,FALSE,FALSE
"BCAR1",NA,5694,3.83060109,0.00058837,0.26105563,0,3,6,"false","BCAR1",75.5,3,0,1,0.68548877,"false",0,10826,0.5,FALSE,FALSE
"BCAR3",NA,3349,3.33795712,0.02432045,0.29958444,0,45,6,"false","BCAR3",4.46341463,45,0,4,0.74022699,"false",0,723662,0.02838864,FALSE,TRUE
"BCAS2",NA,3374,4.01261034,0,0.24921433,0,1,7,"false","BCAS2",79,1,0,0,0.66526552,"false",0,0,0,FALSE,FALSE
"BCAT1",NA,5377,4.14333754,0,0.24135132,0,1,7,"false","BCAT1",24,1,0,0,0.65074027,"false",0,0,0,FALSE,FALSE
"BCKDK",NA,5473,4.15720891,0,0.24054601,0,1,7,"false","BCKDK",14,1,0,0,0.64919901,"false",0,0,0,FALSE,FALSE
"BCL10",NA,2604,3.96595208,0,0.25214626,0,2,6,"false","BCL10",62,2,0,1,0.67044977,"false",0,0,0,FALSE,FALSE
"BCL2",NA,4998,3.9924338,0,0.25047378,0,2,7,"false","BCL2",57,2,0,1,0.66750736,"false",0,0,0,FALSE,FALSE
"BCL2L1",NA,2371,3.9924338,0,0.25047378,0,1,7,"false","BCL2L1",57,1,0,0,0.66750736,"false",0,0,0,FALSE,FALSE
"BCL6",NA,6177,5.10760824,0,0.19578636,0,2,8,"false","BCL6",16,2,0,1,0.54359908,"false",0,0,0,FALSE,FALSE
"BCR",NA,6577,3.89617486,0,0.25666199,0,1,6,"false","BCR",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"BECN1",NA,6295,4.16015132,0,0.24037587,0,1,7,"false","BECN1",12,1,0,0,0.64887208,"false",0,0,0,FALSE,FALSE
"BEGAIN",NA,6833,4.03993274,0,0.24752887,0,2,6,"false","BEGAIN",80,2,0,1,0.6622297,"false",0,0,0,FALSE,FALSE
"BHLHA15",NA,6440,4.50945776,0,0.22175615,0,1,7,"false","BHLHA15",49,1,0,0,0.61006025,"false",0,0,0,FALSE,FALSE
"BHLHE40",NA,4675,4.05716688,9.882e-05,0.24647741,0,2,7,"false","BHLHE40",24,2,0,0,0.66031479,"false",0,2330,0.5,FALSE,FALSE
"BICD1",NA,6611,5.47162673,0,0.182761,0,1,8,"false","BICD1",6,1,0,0,0.50315259,"false",0,0,0,FALSE,FALSE
"BICD2",NA,4035,3.93232451,0,0.25430251,0,1,6,"false","BICD2",101,1,0,0,0.67418617,"false",0,0,0,FALSE,FALSE
"BICRA",NA,8563,3.89617486,0,0.25666199,0,1,6,"false","BICRA",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"BIRC2",NA,5758,3.73728457,0.00300021,0.26757395,0,5,6,"false","BIRC2",65.25,5,0,1,0.69585727,"false",0,66650,0.26549587,FALSE,FALSE
"BIRC5",NA,7414,4.43253468,0,0.22560455,0,1,7,"false","BIRC5",50,1,0,0,0.61860726,"false",0,0,0,FALSE,FALSE
"BLMH",NA,7887,4.35855401,0,0.22943389,0,1,7,"false","BLMH",86,1,0,0,0.62682733,"false",0,0,0,FALSE,FALSE
"BLOC1S6",NA,7676,4.35855401,0,0.22943389,0,1,7,"false","BLOC1S6",86,1,0,0,0.62682733,"false",0,0,0,FALSE,FALSE
"BMI1",NA,4079,3.69861286,0.00050546,0.27037163,0,5,6,"false","BMI1",59.4,5,0,0,0.70015413,"false",0,79888,0.24435146,FALSE,FALSE
"BMP10",NA,8638,5.63009668,0,0.17761684,0,1,8,"false","BMP10",11,1,0,0,0.48554481,"false",0,0,0,FALSE,FALSE
"BMP4",NA,6471,5.25010509,0,0.19047238,0,1,8,"false","BMP4",6,1,0,0,0.5277661,"false",0,0,0,FALSE,FALSE
"BMP8B",NA,3006,4.25052543,0.00337919,0.23526503,0,6,7,"false","BMP8B",3.66666667,6,0,0,0.63883051,"false",0,479474,0.16666667,FALSE,TRUE
"BMPR1A",NA,4505,4.10886927,0,0.24337596,0,1,6,"false","BMPR1A",51,1,0,0,0.65457008,"false",0,0,0,FALSE,FALSE
"BMPR2",NA,3680,4.10886927,0,0.24337596,0,1,6,"false","BMPR2",51,1,0,0,0.65457008,"false",0,0,0,FALSE,FALSE
"BPGM",NA,7809,1,0,1,0,1,1,"false","BPGM",1,1,0,0,1,"false",0,0,0,FALSE,TRUE
"BPIFA1",NA,3686,4.10886927,0,0.24337596,0,1,6,"false","BPIFA1",51,1,0,0,0.65457008,"false",0,0,0,FALSE,FALSE
"BRAP",NA,5085,4.14123581,0,0.24147381,0,1,7,"false","BRAP",24,1,0,0,0.6509738,"false",0,0,0,FALSE,FALSE
"BRCA1",NA,8596,4.02395965,0,0.24851144,0,1,7,"false","BRCA1",57,1,0,0,0.66400448,"false",0,0,0,FALSE,FALSE
"BRD1",NA,4324,4.04623792,0,0.24714315,0,1,6,"false","BRD1",51,1,0,0,0.66152912,"false",0,0,0,FALSE,FALSE
"BRD4",NA,4891,4.03278689,0,0.24796748,0,1,7,"false","BRD4",64,1,0,0,0.66302368,"false",0,0,0,FALSE,FALSE
"BRF1",NA,6829,4.03993274,0,0.24752887,0,1,6,"false","BRF1",80,1,0,0,0.6622297,"false",0,0,0,FALSE,FALSE
"BRF2",NA,8318,4.02480034,0,0.24845953,0,1,6,"false","BRF2",62,1,0,0,0.66391107,"false",0,0,0,FALSE,FALSE
"BRIX1",NA,7061,5.88272383,0,0.16998928,0,1,8,"false","BRIX1",8,1,0,0,0.45747513,"false",0,0,0,FALSE,FALSE
"BSG",NA,6953,4.48087432,0,0.22317073,0,1,7,"false","BSG",35,1,0,0,0.61323619,"false",0,0,0,FALSE,FALSE
"BTBD1",NA,6908,4.09247583,0,0.24435086,0,1,7,"false","BTBD1",45,1,0,0,0.65639157,"false",0,0,0,FALSE,FALSE
"BTBD10",NA,8484,4.17822615,0,0.23933602,0,1,7,"false","BTBD10",19,1,0,0,0.64686376,"false",0,0,0,FALSE,FALSE
"BTBD2",NA,7000,4.09247583,0,0.24435086,0,2,7,"false","BTBD2",45,2,0,1,0.65639157,"false",0,0,0,FALSE,FALSE
"BTBD3",NA,7319,1,0,1,0,2,1,"false","BTBD3",1,2,0,1,1,"false",0,0,0,FALSE,TRUE
"BTG3",NA,7089,4.79613283,0,0.20850131,0,1,8,"false","BTG3",40,1,0,0,0.57820746,"false",0,0,0,FALSE,FALSE
"BTK",NA,4711,3.75325767,0.0005682,0.26643521,0,2,6,"false","BTK",140.5,2,0,0,0.69408248,"false",0,47588,0.51286765,FALSE,FALSE
"C14orf172",NA,5731,4.02395965,0,0.24851144,0,1,7,"false","C14orf172",57,1,0,0,0.66400448,"false",0,0,0,FALSE,FALSE
