"","P_GSM208625.cel","P_GSM208626.cel","P_GSM208627.cel","P_GSM208628.cel","P_GSM208629.cel"
"USP18",43.7226051396902,37.9871099168263,44.2751963702191,42.6658689930979,34.9864906331485
"SRF",72.4887281404854,89.99825418292,64.2390332620871,64.6397905835882,73.0759240887726
"SAFB2",81.4681127252098,62.4433563401405,61.1165867806983,82.0485310854742,52.8197720961409
"PSMC1",345.189737825344,768.121307348593,400.926752808952,337.116776031541,581.40771777126
"URI1",59.2602275706699,50.1868645046723,56.9374736858558,53.1726372255963,53.3281995343996
"HDAC6",129.602916554349,99.873811741788,109.761704606439,106.244334201623,104.959989084134
"ATF7",53.9739328566793,49.6285222748807,50.2182451244988,56.0249965492277,37.7125445111916
"CRKL",187.814142020747,246.438217914546,208.193474645589,203.904740644201,342.515966520285
"DLG4",151.268265844512,108.328538548378,109.375499923957,103.788495960234,122.331047239797
"TNFRSF14",15.8488476244831,13.374400019671,15.2304547603076,17.0267049841375,13.6363495736287
"MYO1B",29.1505849593732,25.5739708058707,31.6892614614879,32.5660376706456,24.5321045786551
"RINT1",10.1802476701682,11.856592201588,10.1563963379775,10.6063668779741,11.3632912757589
"SNRPA1",76.0220939923952,142.9377167906,129.110401595112,81.4359204015124,131.126511053577
"JUP",104.47038103535,97.3480670114196,102.84689501609,97.1330671057618,80.3436532834952
"PLEKHO1",80.4408526890069,123.698247155813,66.7113401874988,89.3280438034283,76.9997112035742
"ENDOG",99.2343574978697,227.070757525085,90.6698783190561,108.346812352754,128.782213446217
"RNF2",34.4288800107507,22.5785859468456,25.8899083614948,31.2523400094025,22.3889903867748
"PKP1",54.4688894874692,50.3987199703803,50.364642849339,57.8886276095335,46.8761533292507
"PCNA",62.9984964213335,92.4562634932314,119.668045812184,107.421820994543,100.484465146437
"CEP72",46.4268702852847,50.6229620411189,53.7316446342925,50.5721257289438,61.5017085040142
"PARK7",1111.24640792487,2072.23739092404,1352.20905560941,1651.69932781923,1660.96003461834
"CHP2",44.7142848954358,47.8084981898862,44.7518979383127,43.8737095489194,50.2975150731133
"TNFSF10",14.7939100983345,13.5350531599918,17.9180762533044,18.5276528558616,12.3816160066327
"HNRNPL",298.72362745687,271.743572739156,348.283291565077,345.05102409663,323.359077472232
"HSPA4",86.2054406943633,153.988493165648,100.816676464993,88.7690818964164,101.269403799826
"LYST",65.0457624799354,54.5094880955963,64.0369014203016,80.3620238200118,57.6442380136787
"TAF13",8.38758809839395,8.48606648359159,8.77060096187278,7.97330293674941,8.237835810892
"KHDRBS3",308.852315173284,379.920708518819,178.480835101632,243.19457314239,325.247041542433
"STIP1",173.143096290587,177.223552684905,152.851450410944,206.095342835974,225.1328484217
"TONSL",28.6795255080985,19.1604578557467,18.9116150432821,18.8557325230262,15.7680741851016
"HIST1H2BJ",15.4617062037255,12.4856119641316,12.6708985744656,13.4752538785364,12.5410419594306
"SUGP1",48.893383539661,64.4138622909971,46.9614325004953,38.6937965780086,44.6451305345766
"NDUFA9",147.190001443155,326.230998334214,131.166043032369,151.994873964182,256.330401942097
"PIK3CB",114.063669268814,243.788920948728,91.5690807695755,102.221909892535,176.328104457259
"MRPS7",132.327580705998,282.75529154172,239.833004225533,202.319730809017,252.622822260319
"SRCAP",129.417502601647,103.368161306052,110.739325704887,119.172776923196,82.322926790806
"FANCC",168.406800061091,119.109722471264,129.801091036756,138.662493857352,110.128968838172
"MTAP",23.9157678451013,17.6256348555194,20.7524993468835,21.3824849795173,19.4834801671851
"PDE4DIP",13.838434001481,12.1509574191397,11.9976892170904,11.939805006299,11.3359719014093
"TPRKB",43.7382244343466,80.1319890190437,57.5820023850648,61.8814859822244,65.16406252673
"AKAP12",244.122458247318,557.646777797529,269.461562856726,274.534277797528,431.28688453461
"CACYBP",101.351465309858,80.2026286528046,89.7608302923655,103.869167425747,73.5026927710899
"ING4",161.119201385708,165.314014997248,157.22450019775,151.503624613505,159.843379370546
"TTC1",332.41118224711,517.696777797527,316.904837500758,388.595208589812,421.428043637606
"TBP",38.220704123146,40.3013723227882,44.1461624389983,37.3881517884593,53.1211751785848
"DNAJA4",207.110594299303,241.198239838056,215.295966094438,217.596777797528,247.459277797528
"CCNL1",83.4010451012644,68.8923907177891,75.5552220852504,75.0294594940545,79.4948862155267
"WNT7A",63.482066192373,44.998832558241,54.2762183138464,78.1695518509251,51.4487434841373
"HNRNPM",10.8798990582282,10.9593857360929,10.9667122387602,12.7869905177334,10.243077678687
"TAB1",33.7893123368375,30.5879980675646,28.0646121184961,25.5962676543903,26.9482787973673
"CLU",1140.66264256617,1546.99007646232,1363.66287556103,957.170572492158,2123.03871961937
"TMSB10",1651.19970106084,2273.66889760417,1998.31845649784,1323.54044849012,2326.53427779753
"DYRK1A",211.251388445361,374.920832933761,215.640527797527,224.969270664248,412.009277797527
"CSDE1",385.116310500716,757.96458331896,452.196777797528,454.633214138666,703.751616234311
"EP300",26.9393596783589,22.4476058571957,22.59328407967,22.0917628243535,22.2887792708303
"DVL2",110.062968407323,104.363069286415,100.227666125484,101.185578012655,74.9435607274722
"OAS3",61.7604046712341,55.4236902708288,66.4398143174295,47.623885909545,49.8667173360889
"MAPK8",107.89128453988,85.5639316116589,103.323494156005,101.735844229978,72.0376487702394
"PSAT1",121.800033614181,197.293225344966,309.801019429326,228.57785665075,206.125601023844
"HADHB",300.978415839803,344.621290217575,612.434277797528,751.98140600503,477.764819291738
"EED",41.6506991233359,42.2998054127399,46.0227317802361,45.3050026506062,62.7297446378957
"SRPRB",156.860971011256,289.34914772769,176.296777797528,194.008769413213,273.97851548458
"AGPAT2",81.8484624750543,65.4770201871175,59.8863741099291,66.7391878969789,53.3600247230872
"NLRP3",22.3169600584481,21.7675160320757,21.7162640804199,21.6992069269148,21.6376665131998
"E2F4",191.2957601585,123.811166994777,137.040096278474,136.65631840882,96.8296821152276
"EMD",254.584277797527,162.125996980017,151.464571427858,194.205693865119,137.566243454828
"TOX4",198.652164437979,267.484059739772,191.080064479344,221.006435199039,267.686807627279
"SULT1C2",23.5394840663099,19.884333492072,22.1618735184068,24.2333461449659,19.0173089279866
"CHAF1A",109.293274347426,107.290113558716,81.4424535750606,102.242567909868,83.7009165746071
"MAPK6",335.125722333542,637.206626900547,498.082645730844,354.240410664897,550.223929104959
"WWP2",74.6590490211049,129.66315206929,70.7948051568152,83.515206093496,108.813002073327
"TMEM208",114.196854775172,172.577084279596,141.513410574584,119.575956972199,144.081410557976
"IMPAD1",90.0963722855774,89.8661213154445,96.1562049149997,86.8129983370591,95.2793800493419
"GNMT",50.0151335220773,52.362732064226,55.6163556865678,47.3113865114751,52.1932055292986
"PRKAB1",37.1081416941537,52.0647034418587,42.1859933421017,42.59392759523,46.8095596824623
"DHX15",255.941763691316,341.345306470128,263.756918225891,273.049435855541,345.269070149939
"TROAP",82.8896865599532,63.4574404797458,77.7828440998565,75.0657966727061,59.396352179168
"KCTD5",71.4644983077482,62.7929400543566,90.0771927969446,79.8982222664249,87.1488747164091
"SNRPD3",112.434291830058,150.395810180913,152.921777797704,175.930621828949,164.312311551254
"GOLGA3",168.930422157507,196.983510845803,147.175234131586,134.549080500841,164.471777797532
"GRB14",11.6132624450724,14.3903284271874,11.3904729919003,11.8673484168013,13.6956971292634
"PTP4A3",86.2190848906052,80.2085260320025,73.8425889021847,75.7566948020566,56.1057172964194
"HNRNPC",222.346777797527,249.209277797527,305.04259847675,322.511616155448,421.424010840576
"CREB3",219.803842180156,284.580740846159,240.22520756334,239.711049847362,226.986007734201
"NPC2",216.082074287543,273.891798890567,727.349776475292,365.753456526881,387.651339002893
"SUCLG1",291.156843820431,540.611449202881,385.019571029013,360.398366717109,540.424987977054
"ANGPT1",50.6930876337041,44.3730826943206,44.3047994849991,43.5834082711715,43.5482926686824
"EIF5A2",13.0420591376823,12.0371652051848,12.0590423409453,12.2026504494363,11.937721644607
"SMAD2",120.105206366889,219.486789978655,199.841333326483,206.925590371717,220.370443796274
"XPO4",22.3466799072171,23.4855103904691,26.1928361625375,20.9471756590639,25.8228204890409
"PRPF19",227.760909898926,274.718900757837,141.050793805458,154.487000468153,190.16946590387
"PFAS",58.2776128251437,47.3974686603937,47.5192797781051,47.6059143515746,60.466975525614
"DCP1A",100.963103294713,109.446804801745,120.365827730044,105.047968034477,116.390382619132
"STAT1",186.359590710436,269.584396428323,476.977478280557,139.783510196608,321.162924705638
"PSMD7",175.134377461326,342.464020386883,204.644266718881,191.544371442168,269.193991080656
"TK1",77.9149749184118,62.7125817461705,81.0527519968157,77.4469679542404,67.5189133795828
"BRD4",132.125848244464,143.116310448499,85.1184764746308,94.1336662037888,153.306202502321
"FBL",151.218791328148,278.973650317294,225.697248698563,203.452801654877,202.666779253945
"ACAT2",60.5231726074074,116.891833143566,63.5789632406482,71.7079693536401,95.0155415420893
"NDUFB4",344.983739059036,768.177290498982,521.61765700919,519.910467833605,620.213496014724
"MAP3K7",139.610775728369,110.546142620078,139.854649059235,122.874945614811,127.021778144999
"LDB1",87.9506101980045,76.3234908829828,89.8737145771996,82.0641297780935,80.5896403571402
"MLH1",134.446314152458,167.896777797529,182.872618747749,174.851584841149,210.959277797528
"MEPCE",189.642516554568,275.094897366048,205.4660435963,223.585711421424,185.430199337296
"DDX6",25.9977170373461,18.4084886070303,25.6944695009163,26.7431820089813,18.933935645909
"HADHA",117.060217371788,233.959277797527,216.372904026476,179.371777797528,233.707280890086
"SQSTM1",72.6629362349799,56.0503056849679,63.8156798429442,57.0382089023892,57.3789824604757
"TESC",90.8605438692527,133.838892453969,133.313438926187,84.1045014537351,98.1393012483005
"AMFR",85.023771370533,98.1241187505696,105.19412024042,102.280711436996,105.922036988264
"RSRC2",98.2676731060801,123.403321808153,123.384278738933,113.538221919415,126.753872103633
"C2orf42",97.7471699776744,158.901832001043,116.715442858637,124.52072737448,110.955992440159
"ACTA2",82.0911828650687,930.533228240835,242.816836990237,145.396605006223,113.284289256602
"HNRNPA2B1",243.031303339942,181.053182554056,486.162697153214,365.309277797527,308.206579122657
"KARS",172.416155709621,310.806732596847,259.371777797528,188.564871168315,256.361718035545
"PELO",21.4501977700506,37.8205539421917,25.7473425049072,23.5047119790954,32.3286680410528
"PDCD6IP",114.576277205965,153.115527797692,176.942857884074,142.196777802592,158.480200732866
"DSG1",10.7972074949222,12.0542027984529,12.2049805560767,11.8727981700634,11.5998858909221
"LAMB2",35.0407273008137,37.218813700055,41.2240174582795,32.0775399460618,27.9615572226295
"TSC22D1",2044.28427779752,2425.45423065765,1651.00525689173,1777.67204481506,2498.30889182441
"CDC73",28.4092376229233,27.2505283470466,36.9967300761772,37.9130816999565,31.9206765579907
"AIP",147.298942224841,200.219668716893,167.487264284591,158.125801354836,160.117002521288
"SRPK1",66.5959474072255,64.885692608087,68.8034555455746,76.366718098588,74.5199641854244
"VPS26A",372.395273183066,524.42758289312,442.333543471303,395.809549156326,491.322143269989
"SMARCC2",264.407193133191,216.812693500448,197.091037766636,224.421777797528,161.271777797539
"CSAD",24.3875169734629,16.9063155534675,23.0928701149637,21.1375950001229,19.3386768955408
"CA2",300.827103617286,381.321777797528,454.471777797528,515.341678629997,325.677439728306
"RRN3",17.8837574859046,17.6678314418869,15.8180754449061,17.3726142095784,18.0571203599252
"RPGR",21.7214995909404,19.2865259879999,22.4746918286894,20.83066780865,18.0507416287037
"PCID2",75.8070399658958,96.9249553334092,86.4121005293173,82.0354005753964,92.0193502751008
"BAK1",59.2218750346871,43.7584129690553,51.0704454269669,53.6196212668178,52.7173087718557
"CIAO1",41.1268761957672,39.9870394001322,29.8041698094035,33.7749131145107,32.6342350595756
"TULP2",43.9427376724442,38.9595694463514,47.5523417090761,42.062269595224,43.1412061094738
"PFDN2",243.709277797528,380.067124495953,281.571777797528,264.996777797528,372.247978217824
"LMNB1",14.6364560679131,13.1836941127576,13.5272846060514,16.7025940846382,13.6877292295572
"FZD5",11.5491440452758,11.9787716669511,14.5647335790338,11.5322894496129,14.6240241989967
"TAF7",146.404854393151,289.557395241248,236.909980583259,188.309277797528,417.428166095205
"KCNA2",47.9153441350233,41.3415420616917,47.1497331245227,50.5375965405501,46.9889401621823
"MYOG",97.3205527366846,78.8539073547762,86.1864950536971,82.8894646312664,68.1965607863668
"CAPN3",97.0448466700118,115.887466325691,177.831947128539,84.1791316156196,245.459277797527
"ERBB2",18.3109356686053,16.407464606938,16.9985839548218,16.839078322074,13.3186115144314
"IK",110.787227921263,212.060507038255,166.47177779753,129.900083791963,175.407102240504
"TRIM33",154.005403082022,153.697431993498,124.287377010832,160.084864916439,131.023548222992
"RUVBL1",72.9590346029305,94.3805448176768,84.6326881969827,80.2781152819027,78.4400959553398
"CLK4",87.7784444010939,59.5095743788649,59.6307565293518,68.3015161629901,61.6776726754429
"HIST2H2BE",139.812660511311,117.603778922964,224.953517479015,226.118349137657,153.035532769727
"FANCA",27.2095270485545,25.5852547916752,29.5479703185066,25.6865662530396,27.045834106618
"EIF2B1",145.704654015992,181.940729114989,164.830755472555,126.540005868379,117.486786246263
"MAP3K3",127.31046949686,120.758451406742,137.923837730482,147.395110155974,101.424056747482
"NDUFA8",296.808788235846,589.159869569914,358.659253744053,345.69760017622,591.996777797527
"BANP",138.129581379058,139.947792917621,135.471777832016,146.245592890432,121.856010391722
"DAB1",62.5102589962992,51.0883941230764,59.1644735052176,70.3625541702595,58.4180489963594
"HP1BP3",183.50249000259,161.805219478703,170.684277797528,177.251909400818,150.620880431849
"SUMO1",142.071376860766,391.090527797528,218.331178302325,228.684277797528,394.721777797528
"SKP2",21.5227247431219,19.0670101808686,22.408243724783,23.3664134768545,21.306709372368
"MCC",105.805811777052,78.5368025031436,90.8554935743932,98.774781402702,93.3725552851848
"CSK",175.660658074182,146.497104119214,137.261284317088,142.071033690345,113.584624422487
"CERK",203.455250663242,447.088097303295,180.777632468768,182.19395087996,286.703592863714
"CTNNB1",192.201359821813,219.089969061696,200.462479762724,286.787652995654,290.333877496969
"GNA14",88.4132522406068,101.041295848711,118.875510195534,105.039051798493,132.474306805201
"COL4A3BP",98.0172588703121,165.122263505447,92.7223245844363,95.7522706606557,115.478722650625
"C8orf33",68.9624503100841,86.4432971837684,63.0980440111471,70.4537770858026,78.4479655662297
"AHR",20.4856427211411,18.8485901362036,21.1015954488882,18.4796448605054,22.0411525170242
"UBTD1",42.7662712760066,41.9545827581865,39.630254080402,37.2127744527329,34.2520127939173
"COX15",17.8725924293934,19.0735762774463,20.565442941182,16.6389942265996,18.539166569286
"S100A1",233.413099409129,165.217585468896,197.358436253733,291.161101419454,228.046777797528
"GATA1",50.596403034978,45.0608490370452,41.7454927096492,46.2015590163066,36.3866764940777
"CEL",17.138977991348,14.0751809748321,13.9447565512273,15.0284438945617,13.3397295008023
"AMOTL2",119.132852701607,90.3694610521218,100.438971043388,84.2826708305984,87.6578099641827
"PSMD9",95.006163757879,144.950404244078,121.505770734516,90.0759578865658,114.134286854282
"WDYHV1",34.3953065096345,68.6908261824264,44.3764386227558,49.7953216471794,71.0757479896244
"PAXIP1",23.4572091458629,23.015139004691,24.6674653528007,27.8887575499907,21.2010719983995
"CEBPA",113.651166307615,102.011791431304,151.688862780424,134.384277844726,105.978879365287
"CANX",287.43549095978,293.028811603181,522.563605497942,309.972969250946,547.073204409878
"GNPAT",212.708213228192,289.100626473846,292.996777797527,276.520701315973,280.376821628844
"PRKACA",484.975306442521,374.223771169866,296.853647124771,337.003176189599,287.027648248313
"ITGA1",7.3222473357746,7.9827776991007,8.58612433606133,7.4070346837989,8.04253512630952
"UBE2O",156.876924793928,145.867223331916,119.04485324612,123.43200900936,130.820291954854
"PDCD5",55.761118544651,71.8493711771232,45.1872802157223,54.6223578181616,50.1413140828743
"PSMA7",295.795964774024,593.555428981114,392.019206028941,416.473060336265,436.547852697412
"ANP32A",249.028848479029,250.560964205671,383.190504574268,297.368511648626,362.04570189193
"GRK5",40.8327445612821,40.3295914776789,43.3424767950531,41.9067297738825,35.5279167490359
"CENPU",14.6979802158657,12.8644268308695,13.7606286582138,14.679155162589,13.8852299970835
"BAZ1B",81.419888671674,48.3883382751808,74.502707988482,71.262282717715,45.2280606201394
"USP4",104.398469834778,113.669244739908,127.167066939791,111.334295574962,118.019999788497
"DYNC2H1",34.8587523945127,35.8478549578884,34.9055684513399,30.35789173274,47.9666314849291
"ZWINT",27.0538778971987,25.5035270353002,32.7463037072621,28.9887004123899,28.6410856838686
"NPAT",69.1008418367923,83.4864602380628,84.12814643091,80.9226626557622,78.0982099039831
"SF3B3",219.021207641883,195.133102281274,195.709277797528,167.39667729473,218.373230407976
"EWSR1",114.026316875961,148.416599890454,122.409278983878,104.871383790567,124.629636300335
"CENPJ",35.6509841578559,26.1454326924046,32.751324886317,30.3322747602239,25.289662512537
"SFSWAP",120.192286784959,92.7086019652633,98.2348527434231,123.337418730257,98.1954914349001
"SUPT3H",30.9252041788801,28.2558513630896,29.0718122861369,29.0735051023509,26.7011812431849
"HDAC3",200.756900916706,187.344109655971,205.332223559541,170.346777797528,177.993649897727
"NHLRC2",17.8106226019508,18.2519982573935,17.5438313748015,18.2545488846078,21.62982672675
"ZNF207",257.719771799782,375.508116842464,376.373716881348,243.956799186667,334.118382780529
"SON",216.871562158895,353.428179225162,336.842073935583,259.94202737962,422.66799280559
"TST",81.6342512475216,135.988046415007,142.237146240073,104.499004285336,132.256053737004
"EPHA3",11.6571062492083,10.7036165199911,12.7580933703641,12.6149098987186,10.9500450324709
"SLC27A2",16.5195029201017,15.3272534696315,15.5390479694692,15.7103447164628,14.3098575387196
"ABL1",247.806397810824,188.126552095368,241.454654054496,234.578345058934,175.333227783973
"FHL3",124.262598697363,97.3680290043212,121.379142814299,120.384589755108,90.0357541315686
"GADD45G",21.3059115869711,29.2245805958854,19.3629864718467,21.9819843803991,22.1247920265177
"WDR77",66.6174069015634,97.7471075968148,121.636078342796,79.4624653342159,103.896872014404
"PIN4",94.8906636854353,117.304396429731,111.659275969217,117.012794961691,118.44986896876
"HECTD3",182.48501731556,133.000928122667,156.499181092268,170.511724148004,117.925566954086
"NFE2",17.1684930163821,19.9428560927978,24.1504572737802,18.8243212726253,19.8333388240919
"CCT6A",54.0462959829592,101.03444528032,77.7717991568873,67.6601765503313,105.467612744406
"TICAM1",44.2877164311434,51.4937447774072,38.2829337226981,47.5071059776775,44.619825641379
"VHL",8.23726414613749,8.86028039636322,7.3319491712375,8.31270100330328,8.04769522142971
"DLST",67.6360584238176,53.3782233063934,50.7405607853831,49.7840319470136,55.9790872919825
"CRYAA",82.4866392669521,78.1221500957816,79.6635736869699,77.8828739701818,88.3485641651565
"LAMTOR5",207.438888516829,314.1951738852,259.0801457064,268.728637360915,312.437885323534
"RUNX2",25.1060089697424,20.3294501009001,20.1233835439902,21.2736068677933,17.2131841474926
"TMSB4X",569.574764890706,657.596777797528,1053.12740034954,663.732065600165,931.121777797527
"RBBP7",207.953848487514,440.586541168041,323.121485890017,271.404033213353,339.889438816479
"PRDM1",76.1577712978604,69.9055463807854,70.3454938537515,73.4081297242615,64.3113047246497
"EPHA4",192.337141826654,200.919638960883,115.509445142746,196.838820600847,194.744015823567
"GZMA",27.7446656350534,21.3350281575846,25.5741187619081,28.12063647577,25.5505460842991
"RAB8B",66.7086472181227,44.8365069986641,83.3483870798869,64.0042283539111,65.7086619365706
"NUP93",96.4797038819083,97.0432969762395,141.721777803077,123.446778711008,130.910086329077
"HDGF",583.526758971962,527.410623108301,554.771777797527,602.696777797528,506.946777797527
"RNF219",24.2882972017562,27.5790406340644,16.5992655502574,23.1845022311175,38.9650221891716
"RPL26L1",75.5102609975892,123.530201827656,70.3088476460449,93.5683332286556,110.057653635985
"MCAM",97.172147207328,148.157530194929,124.324944288899,82.2956286708983,75.1402335829655
"RGS2",182.546679857141,228.662509199718,147.659277798435,169.269295312874,292.30200992473
"PAX9",32.4419547238827,28.1969144192646,29.6746965778067,33.5384088453734,26.6690124049331
"PIK3R2",86.4158661495571,67.4248820279741,69.8957939223404,66.9353483349449,50.8071692665614
"KRR1",21.6241492528012,23.4861972661905,24.4155269723325,30.1331371607349,32.2638190830317
"MYO9A",207.759277797528,205.382578825902,205.141142645404,213.593091886762,138.432762591129
"MRPL16",60.127775019668,136.097640457561,98.0845573606837,86.747831619471,110.521799169264
"HSPE1",87.2347017831983,153.131891285732,133.889930795282,160.745287100562,157.267102266468
"CCT8",246.375162085536,561.351514486703,293.35994978253,275.561160538445,558.342622598214
"ASB9",48.2927776198052,31.7312332295484,46.6797852769253,40.0480206629615,39.7141534314963
"NANS",64.7377538408468,111.591822170017,81.2139062162676,67.8331625992627,105.689156404207
"DNMBP",128.573902201529,81.315329815363,96.4401063178502,118.414896158359,70.7405626246545
"STC2",30.839075830216,27.5547320443773,35.3610683938989,31.5978255621854,26.5727991401695
"ATP6V1B1",17.2561226194642,13.8525752046998,13.3805771206945,16.2599573875625,13.8340851960531
"CREB3L1",56.8430430240096,33.9231041086081,36.027433441796,36.7544493238974,33.4070899549364
"PSMC5",338.843450951585,753.829961935067,424.51781228448,390.622762886713,526.072636886349
"SDCBP",521.971932031488,568.129952656622,442.156686460675,667.971777797529,672.384277797528
"FBN2",26.6494432278382,21.9155469776989,22.7860403918136,26.3296111580409,22.1833077896019
"TWIST1",15.5703400237399,16.0512296873805,14.3022734197897,15.8924135960481,15.1684112012979
"TCERG1",36.9840126585835,43.3573215379109,34.5483419139356,30.2635274010591,46.1530886344094
"LYPD3",143.621358012692,133.939857857317,140.871777804888,136.852875603182,123.271772940252
"NPL",14.254103647482,14.5265611222369,47.3858797837649,27.389581698309,26.3428120998496
"STRAP",338.416115113556,728.752079486596,465.497268626812,574.614508502171,686.961469655268
"PLS3",109.183545982484,186.363380787589,171.213763506114,154.8459546304,213.259379195255
"SDCCAG3",44.8102700367762,49.9410559409722,50.3082676949332,54.7425634154156,42.9140064523673
"CNOT1",239.382414354648,309.069513179898,296.822836532802,254.615665320032,287.091151296317
"SNRPA",198.730580106684,207.130140341526,217.864185024853,174.120846098467,217.465605398705
"NR6A1",84.2509247901204,89.5115085427596,89.9300241545097,111.011156903986,94.8967137415625
"FXN",28.4469187811541,26.2027431662102,26.7606019843957,27.7484632717989,26.8056773574427
"CRYAB",1797.53594367205,1579.4255282217,2015.17997198616,2022.60090532181,1942.93427779753
"NDUFS1",68.6672551643579,119.228676215491,77.6142043321296,83.2216212129525,120.426049635597
"DHODH",44.9457211211386,46.4185031240733,46.7469809042545,44.4971982467825,41.7328715541525
"PEX13",14.1101236260339,20.9381142394935,16.6999551542205,17.6305746605978,21.5346245323594
"BRD1",109.214790240589,79.3316035717651,83.5710312854314,88.3694348892376,81.3264393978852
"CD99",270.409215585124,431.66465501207,632.869744847362,394.28900373195,617.118939989483
"TMEM147",345.061780115886,465.084277797528,625.675563157875,486.004862795229,453.670374887814
"SH2D4A",93.4662872145097,74.7453128248249,87.3467007954956,90.9392408295684,69.0319549827702
"NFKBIB",89.4465663750714,71.6601764596871,68.1949268498488,78.0060032231371,65.8464810164499
"KPTN",117.617414288061,81.3633012963613,95.3433888075844,87.1688165437075,66.8815450475079
"DSC1",15.88852759754,16.4622034282678,17.6619492493877,15.8648022609122,13.922392325005
"GZMB",33.3089743641059,27.6939418751046,31.9277032756912,32.510800413361,29.5479815161436
"AUP1",102.617144352499,90.2418987153817,92.0781913064369,89.8309820945081,77.2431645618842
"PAPSS1",642.071777797527,883.283469096389,657.834770579517,470.397866917905,839.314382378732
"PSMD13",28.717111793774,57.0280635848357,32.3069239253034,26.920332102867,51.4269467361746
"NFKBIL1",77.549647076528,90.8230438692566,91.2788565840408,84.7743347892668,66.4237034626497
"RACGAP1",17.4320401125029,20.5733916566092,21.7656019259704,24.6317296106159,18.702143642368
"DCTPP1",315.358395830143,258.240241007587,319.709289035419,363.166613606526,306.021242494827
"PPIB",131.242125034192,151.059277797838,237.746777797528,153.257300984236,239.6767245929
"NPM1",169.3733465236,201.326655469974,227.679248456999,172.159277797528,194.582556743199
"NXF1",241.813168100442,251.696086423029,222.346696446625,251.121777797527,222.139301343067
"MSX1",31.4601323405455,43.0356054593694,23.7080240262593,38.1851296763231,27.071763846173
"RPL36",244.402508331926,283.171777797528,295.016700749474,334.638040313551,260.363239947827
"SOS1",69.3430553726649,68.9205407910351,73.779389073573,64.0879414476352,68.9030437902644
"USP49",18.5551582722919,14.3779244870011,15.1803067968106,14.9859749243841,13.1497966692746
"SIAH1",180.472826630947,198.285847437697,204.04606624521,237.920953316787,247.403905040554
"NAT2",77.2957479330383,64.8424195104095,82.1411298104352,105.538329561159,65.7802998508935
"FXR2",435.945100135866,343.604216900127,307.491083464031,314.34584661153,284.726035067238
"MFN1",18.7386600849503,19.4511496923011,18.6244255240499,17.6010771669636,19.2769905421913
"PRKD1",8.00888384705285,8.611056071964,8.38642521212331,7.93027092773398,7.21617255778772
"KIF11",12.3295268192475,12.720018019583,13.2631371467081,13.6307120032331,12.1997834601716
"SLC5A7",39.4011999143047,31.322113664584,45.5308742846916,40.3250092370622,36.6659382019264
"SFXN1",46.3034086975924,40.4647597903344,31.8600537666406,41.8583609790069,38.126976243006
"VAPA",735.220485950656,1028.55775690574,684.141304408468,854.482956527035,1045.54270215542
"PIK3C3",95.1769428184245,77.2411771479556,80.5053707542081,90.5466735496854,61.1807276658223
"RPS15",3091.49329603503,4219.58371506061,3820.00852776367,3867.01776058183,3956.02402741252
"PEX2",59.5364715682489,64.1711924460637,95.7660282789914,101.100612662264,73.3083667809766
"TMEM177",45.9029971851302,55.4584999668731,41.0126708938237,32.3131496535146,36.089425467493
"UBA3",64.3055438733933,84.1843226019779,58.1241023476851,69.5186615266167,77.0364011829976
"KIF4A",25.9345915627202,22.41836421494,27.8767549915138,24.676812133038,23.6512452616758
"ZNF175",119.06337525564,91.357545411945,95.2225483140324,107.936565470908,73.5581102380894
"ETV6",41.8866037216169,38.4434057597603,42.6154380435634,37.3595150258659,34.5129742755409
"RAF1",144.275070210266,207.096918431167,151.846777797774,143.637493833386,163.041227968673
"RARA",100.188512249057,81.9219656433391,69.0151623912563,80.6059049634842,55.6526460606807
"SAP30BP",38.4014994015003,82.5539523782058,68.6672551643579,59.7374525304135,62.4773346295001
"RAD21",162.844319424482,224.059617338447,154.573199538335,211.65126939021,206.692872597334
"TRMT2A",124.398476449055,115.572600205676,118.112978437956,101.596167646502,105.805696609436
"PMVK",125.867893226714,179.091445992301,149.214204338584,180.692033303436,182.5305058187
"GPR37",16.4669045174716,18.1571233645548,24.7176917993652,17.4766584528877,17.8377563813136
"WRAP73",30.98676495589,32.8458668225542,26.8699151105114,34.1791656699801,26.6690124049331
"WDR1",364.693793502007,491.770247148114,544.138351419592,355.750959411755,479.37926080052
"GIT2",33.9667774353318,22.6757730833323,30.7419095735155,28.4502377847556,27.2073161263448
"PRPH",111.261400523891,94.7788695951396,103.373994554326,122.766447996407,107.850884437628
"MFAP1",114.413765287422,178.157760223643,161.941872607852,144.656498429122,185.459936629668
"ATP6V1G1",315.261058176824,359.314095333898,293.412612713948,332.421886818295,368.15677556692
"FOXH1",131.056446717061,98.4353068613611,105.167858102984,105.539928857409,76.2458355468655
"ZNF451",62.4605908083984,95.8158391465871,90.0732540649287,61.5913382678998,111.009191322573
"PSMA3",50.9858393942527,159.949701894529,151.521046918971,93.5010387951062,151.903207602909
"E2F2",33.1983016951937,27.7787744818303,29.5471638847563,32.3583174697973,30.3242058309319
"TUBB1",30.6486876148488,33.0725580342138,31.7472082662798,27.5786891092555,29.3877024831705
"ERN1",55.0208936285072,58.2640035814966,65.8985985577997,53.3434744030901,63.0023593984393
"SNAP29",62.6937886274326,63.558105863881,70.7303044345424,81.0781028632112,64.3410679900556
"HSD17B14",119.099969945813,79.462564972002,109.674327756987,99.7725641228321,84.2351738469995
