"","GSM503958_PD_1364_SNc.CEL","GSM503959_PD_1401_SNc.CEL","GSM503960_PD_1647_SNc.CEL","GSM503961_PD_2515p_SNc.CEL","GSM503962_PD_2525_SNc.CEL","GSM503963_PD_3769p_SNc.CEL","GSM503964_PD_3790p_SNc.CEL","GSM503965_PD_3803p_SNc.CEL","GSM503966_PD_5138_SNc.CEL","GSM503967_PD_5476_SNc.CEL"
"CREG1",5.25002083069178,10.534574720652,11.4958440522068,37.2655561430078,5.57026701034952,5.90233992498671,5.4538844085492,8.0461252092987,56.9676863123142,79.9322437794712
"RABGGTB",24.5339607145048,9.11536493744156,19.463851602751,26.4834525486041,10.9847740648523,36.2734518840462,13.8951954991441,37.7386545956961,21.8154726577512,28.3642300985936
"EHD1",15.1427324424844,19.2119435806525,19.1581481288646,25.607425994277,11.9006923644293,39.5253087734556,33.2251167438169,17.1299071510271,12.4922215586477,9.87946874581855
"HSP90AB1",3.01166939955507,4.75787184042101,7.93046014876253,25.8696856265796,4.59479038172695,6.25096905758772,11.9682250081771,87.8637966041056,36.5502515229884,42.3285895332085
"NEDD4L",5.76829957506019,11.6470506216428,15.3043073254266,8.4899772554517,12.8620968354894,10.8405181795836,10.0918572329838,17.1146429563602,13.6273947024598,11.5273516102424
"AGO4",5.32337776683107,6.43093861417502,5.81150168940698,7.52812345823351,3.78337652321854,8.78860211454003,3.99417821254001,10.6395772608755,12.1425151096343,6.74220696967653
"RAB5B",12.2480032532785,28.2862336718619,24.2395509572834,13.9276370689157,11.851137332791,11.3506808949973,11.6275778132099,25.3724412271821,22.8347043370757,35.9622803210311
"HNRNPA0",18.0699568734006,6.0963305136349,119.063865187215,67.6059947166237,73.1725375108728,14.966597682294,20.209982300556,116.738759261729,132.023885164419,197.411647990837
"RIPK2",6.19788257513003,4.20637695970252,6.40232980865631,8.90718449928172,6.02378987058165,9.71046549355572,6.18190574501404,10.9848863751678,28.1411711287768,8.45943824975432
"RAP1B",48.4749810590715,16.5267283770762,168.676892345818,180.613406865352,26.8192385599337,86.0440342093729,118.95933086853,214.895278480147,307.396652485337,342.334611117839
"PDPK1",6.61614997209389,13.5811810468645,3.85247628794753,11.736196049983,5.96680603581381,4.34845146430251,4.32574532008349,10.5319360368332,5.98670463917831,17.2974302905537
"FLT1",43.1621084703204,3.79049054195799,34.766332203072,25.7142409458175,60.6777063731407,56.1761483324488,19.433558573898,51.0219951020221,36.8322101399315,58.8795401838585
"PSMC3",3.69043060486021,4.131243078887,4.81641260387294,9.12225335014961,5.98892975267586,11.4999913817062,9.22209535045389,7.0252044493676,3.78379499772103,3.78379499772103
"STX2",6.01430412298457,10.110003564203,4.41020175058925,5.05488710929851,9.54717371112777,9.98281845868837,8.72645258457553,5.27422854042022,6.67284836644155,4.85155490529389
"FOXH1",3.90030843863163,4.84115733528039,6.25007433596311,5.20081579050714,4.68322763718203,10.2960681003797,6.09473143090233,6.08527178593034,3.64383123078652,3.22017730472232
"PKN2",17.5233972783677,17.754757036576,55.1053330993429,26.7509795546976,23.1965013693775,7.4678852779886,5.83682078673019,9.5141765902294,91.0833396556187,87.3363884745476
"NDUFB4",9.45973060847672,8.5466853210857,42.3416527534546,35.3800096660258,27.736792607668,11.1722542660796,13.542523968063,38.4457961837157,69.2399444657561,57.5471137752335
"BRF1",3.4918888955053,3.32649981336767,6.15222287362049,6.2035670123909,7.44416686636194,11.8046202692002,9.30194830392427,6.080934918204,3.9905757698692,3.9752475128077
"SRC",4.52206262320444,3.16220358143596,6.5703718551302,6.11714048186753,2.82995955779276,15.3043073254266,10.1414795415617,5.90075247999987,3.32929333946647,3.16742091959881
"IPO8",10.7591742519585,11.1859080785797,19.9953318638269,14.7223851045632,13.2135436555332,15.4246834848527,22.4329272085464,26.1009269369304,15.3475982136112,10.750169569742
"GTF2H1",26.6076358032283,13.2558617003135,36.4379652140283,19.9443717029498,31.7164303851276,2.30195231990376,15.8226591760297,33.4873412511157,60.0363399083409,41.6111710757963
"ATXN2L",4.32095059399721,3.78106193590648,6.25814176718711,6.36317000235409,4.75664919170897,10.3534854939039,17.4395172258955,6.08005260893009,4.0650532795713,3.81501118629395
"GRB2",3.53876188758896,6.52913540812604,4.94768778501043,8.29990568282076,5.09445419607506,8.33134157407519,16.3341189713251,20.1127867033132,5.16287373121242,5.91003500338846
"ACVR1B",4.68427024436803,4.42327374636461,2.63157353484199,2.7607441505781,4.42637288545737,2.7201713111393,2.28226768949787,2.41291159512475,2.68239325676438,3.08878338480187
"POT1",11.0166010768817,32.6879891067357,25.4706587457968,23.0140117355448,26.1667628798849,21.2452783492548,16.3546170313235,22.3575209394083,44.6543369254475,58.3121915055508
"AFF2",4.47205041548624,4.08013505404524,4.08081903925442,4.61406961210772,4.27316066454695,3.60578903130171,4.27138596015288,6.05992788711857,2.77231379308613,2.74553871643286
"SEC24A",9.44607487544397,10.284918641593,61.0755449315675,30.7240546135563,64.9355535397186,9.07998666370106,6.68912750169923,24.9337499774618,79.6397014871973,140.950697689283
"GRK5",3.42782264522579,3.54544751579582,8.02682726023443,5.37736462535724,4.03306246143497,7.0459830204021,5.68942479650833,7.67368388759825,3.80031058211669,3.3085418095376
"SUV39H2",12.7022436331981,10.7352669489064,2.19879994771906,2.5985699563497,4.13106087544547,2.34273533343985,2.3752380281482,2.09562783240147,3.72764704561915,2.53886687517325
"BRF2",13.1108987727037,7.7357733487297,10.3990165757909,28.3301708435988,13.4335323684609,22.1485784064826,25.5974607690254,16.3437506346696,9.0153648151074,10.7091570903692
"STRN",6.26912355079504,9.3253722583782,5.84698960906883,4.33352725609397,9.25168175833099,3.59105605444254,4.178784594484,7.63305461235661,8.81522727139538,3.5978277969061
"ATP5F1",18.4874012554994,8.44662078355254,52.3193125892198,53.8574162067217,35.0133454457559,6.89871732749017,11.070603447192,113.558801420881,49.4214591063402,87.2997596645964
"VCP",7.09518279330317,5.23317040547058,8.02965734117763,14.0318802249594,10.7590335747888,6.13877054064575,15.3080851622737,49.3965434497376,6.20559358476292,7.18777296472845
"HTR2A",4.21064199186073,3.84915597473901,8.95594426371854,8.71676867468603,4.48630548876973,4.60282348647286,9.42071427701896,5.83682078673019,13.529333956908,23.0738125738255
"SRPRB",40.404201272494,33.5881754976396,25.7018523291387,30.7148239577437,12.4391611528283,4.83865666293526,8.47219479688019,120.740404192186,33.2304787659021,56.79561100369
"RPS15",8.07230455193915,8.03366572028054,220.358260654939,180.445659253014,55.439729588693,85.6379715009977,35.5163728606122,140.475982675639,145.50357952311,108.282894226907
"RBM7",8.18104922334508,9.7411344595721,7.37987342460085,5.35864406993976,13.4335323684609,2.58678042566171,5.4781106223353,6.23750630571214,9.87124095733951,8.35298092057423
"STUB1",9.89113795473457,5.95742195649279,8.7070802019747,16.7171508278029,10.8700204149982,11.7749336301778,8.64886751731872,32.1477888383234,8.38922815618366,17.7136601726687
"ELK3",4.34664303769369,3.46416415712814,3.19651166196026,2.90160704211022,2.78507432694272,2.70580743008801,2.5754395199179,2.53904903433943,2.65420986917025,2.39744325329782
"DYNLL1",5.05873837542335,3.76322442030123,55.59185349202,34.0740909344498,33.8829922479507,4.02796842833073,22.455027121136,120.836461531614,156.22600031897,187.306414434875
"CCT2",4.57062727639115,5.32547412221418,14.6657624735344,57.6700979470269,8.52521023894958,14.42065416577,32.2868696194064,111.835082993629,7.36489093708874,11.3098929929338
"EIF4ENIF1",12.8771868006143,9.55427516516399,24.3873065357884,17.6506339329854,12.7404067937284,10.1398040458639,5.03758819626272,38.8160907185503,13.9399224767421,31.6761414854075
"APBA1",7.16159897135672,9.22493362642711,5.43358274428954,40.8400337171472,5.60166130444153,9.79363741035066,9.326886880333,119.301000700165,6.19909496034002,4.7062491062877
"SART3",7.83727129696563,11.0665102553136,14.1629316395554,9.12756165226453,5.32659113532301,2.98006166927343,5.57935523659788,21.7821586119257,17.136705525135,21.9787520936932
"MYH10",3.59566649735791,2.58088189445717,7.79323722467036,7.30859419668984,9.00499537193896,4.47060908209745,5.17389734177961,5.93577097019963,3.3259136916624,6.29365886960651
"PDIA6",16.6272925872487,16.9886827634912,22.709502521486,24.2863818819224,10.7590335747889,7.4137025410711,15.9667117274286,60.2977697386138,59.4471788272528,77.1434184321092
"SEZ6L2",4.95384342041416,4.37210175153591,6.35819908377753,15.1323357890442,4.04523643255536,6.66026581616278,5.34132448605519,13.4678171581905,5.51572087420062,7.46699481226325
"TRADD",10.0379018560852,3.06285551047199,10.3093137020205,39.3851541296363,32.1208436004942,39.2193766341315,34.0723019910178,23.1078321622997,8.18252363983193,10.8510064254775
"SNX7",11.4955172493188,11.9907049985034,5.02154577495947,6.39120842612065,3.08270477024522,4.18067488872836,10.0884154897017,13.2349376225093,8.9683096747807,42.1355263463164
"UBE2D4",14.2043710231692,22.1529918414757,24.7153973155747,10.5760873104705,8.46234562662048,9.39924212072033,6.49730832587028,7.75458330654874,12.8562928860733,16.7444826721975
"U2AF2",3.8756421906085,3.88978344288534,8.11863551556115,16.715996426392,4.51539230913093,33.0751147635428,30.3298344014097,16.6688705433485,4.91685633508046,3.79604098317147
"RPS14",43.3075800739937,9.34536120800635,278.73420112692,96.7269248393338,88.9426850686281,33.4732773269269,36.5361757227791,98.3768979495797,140.547688817041,138.219202972046
"FOSL1",15.4521461499816,6.58173368452109,3.07028948864942,4.89734656209656,3.69598121184511,5.19421736714189,5.60405157025735,2.70520731478279,2.57705286846219,2.78157559114451
"POLR2B",26.3064023220627,16.3748653649327,63.8683866978539,84.1650845053378,18.2467515270294,40.9299997221508,52.8681669617377,62.359396900239,71.1696677031801,64.2354695668867
"NDUFV1",9.30926775571993,4.71953166700646,36.9016550619736,44.4620751745391,18.1100145262938,42.718919979989,30.2943516455746,74.2478488251169,9.99831898344203,16.7144942022825
"TBK1",6.16556258645347,9.29576956428383,14.7540793798569,10.8993645701151,3.6959812118451,18.1883491481083,5.36985899273967,18.574066699766,16.9450385350397,33.3201532827233
"SIAH1",28.2738721359077,54.0853679160619,82.1645699378113,24.0399819854595,31.5801807175355,18.1915229591665,26.6448855149585,57.1447139019198,181.226931544374,174.390133469096
"CACNA2D3",9.86079291136472,8.60334780674286,7.13548498342908,10.5140054278874,9.0878749713883,8.00977916847739,8.54234145816076,22.2966273377086,8.14158274947068,6.75505521735582
"LIN28A",9.64855790501205,13.7742503554087,6.8569053209599,4.22476528625675,4.9444741733911,13.0240661822005,4.71526725148299,4.02395326735626,7.32856024580651,6.77826188007292
"NDUFS3",5.83935907176241,4.92903458395973,30.5905105057343,44.5488328755546,11.5561503339043,17.7814466878889,84.3291772009247,42.722945718192,24.2852899105172,52.384827389339
"EXOSC5",5.04304221184901,2.46007472338077,4.367908923716,5.64965065903906,3.74635416933016,15.1403014172221,8.33439264337834,6.54409746837382,3.72279549221927,3.59154459849567
"RELB",3.57706429160151,3.81298589665488,4.42134126056543,4.98868214273715,2.99472559435333,7.56852203097429,5.72881190153756,4.54706619066339,3.2665058262348,2.99472559435333
"KATNB1",3.73254167636737,3.90084079680731,11.6131964723535,69.1778592478737,5.70652375254787,6.93969115508789,6.56042057445905,12.8947894374701,6.78251183064749,3.84820307310844
"MCC",2.4402440682463,3.92622836987415,2.36705072551389,3.56898141322628,4.52113487361256,2.92468304634591,2.76077002047974,9.79320855846043,3.33643680458313,2.71585814134058
"PBX1",7.99489877775862,7.03397871714526,7.17690245289818,17.0671857069399,4.85104149267683,10.0252459870577,6.69938383691514,23.7080322634066,4.21768728913109,6.82705377234326
"PCK1",13.8654544841296,6.64338251152214,4.32832821496962,12.2652593781472,5.67991004158516,5.4427996511646,4.71394048233322,4.67849172136326,5.99813657758431,3.66729469509865
"FTSJ3",11.7306845812663,8.27616155556964,13.9597208315671,15.6288969255427,6.18912560158283,14.7238527486311,12.487203561894,15.1215044016259,6.19690338725569,7.61911527801683
"TERF2IP",123.180877735832,43.307236349169,248.77996047547,148.9348040428,177.775420557423,29.1517584156976,103.661440151405,692.51631833141,307.130142212598,305.434768324764
"NAPA",3.09650530989657,5.81131624842992,6.22572261699153,5.24403838796411,5.03349145319192,4.88779715699245,3.59280234666313,6.54393874156307,3.79626790706023,3.88286150381512
"EPRS",8.12557797287727,7.62039742221046,9.56895634479708,67.5400014690699,14.3647023572016,19.6417120833599,18.5367779720588,141.636859710735,15.1087834537986,31.7647736866924
"TXNL1",87.8744562081111,33.0918006350256,83.5597747270026,74.143355375335,28.9223809579346,6.89213913983672,27.2687068885521,224.539880361103,175.959910571036,163.286248940278
"ANP32A",22.3812189251919,13.1287593173417,28.458191600521,25.261791757014,13.099854659801,9.24877542159086,6.99442488530808,9.67226115345538,41.5570242061816,46.7320951472501
"GIT1",60.2773670234351,24.8213651014797,95.2054689633326,234.895850566888,64.3996631237135,267.526371588533,206.056074162696,294.409879564464,56.0877235020411,83.7896958113647
"ACTB",1875.60333925125,1718.07873759839,4338.45750189429,2634.47432024,2498.59690648959,1293.33676550943,1202.38955729862,2783.54768038846,3440.48912048984,4777.43667258458
"KCNA2",3.29940566301725,3.5633369823196,2.76510631940201,14.1847699628774,3.08751929865642,3.11449018301751,3.38825338666122,12.3429891953528,2.44140775224441,2.55922965893481
"GANAB",3.69248582638007,41.1842809107855,7.87880302315641,7.60081139596384,9.89797148064746,9.40402402609416,4.65720781336999,23.7581222062681,10.4075655051835,7.86113639878602
"RNF146",1.99869447367656,2.71734212072736,3.81802565098757,27.2737860354623,3.09772436140008,3.39767104931587,6.92927160172173,23.7428475527461,3.6251132544105,3.1923905817345
"APP",214.172756657332,211.620437836387,215.286515914121,65.8956995965525,223.36640334454,27.1752008658007,28.7468416144165,106.171224785143,426.704079930787,601.406967060963
"CRYZ",38.8022053171977,25.720796492435,18.3707874642722,21.6436575993623,15.6331466800411,15.3501346007757,11.1455870655226,23.9747995011333,41.1088230865665,67.9438086448542
"RUFY1",3.95573657704577,7.14672902980022,8.18385502959968,12.6727773777814,3.27240221684763,6.20483287476252,9.68302297667705,9.58794507056173,11.3352705526416,10.1967584293033
"DVL2",4.43022706428831,12.2262470002897,9.38255331416499,8.29783805098838,4.65428319470583,22.5922996464878,20.2284923824968,9.07903119035167,3.3412750627179,4.52168457978877
"MDM2",3.87077495499289,3.88692590787467,2.29192059138569,7.50008897802459,2.75539339699989,4.1585963204579,2.12410426122455,2.5362630163634,2.50609984771276,2.53224930284471
"OPRD1",3.14454352244137,2.52450415589848,3.44337065946493,6.52619044006314,2.84970364497994,11.3981257594303,10.3841120447197,5.09215335540822,2.83909436382948,2.23808134523515
"CLU",30.6112386656494,13.6765342602877,427.96834416515,268.409572476321,97.1982492851969,63.452331080289,119.898956804469,356.856570882784,629.836743806729,996.997543987876
"ARFGAP1",13.3043314496544,12.7724151474873,18.8048993672588,19.8109870059176,14.0278019960088,27.6672908619598,29.2276525561407,19.9566205748859,11.7656086228145,11.0571607443799
"TRAF6",10.2624459006037,5.19114279278022,3.98501239148888,6.02923295231978,4.96087627190196,9.36307987814648,11.8063046973888,4.87529781659095,4.51260036286745,2.81014053808042
"RSRC2",10.5226596872539,23.1049458337259,15.0141165732839,38.8871803529945,23.6756403530194,6.51745443261995,34.4622906564086,52.6723631020948,30.6509107012665,33.8571942647849
"USP7",38.2855058154842,8.3298227394821,57.1711715608763,17.7059018741717,55.0521196299001,2.59751772388499,6.81908096973255,20.6040285221078,59.1989963636395,72.1212928112465
"TFDP1",4.41555194119261,3.37951273344173,7.87422042315557,8.72493513981213,3.64403224922085,13.8555672391222,13.7716480613088,5.27953666188775,3.68731423641913,4.05954664492259
"CCND1",15.1880504324555,7.33081959280164,8.94712098253225,14.6051687992091,8.05908572742453,13.0717753095082,11.5802447498775,9.42591876542051,8.00464588113354,12.4995295523835
"AXL",4.83478959663673,12.9458586397136,6.16938002998666,6.48917817312394,5.18021550446084,6.3601324997271,16.5677669941413,5.71083517309449,3.30031881384257,3.52030929800154
"SET",80.1582347694181,19.5221455226423,106.98604366801,144.275489307294,74.0324635669359,114.426657547027,130.940527580814,164.280803089459,119.382169900417,119.173429624889
"WDR1",9.67808665045316,3.02822443130422,9.49477538843932,6.89441314063159,10.677402448839,8.17881129340037,8.00224222233207,25.7709639733902,2.79727722034864,3.980914226085
"EXTL3",7.94844768395703,8.27358911505616,6.46900929804009,5.62723697691174,5.57495566155357,5.93593312690042,5.66126804686435,7.23857813774722,4.59479447774831,5.51684579340019
