"","P_DMNV_GSM488119.CEL","P_DMNV_GSM488121.CEL","P_DMNV_GSM488123.CEL","P_DMNV_GSM488125.CEL","P_DMNV_GSM488127.CEL","P_DMNV_GSM488129.CEL"
"LAT",78.2812260781037,147.930653423746,69.1858035144176,72.3363033374027,131.162828856156,165.476475721846
"PPIF",211.607599388284,122.358856003475,165.484802069398,215.975192967653,148.699825538782,131.585465616078
"PPP2R5A",124.164838340434,66.8537177748417,149.785694916418,114.500204697424,74.8587837489027,81.293339536485
"PFN1",141.975370652462,45.0008292486203,241.680957429688,71.9016048149943,24.777952293936,47.4380881313175
"SH3BP2",39.8436770957452,51.8859965221434,36.1416636272707,45.354617486818,33.9130654361023,53.3540330347308
"RPL3",1047.77469735429,356.787151253458,727.102699972278,466.239015127318,345.961557988878,392.281494383153
"VCL",90.1638617294946,98.8898252799306,159.604238413662,125.673443164289,102.68308959255,82.1311410099433
"TRIP13",23.9640498303092,37.2511891423671,18.3339306797826,19.9951897158868,30.7566832948651,34.9592831250252
"NUCB1",126.824304842939,101.493068978741,151.004854303862,98.3495797349812,96.6165510678686,69.5612503950514
"RGS4",81.6837893589522,39.8694072131059,80.5757857526611,67.8318065823764,48.3810841008655,28.7031560467766
"USP14",93.5892013658918,36.732631266485,98.8570913465706,89.6053422950141,52.5878035702969,50.1361097314583
"SQSTM1",214.967776621322,115.118541199181,268.088108206074,176.558492247828,163.67390806033,96.7089574845192
"FABP3",28.8304920522763,43.1139215232682,52.1827653318683,34.4844553808895,48.3776774747084,32.9506981637573
"FGFR1OP",94.8035344343742,71.6982129930402,28.2210828649226,52.5523762957355,65.9018011590739,25.8440595062937
"RPS24",1380.72911247332,1104.94944564129,1853.0487098088,2065.9975111039,351.137088519547,1257.64298730491
"TAOK2",31.5839806889934,36.1327531428409,40.5686764703394,28.9688468056591,44.4797234844091,21.6287188688919
"KCNE4",23.1504734039931,20.0954318923142,31.3231913283279,21.4144741786736,24.5434722936888,23.5323701289648
"ANXA5",326.69824694689,100.142495323807,351.002964645771,260.954241695207,37.4768277387485,59.9997021025348
"SNX5",122.927186591935,99.9412022915007,155.932677406705,105.370719305019,56.5147989603822,80.4451781956536
"DARS",343.726731073256,134.900485757407,601.55801884145,449.465875841903,137.200062229351,179.62031528462
"NTRK2",202.858199297174,53.6018421809199,454.651806079283,197.816985789552,39.7442843930948,120.033071261204
"FHL1",713.290765213672,239.216831431256,481.649118432742,590.669104082033,399.404319779135,180.580737483958
"MAP2",29.0380460979911,38.6670926368662,22.7347680011615,26.6618495305592,31.2347229462266,30.1125245517925
"TBX6",34.9054335544861,53.677142458321,25.8086414443584,41.1672082117877,41.6663881566508,56.7611121485181
"CAMK2G",60.4745501777294,49.4407374828298,162.481655896427,47.1016506037829,36.6370777176472,67.9351490678268
"NUDT3",738.90983276018,579.506033752093,1013.30255445231,744.490469945908,333.789790421276,652.944292849303
"NCL",545.132680552476,311.414244979832,604.651579600931,584.832622043265,208.166233358738,385.964877486578
"ALDOC",1407.59133409969,322.466519739076,774.079992582103,382.072635691969,109.177228148877,401.665911227892
"GNB2",56.0818045092786,132.469941330369,138.052687044983,107.850101127881,123.242672716458,104.722357121362
"CFLAR",28.350572331535,38.2098386856357,38.2643385643965,35.0353808490457,29.7970863781212,34.8097891573984
"STAMBP",37.5404680677755,31.3112350940116,77.6822531726987,92.1433262466256,34.1978146662394,26.0115400246622
"BCL2",275.149171706159,188.040046017562,235.867704944068,366.38642289435,145.675178448321,160.637073460592
"CSNK2B",258.502450324204,102.028361297319,402.336228463761,166.61244836296,131.5522132768,128.217109977262
"KANK2",143.795894881992,61.4719289230332,177.617565934852,138.359170645499,108.077151274142,44.6353582722409
"KLHL36",26.4990125421425,40.4670741426808,28.7808571266611,30.9384931415351,36.97671956099,50.5249507018285
"HNRNPC",394.854098541898,196.39386992598,445.924395794357,396.944640223754,155.482867190119,173.578276121937
"EMX2",24.8685244941491,18.3601189399579,28.9075011990416,17.4600808983665,17.1427493995778,15.8038757766774
"SCAP",177.11745081457,150.896340257118,210.71115517079,131.614234230108,138.127090025559,66.7893975958178
"SNRPA1",47.6500046105332,43.8235370963357,34.607243185008,34.5329145904982,30.5575831019243,30.2765595578848
"TFAP2A",41.6894035419041,31.1112939605696,26.2930094317493,28.8564929952697,40.839102852017,48.4910948396237
"HLA-C",1071.3465492636,367.777248726851,921.30138423071,525.038858631568,215.499391125884,381.312381266803
"CDC42",189.351058709935,258.166456868745,269.834542804458,246.820194223865,233.050311047396,177.898829825294
"HADHA",208.380262741882,66.766659372706,145.120145534228,162.696512143374,79.9390629458881,73.1179611467884
"FLNC",113.134299855283,55.369225316534,92.5227229996267,111.445710116378,98.6017321309905,104.87704133733
"KPNB1",78.1689268562196,77.4245820383886,215.015598093983,169.920191673991,91.2633066906134,104.783804552953
"RHOA",275.601934339033,126.154022939644,1175.29133409969,468.867311189783,62.89248693108,193.397285109689
"YWHAE",400.188029310448,526.096260708752,779.586719388744,705.409668201243,88.5898200542986,549.563743751135
"LDHB",1324.6734676166,738.20375395132,1150.35450696443,1539.33351096905,685.754743362903,738.092197848321
"ACTA2",120.009865598579,153.280892891819,166.969193929821,194.007843698215,236.400379108875,48.2248297846083
"STRN",16.6617606518075,22.4818935129065,16.5666871546741,15.5730234731303,18.4729082532818,21.1221113280676
"CALR",63.7525755229438,24.0203680264968,98.7775833384186,20.0917821779103,14.442496866461,24.6682731008616
"STAT3",299.246225653539,50.908780097572,448.867938679983,112.45464808763,49.5259472812246,49.2713115005154
"YWHAQ",293.076002316106,188.518844446374,848.40472677432,464.793328431365,184.810700031237,206.033175423909
"PCBP2",91.1901413243638,48.0199675354119,215.724349960855,95.0649165016046,33.1861015488457,43.6784470489615
"CRK",37.5795309351801,35.0763323187918,43.1547239860594,31.4839663435206,31.8218298737482,34.0459869904959
"MYO1C",430.829232149574,791.783383805699,311.975596249673,451.954428289724,500.030399409638,927.686696769018
"MT2A",2150.82225618032,993.064363064461,1727.81623727722,1705.0827058805,803.884576774867,1067.60246252133
"GNA14",18.0924231785008,23.1544058999304,21.5112003954675,16.3469353898653,18.5744445021322,18.5776635050668
"CSDE1",387.419199886163,114.137387835425,404.851573774455,316.958501086724,63.9083698979122,119.406548137019
"ZBTB16",256.989423348999,141.512116908362,268.082087494912,144.280539358232,165.182343391983,111.72927374685
"BAG5",78.532057156133,27.8913873078796,102.581520605727,74.0238922379202,50.0043522079157,35.7296277379084
"SNX1",158.151297099666,98.5144126801194,209.82314217848,243.455426060599,92.9612402684023,70.1311767100926
"DDX42",343.0725584303,104.974872388936,153.495349985882,155.722945949091,99.6206855244965,102.090126553735
"RPL38",1054.19506455522,790.025887456209,1905.17160433516,2272.78925550263,1218.91548245727,919.512683260071
"CALCOCO2",94.8031833872014,32.019133553381,169.50637374013,127.711737582066,42.6183628891898,66.0874016529149
"LHX2",17.2918242972665,22.5688607597959,14.8631829346423,31.2414270709381,19.5126701345578,50.2624901765507
"PICALM",504.691182708705,247.77353416922,607.313213947878,561.982809013405,220.558525326618,248.401729582219
"ACTB",2758.32018236694,2658.71733836771,3177.43582578975,2226.73647995609,852.867875688652,2389.39133409968
"YWHAZ",215.50251488353,84.6141012478107,547.783552793991,191.205975154852,34.5207438225242,124.98655742573
"PPP2R3A",22.2264149092885,25.3695993067831,28.8092463692384,22.4419919984783,35.8846023264563,28.7036359998
"HNRNPH3",286.857940345889,123.216756283505,582.470377364788,342.554911470545,56.1453222091288,106.973980516453
"MCAM",235.994089388404,151.523103277466,111.534777750989,151.888453911287,98.6774598519972,119.090653891672
"RPA2",59.3708060229363,33.9414799838857,39.5666289012908,36.2161912342257,31.2977618483282,26.9194441318085
"HSPB1",351.394764396278,197.846406284098,570.132532631657,218.982024379836,58.9616928703897,205.96271434042
"RBBP4",32.0307444180759,56.9922480253889,43.7037902017861,39.2965549724977,42.9232179845399,67.9325772067278
"SYNCRIP",121.556135016136,27.1405721715559,92.826704320104,105.811452982633,93.9737265007922,28.3176986401513
"IQGAP1",172.831121608116,97.3495573631109,396.324670348367,208.227062365668,50.4217481247953,74.896245713348
"WDR1",18.2619541604739,31.5131696197544,17.4608218680531,18.5980991695097,22.1239616096601,33.5513609687212
"MEF2D",53.7880507107163,113.591809341565,70.4807853573471,75.5542748321521,100.268341564894,119.705796869482
"BECN1",36.7667103350567,18.3601189399579,58.6456649082566,34.9562715100546,18.1094134615927,21.474686627022
"CDK2",20.1128363468281,18.7026222291371,20.0849047767373,20.6080770160955,27.3258331955153,22.6808880210101
"S100B",2069.43731081718,515.475961250936,1096.81770946604,800.470439868179,234.147999133768,560.523698015863
"TSC22D1",2273.7276912677,1023.86148241255,1541.67416172924,2171.89616981472,601.114040685474,1040.88343328098
"WNT5A",19.0972567780065,30.8751577810546,22.8374813773743,24.2401293671923,28.700655609861,41.2598333605302
"TUBB",272.715981417295,144.665169176962,318.720736952138,134.130225416146,64.4139409177239,120.169141231839
"DAPP1",60.0955780271272,90.6823799039211,41.151695295476,65.7199359106643,61.1418950651441,117.739407141964
"TWIST1",29.2135299871598,27.8608333766367,17.5824153026343,25.2423577448448,24.5746600184324,44.8850887836332
"NPLOC4",265.914439974868,104.985029930054,162.633035536982,84.6749581792837,103.709670945986,42.3377880272886
"EIF4E",73.2800989090864,27.3199001327331,80.8881368111729,107.263873820738,77.1347777293104,29.3940990111898
"UBA52",591.882124923373,294.69711974743,1042.35530019856,707.910173519841,153.747843588431,391.406013353352
"PRDX1",329.024214575202,290.583303173278,749.838902213207,371.246801357395,196.822411916285,364.276746743737
"UBE2D4",23.9608634502785,24.8786710855983,27.1884940960277,26.2763715070164,19.9501057675622,29.0199172586338
"JAK1",230.926703212778,53.732592985495,394.261059492998,232.261613240662,54.7722678144778,56.8936006095858
"PTPN1",32.9378446499491,22.5534381887272,38.4134202490402,25.8127190714917,24.884465200327,26.4114673342227
"MCM7",270.467835868819,171.275355829357,226.262766548659,192.666543355816,94.7441475147888,77.3335811794865
"RPL11",500.814014081617,152.824544802416,545.07569590484,273.193746588559,30.5103623044575,141.656772365298
"DCAF8",55.9154035127604,21.0476135769501,65.0389754480227,17.4040355561174,17.3190933655728,27.8420822462786
"DKK3",104.011284387478,33.7602844158622,75.8794299888875,78.9459532493001,25.1593031725883,34.3675678314234
"TIMM50",57.2873417821372,48.8092630633309,39.8603627428373,44.0223602152463,61.8923448962913,57.666364591129
"PLEKHB2",16.1060444409191,23.5266366853282,41.5985234457508,27.3762550351054,21.2559211181062,25.6683608382756
"ARHGAP32",29.0191849414225,24.0758431644777,40.5067218993065,20.6470939138293,25.2433451509788,21.1682905224815
"SYT11",326.63269337731,107.708957697896,285.045186137672,184.631043920432,146.363125722364,123.089131391398
"TYMP",19.1555071569476,38.095932470432,22.0310119531312,23.3302139034796,21.2095038646442,31.3382075324263
"TRPC4AP",52.0566491054455,110.29862068433,62.3704480439426,48.0164720468808,73.3404082917465,60.7663029946112
"SCFD1",41.447200617821,28.1105504102264,62.3847746188547,45.4920665492593,25.1750834289323,29.7714369520276
"APC",27.5742098919256,42.5424819731864,32.0982952807941,32.6113155572906,37.3124731461992,42.5482744823118
"DOK4",34.8075486134445,79.8317000376138,38.2240642490149,42.634869924552,54.0935820998065,42.795587230258
"CORO1C",67.9246148505654,97.2331010295909,68.5611917313895,97.7704861505925,169.627239530326,91.0093921376075
"OXCT1",148.591109328028,50.5391142424187,202.321095715045,155.875992749053,66.0909017852267,27.4649414000379
"DDX21",153.678177172972,101.742388704341,315.816707271004,211.664497082665,116.89211080355,142.31767405005
"HSPA4",40.4155415721912,38.7518412960739,33.9223559700096,47.136920573342,29.9422674341857,39.2141096444116
"RBX1",109.412353428434,90.2764078447038,147.692967920448,191.843124705251,141.791728934666,65.8139347780452
"CSNK1E",96.5207691874356,123.409547028523,59.5404700570071,73.1392073024212,93.12374074423,94.7179255098286
"HSPA9",43.2750365440758,58.2559556848278,65.9806842058209,74.9215645275702,47.6313295204258,51.0427361135762
"ASB1",165.678721574235,101.901606082193,161.973863704142,83.3854367260509,78.6878540573607,79.9359671418387
"ATP6V0E1",393.341427203135,124.455410272591,494.470773387414,395.355153123317,285.517410102533,88.8097886687561
"SFXN1",124.175556648758,137.67807226016,75.4178692792399,203.495369711821,142.457799348946,119.5224323837
"CCHCR1",67.4636291677974,77.7457142196999,52.8863023051453,48.8605375702029,71.820197572888,80.4800875085994
"TBCB",626.058717737325,239.094445348221,703.843801590314,406.562779293006,123.763162549513,246.152713219578
"UBE2D3",266.977298645276,54.8343790001177,332.839282473071,267.330017074605,52.211953103754,90.7964438550786
"QKI",1793.4721571023,1537.04133409968,1539.3007484631,2764.84778749086,997.028585564211,1415.47161644046
"SFPQ",96.715908694687,18.1510052853502,124.050336317531,85.5762325542418,43.3588753992243,48.4065273023095
"PPP2R1B",77.531078192987,131.483671109448,65.1731134405876,103.369790852159,130.843656109071,197.595866105278
"PGAM1",804.162843407387,346.39889422039,849.638496481784,613.809480989831,373.807549453952,457.34179030375
"HLTF",108.612075111573,66.9298300251333,110.388872622612,95.5070537064933,51.3073015634058,35.9332508669755
"SLC25A46",24.5992631120961,15.9888229756936,36.3614436597367,31.151573974292,13.934334018603,15.9327074921951
"MIF",193.744614615404,44.2166564357718,514.78661550863,90.4698477628652,23.5557648080565,29.6463794605743
"MAP1B",1297.75633915123,827.199017715504,1001.22158867702,909.914358318666,361.478014910433,728.53670261075
"PITPNA",77.882042658455,39.5857477341324,117.634211833799,47.1216580575706,47.915887544617,53.9443477084336
"PINK1",166.70645722718,94.1959535372569,157.387860649064,103.026381977154,138.049374304997,87.0220298039666
"KDM5A",20.9763775571565,33.0211380927898,24.2049155570126,43.9056996850837,36.5669681417879,35.1004362891734
"FGFR2",18.4613937954749,28.1834485231637,16.7778589738913,23.3176205622047,27.8152870415371,22.5019712637531
"RNF14",37.8270892316504,19.7492570353888,37.6548902409797,40.424801438104,26.6940089779015,24.2526692206569
"NR6A1",35.5417076638158,44.7435046647783,32.2229270440059,44.4187754406834,66.3039988041069,50.0662059424999
"IL12RB1",22.9350627935034,39.1024455162513,28.9943281225961,29.839740040501,34.5507637343115,37.6605729307412
"DLGAP1",16.4283745558199,28.0852084035072,14.20704492532,15.415573515608,28.3506500502146,25.3020833182367
"SUMO3",288.561804954901,109.683514598564,327.559127916815,363.202374648409,158.430290651811,98.3525554454408
"EEF1A1",2581.64756155462,2289.03773025237,3551.05994543011,3192.82139495502,341.937150624642,2463.9932366859
"KIF4A",24.7978881551022,26.6554913531735,15.4556313028213,18.2734091424967,27.2288009636143,35.2428039920121
"ELAC2",126.264353515974,76.838850189156,75.9729011994628,86.5815231071026,90.3636924347935,71.0350652683501
"IGF1",30.768086262764,58.6456649082566,29.1919211727674,31.3222172994879,44.0372972595556,38.057783693273
"HADHB",600.473690636026,464.398964647423,469.771596161424,642.462215705068,547.338879340503,288.818471471439
"RAD52",25.1612961496718,65.9020997043925,25.631805564754,33.7619190108566,53.1478557027175,64.7518887272059
"IPO7",203.641497344033,108.61360073856,332.158453882539,307.602148415834,100.724327680761,160.213605686051
"POLR1B",266.761565636312,529.941734681102,134.962320109159,301.565906991251,204.276998418256,962.43178559941
"MRPL41",21.5236799983673,41.9591328460455,15.5165220839671,19.1599109860495,38.4921735935718,22.7347680011615
"WWC1",109.045567233059,46.1435969660325,65.7398743444994,88.2717403721095,74.1580909007168,43.0241807289773
"GAL3ST4",57.2873417821372,56.7786077786454,43.4966144202547,57.4900935898514,95.9838736023697,68.5788797620648
"SERINC3",214.869804698211,147.191017980419,345.144405517038,264.440828911862,81.5155143527696,188.733308151691
"PTS",96.6153679772987,70.7183801551224,146.846888606022,133.196938038674,75.3327666725237,54.4714900079814
"SDF4",244.982209613382,81.8804906446424,131.733613267208,87.4855924960627,85.5621763565456,80.6830590679032
"ARHGEF12",222.932937378135,120.492008138794,393.441426901703,244.505773795219,112.303663588487,93.7862132982535
"PTPN11",763.607389340674,286.52312103894,939.991335276416,1122.24014230297,330.592906236659,412.952161982977
"PYROXD1",76.5357107022858,42.1485515509064,65.8326527061515,60.2883114290158,43.5507127440469,29.6589779051651
"DRG1",194.791871989585,99.6152284508446,195.950709319977,141.48033520812,196.403782600677,130.779427146062
"ARF6",43.3378283345768,56.3315556266063,31.6212208619304,54.2168339929364,48.8542460615158,73.1225231243339
"PSMD1",48.8353055763887,41.5903275585685,77.1536570804102,52.5916824636435,59.3447900327309,39.8444738508829
"PIN4",26.2021394674076,23.722541030649,25.3559997695394,26.4292207450966,23.7123832705052,21.1489193875813
"MINK1",118.132314944957,152.567761214756,197.299742779502,171.517225270289,185.202222757791,164.654642404759
"MAPKAPK5",19.7714316594192,28.7631556486629,19.9268395530804,21.1507678032482,22.3128521307123,28.6840225261297
"IGFBP7",717.778021610051,210.824055362656,495.785004709217,354.901160736611,138.715415542297,185.493179956568
"NUP98",39.4588857478532,38.4057983975117,38.9668104392846,26.3267712679203,37.3127642238253,36.8363263838136
"GOT2",169.085856263988,118.11183784972,268.83837352953,109.132997444562,104.586310227958,79.0837692598684
"XRCC2",148.179652118991,324.191068864468,63.8619577256885,179.59980581343,146.126273814151,659.618198094018
"CYLD",196.46490306666,113.450434537504,250.073768540646,208.784996478443,40.8146809955323,50.1139694321342
"VIM",339.229160575119,160.633883749151,746.58818069177,156.625895373932,79.2012278201892,127.543626159013
"EHD1",285.497251806951,118.591152006266,133.12438291043,112.906708448023,124.156102648123,150.397258228046
"SNW1",30.8771725983528,31.1620038594735,56.6494537026919,33.5754251310232,19.2854449290877,30.9872373999808
"HIPK2",316.641382660957,481.287283287365,652.449673506021,541.874210933877,214.869804698211,642.855868971361
"RAB7A",379.019456608506,187.351436648775,460.16156645129,302.308709919608,136.287949763,132.995969979607
"VCP",100.489643255847,54.6912296856027,148.768818972605,94.2618811103263,102.74957101938,53.6508444188383
"TNFRSF21",148.273098393766,153.469722207478,224.77763411335,241.111398420199,91.8970143310387,143.835872596602
"IPO8",26.9332092220694,25.5584919456442,16.3436338599124,21.9448685643923,18.5818282959177,20.5049569816891
"SERBP1",281.020806144129,141.844336182631,741.530825745009,624.901934429426,87.9528718347793,138.569078129363
"WAS",278.523911701129,304.911377639221,258.303087748549,279.489854926776,453.798417359619,371.703752440365
"MAPK1",81.2299201352832,62.7500507004522,116.279380754591,86.4714709752965,58.3704130280409,68.9017324421183
"EIF4EBP2",26.8217350641792,65.7881343839163,26.3692875726545,31.9487392320854,60.0764789465908,74.0131982644243
"COPS5",119.371931032999,60.7761776566541,143.791514336437,104.153526952716,68.9955306379631,74.1123504961255
"ATP2A2",282.104742695779,100.202011465348,465.722606641334,384.360686929369,102.090126553735,97.3037989581334
"EPHA3",18.4966489925223,23.1840052008988,14.081974775585,16.0939598058819,22.7823994506514,22.1631820567806
"RERE",146.059252892993,29.8612837479204,135.209655556125,89.0615162243542,57.6713032288269,47.8537847146816
"TGOLN2",30.3980324040383,26.0390576508728,74.0766950247094,25.0983740661988,21.9574754647184,24.0706030210213
"PSMD7",194.898299920474,97.5915214306952,162.320312923511,186.481108427641,136.176693022655,64.1939755754982
"TRPC3",23.302286856357,23.2517759344598,20.3550424086786,20.3699229581176,29.849011302704,48.2248297846083
"B4GALT1",32.1206311660084,54.8642108226714,29.2164991495765,32.724207039411,55.2676954353732,66.1230062069052
"NUP50",18.2778022811965,23.3870693272362,18.2932259756618,19.1218255432921,20.0358326233684,41.2021771277141
"PSMA1",61.1929251025647,40.932100574897,120.058680661131,58.1211781265365,26.6134254232582,38.1783654267546
"ENO1",65.8000580307609,37.455676248472,27.4202952238648,37.5208546860797,45.7009105264059,50.23433425085
"EIF3K",199.459525743803,99.1086280387552,233.584145127335,121.813425641944,81.0684781259284,71.7988582374781
"SSBP3",73.4558537017542,75.4160863021025,175.568827121925,85.9702026789153,89.3782415374217,108.492955324878
"USP7",146.763226335767,75.2080301713612,136.967960736866,138.337627369719,120.148464603183,89.8288811475473
"RTN4",1245.00416282959,691.536898938714,1188.34133409969,1263.94133409969,221.153501224095,675.64293522064
"ALDH2",1220.57610304007,254.379660531118,700.663087957695,693.276854523141,447.221535883798,340.258195688376
"TRIP12",104.351495557197,83.7985806698267,129.680290785106,114.999120018326,49.3881742092128,53.8651378597912
"AHCYL1",479.549118432748,187.146495759233,566.286639238155,364.981691258975,126.570364772666,330.03522872444
"NSD1",49.1565955555879,58.6456649082566,36.4557796365234,40.8267909354021,64.1340476823175,53.3540330347309
"RAN",151.338632242913,47.466689240574,250.315769568636,108.60382333405,16.942037634703,48.2248297846084
"DDX6",26.2289394863996,41.2770712205396,27.4578502766192,27.9223223024396,45.2037996714388,51.475165724445
"IER2",164.929454540396,47.0540075265724,163.155821166675,87.0562212289235,56.9604528189542,68.7501227810425
"TRIM33",164.561512666724,62.93925414052,199.862352322909,205.518893719257,99.5066091757649,76.4011611207031
"MCC",23.716757842711,23.8728638130122,20.4717485660415,19.7713674375411,29.7479822330202,20.9535317488957
"E2F3",65.8405479790568,139.651104195457,68.7495709272097,96.9923964873218,111.994668865914,147.592276509046
"PPP2CB",942.520795944034,296.669591595735,1320.93353181855,1265.28526859806,75.8729361760289,492.917326110706
"ATP6V1D",32.0011975225823,38.2223203885466,134.219844262955,64.7105977595722,44.1880905801924,44.8639905675996
"JUN",180.762648231427,104.215708955742,77.9081914493909,121.501131551564,211.930196294404,101.121867576099
"GGA2",19.0478743682488,25.3695993067831,22.4009593876249,27.4552242841483,32.2423922650027,29.5560523075429
"RPS27",2439.59133409969,1230.94339489126,2934.35455776068,2287.98173332165,686.413228064234,1429.66448811237
"YBX1",326.827588320844,177.241581939502,567.419944056257,379.746788812955,27.4509920341291,170.587857111207
"NDUFA2",352.731689776847,118.148812629745,272.123536057723,231.467221936546,175.000532828152,106.382003191437
"RPS3",759.667300331422,130.045357857504,688.269174118003,315.653388339854,71.4756793034217,254.013868522188
"VDR",16.9638467724625,22.6146471953212,14.1822052008662,19.3921712180342,20.2234283146148,23.9633751334269
"CUL5",72.1724072449752,130.246566493107,78.1818131967557,95.1384732380983,151.244527301767,106.468138701345
"ABCF1",59.6488626666884,28.8823866877429,66.3716245269285,33.3112932786712,41.6123539494362,33.2379215093056
"GAS7",120.391114938348,139.317864899268,153.654244426262,175.581449732441,108.44724959044,177.0559491474
"BCL7A",52.3401347989077,66.9604161706,91.3905502113663,43.8759808595582,73.3965528220781,44.0052998095088
"TNIK",28.7886324990472,29.1992291890663,40.956431070145,38.6554058053191,45.4008707208727,37.1673905747545
"PPM1G",34.3254866236548,52.9440937708133,88.9010846764906,60.6540459225151,69.0396631877707,60.7056502412311
"PSAT1",24.2982987334588,33.8092293368961,32.7959346422221,25.4198005950314,45.6824640724052,28.9816235712667
"EFHD1",965.01647523812,535.259197512278,1826.10235907666,812.271232621105,254.458322030018,551.843177478811
"CCDC85B",198.435226696134,44.2166564357718,134.176344771335,77.7967339067668,53.1204385292642,68.6463802097538
"MCM2",53.6515330313139,87.4621917419661,32.2029738334577,45.1705532172921,86.8882667621477,45.5075555091332
"IARS2",122.383780063644,51.0494922273706,166.230439941421,163.460473029672,68.808647245329,45.0734515652358
"LAT2",33.6460818273894,54.5844290012905,36.37850961826,50.1539188396372,58.3323716902046,102.090126553735
"MRFAP1L1",189.713320591202,87.1283746088123,282.417375470077,153.651205804948,43.7742412916395,52.6169207737989
"AIRE",79.5966213273156,109.683514598564,41.9853171517427,49.8859231490405,60.3458306097913,58.1057487145054
"KDM5B",24.6978959246242,17.3006196024207,37.1229258059082,30.6333587889653,20.5020328907236,20.1864932492093
"TUBA1B",4284.03004806484,2426.33940890983,5506.26017332136,2235.28962711846,449.430878037258,2075.42465694648
"TNK2",455.917634988588,237.8436658146,121.018274001917,151.152153203459,188.668775107439,252.327733389738
"FTH1",1202.59133409969,1027.31150127604,924.628818848836,1827.79133409969,1557.05827069212,916.281962998588
"SHC1",390.24142867001,69.9642659853427,155.28258751448,95.4400458286344,59.420340863925,65.7210425945146
"LXN",17.1935751378559,25.1025423871936,18.3451380790513,18.7877273092322,25.9061670884653,21.43813115899
"SNCA",47.6464423944277,105.278813334818,91.8068313643732,67.2253979070586,66.7458347793704,94.9893826064741
"MAPK14",81.2299201352832,52.4350819588929,64.9001889799535,78.2548136153393,37.2547401650648,62.5881998552901
"CTBP2",236.152140991286,209.371801564647,412.042081281566,535.54289061225,226.834420183676,493.25837786774
"SIRT3",35.2904929308053,32.3339277629178,34.9417568414938,28.2391641242505,29.9606458552974,38.7744510580265
"ATP5F1",339.829515555134,129.955231555796,306.63867612835,527.224023614966,81.3426985480267,97.7958822982354
"NRP2",20.2643768415466,20.813989418188,18.9029623916873,18.6454970546665,23.4389853061075,21.3526740989752
"PBX3",44.4328124109558,58.1744955286752,109.183534830369,73.3394377785592,26.239269682043,63.5313079646029
"GORASP1",128.510789611949,54.0092093935026,76.1739595136893,44.6953320076183,50.2326486060173,42.9127350050308
"ATG9A",97.2068655286097,72.5805381283149,88.3856158686154,72.2792351141847,83.8802783009031,57.9212211765502
"PSIP1",128.7453137838,203.596967037095,174.333987803717,206.760764007292,169.005013598188,199.207936950654
"RPA1",23.3191723677461,20.989389250304,27.1769157782348,19.5235885519536,16.3319970552373,24.4762348374269
"CUL4B",14.811921268014,24.2687521981589,14.8457995477201,18.1467546724192,20.421964493739,31.2675887763746
"IL27RA",27.4175836868611,62.9881134619362,28.3389064529199,36.1701668116102,51.1704151252844,57.0711220497745
"SYK",29.7078689204354,32.9373606880477,28.912813169408,29.7770201583403,34.9374665519531,49.6129122775735
"ERC1",41.7576448800761,45.0420574827678,77.7527703062881,38.6361733527341,37.8878697392168,46.6907162210587
"GRSF1",24.5015864500251,25.5924815735091,29.1502410654171,24.1861070000289,28.7099324965906,37.1037598767113
"ZC3HAV1",20.824260616559,41.7392648659483,18.9185556310688,22.0744997327148,33.0991926719605,32.7387614470849
"PTMA",1334.83584255731,851.350673478122,1269.37283597332,964.983247933384,289.633429324301,1071.99133410221
"HDAC2",48.3844086484914,47.0383975481798,78.7759946468504,54.7818114918157,38.2886971876441,41.1930422176325
"ATXN1",98.5422310345882,63.6398554051142,134.958750513073,145.469688586498,39.8970785632368,33.1907518428407
"THRA",81.912384548136,121.123779335624,47.2436709681071,55.9107643465599,51.9865261319743,140.895793475828
"HSPA5",141.431177433831,66.9604161706,259.266774565497,117.641722778596,72.1923276748605,82.1311410099433
"CTTN",492.393021143003,264.761390046976,316.855144850802,307.90388829331,243.426674007592,186.820776105355
"DIP2A",932.253169608499,1272.44966159644,632.909866545975,808.940442111173,663.586652367393,1375.46024367568
"CENPU",17.1798192581015,22.9865664436737,16.2562288933799,18.264318901321,24.3185227517754,18.234103441881
"AMOTL2",75.9355021799338,105.109075219885,128.690955355942,151.584560748185,127.942810189836,63.0318202908088
"EEF2",1429.29133409969,426.421781268884,1738.71254348001,536.165832586056,89.8640906218268,419.358270997018
"DHODH",18.2829913843852,18.4465888736849,14.9923072963044,23.596412223531,17.4910916259623,16.2210885163116
"CD83",187.15686372573,88.049127526109,157.52490352987,111.671397832376,139.351680785764,136.503932730531
"LETMD1",108.400926794728,55.7913020144058,94.6949964529381,48.4682200069491,34.9000917969577,76.9223227999118
"MRPS22",130.47716801818,81.6227094699295,108.980451056532,148.801216630598,119.796301053701,121.753240894886
"CTNNBL1",133.240801800266,44.9130957737749,65.475382379233,74.2480789936651,56.0861817594673,39.6577311838706
"TCF12",22.9010011788287,17.7710028238441,19.125448853707,27.814671852302,38.3229787238898,21.0516958431899
"DYNC1H1",629.654773012961,190.987549768897,490.164649422727,342.599967064258,82.8472554910136,188.227118335124
"PARK7",1221.18590787938,269.012052575615,1032.24007068584,946.152500712257,81.1043456922533,486.693786030056
