,GSM503950_C_1074p_SNc.CEL,GSM503951_C_1271p_SNc.CEL,GSM503952_C_2829_SNc.CEL,GSM503953_C_3132p_SNc.CEL,GSM503954_C_3397_SNc.CEL,GSM503955_C_3543_SNc.CEL,GSM503956_C_3603_SNc.CEL,GSM503957_C_5220_SNc.CEL,GSM503958_PD_1364_SNc.CEL,GSM503959_PD_1401_SNc.CEL,GSM503960_PD_1647_SNc.CEL,GSM503961_PD_2515p_SNc.CEL,GSM503962_PD_2525_SNc.CEL,GSM503963_PD_3769p_SNc.CEL,GSM503964_PD_3790p_SNc.CEL,GSM503965_PD_3803p_SNc.CEL,GSM503966_PD_5138_SNc.CEL,GSM503967_PD_5476_SNc.CEL
SIRT5,5.22117355612295,10.9902351673458,3.77921194775097,9.15631208806911,3.82847036269484,4.92430667246851,6.31753945117931,4.76788199687793,5.32193589585542,3.67712665471116,4.55764402305909,10.760403826487,4.85207040968895,8.75554065112977,5.9409273816473,25.8461392684722,3.99651036125655,4.64837346106701
IFI6,11.0915232356108,22.8318724043519,4.68321971296911,12.1769975322601,7.88001808711685,7.94077828758818,8.89863166389228,8.7243334801227,7.32368221592202,12.1588827035423,10.7040919151444,11.5228259678323,7.8720126789825,9.25919962907891,13.3651317551122,6.29581406007496,5.89384485067952,6.68284241684203
LINC00965,6.91957462891689,5.4880605352603,4.20976726948407,5.32721203743001,27.7729424106897,5.7366039411161,5.5394331740564,7.12817127812828,6.19788257513002,33.2242518284674,5.99373257842562,8.60638625737808,3.75099560203562,6.46760645853008,16.0514587618558,4.53949918195976,8.19042717439047,6.45175205003468
GPR6,2.47822689261938,2.70850866910061,2.74277099985878,4.15859632045791,4.11644604216419,4.47056440905611,3.17739977069532,2.50268199308533,3.34825554796318,8.44662078355254,2.66865211958609,3.32818524754973,5.08916048981803,2.77498297928432,3.02136868762232,3.04446863851254,2.59277511771053,2.99239256468185
C17orf59,22.3275243579316,23.54350700338,8.96235315802706,29.7220831973523,8.04631505047964,18.2907191399226,9.84827131586472,13.7176573085731,7.70962407564023,9.09198407883497,13.6779270956449,34.9703250226114,8.87402224341899,48.3902797314717,50.4699664622962,27.7778919153439,12.4316480063385,10.3286922709967
PPP6R3,11.4877117818319,10.6554797494162,10.2921765499738,16.0191143637864,13.3045298908343,25.6975948845683,13.6875042889229,47.903273669715,9.50789145284224,3.66254923891924,18.755753788629,15.4891930283372,18.9176386288839,22.138920415777,11.9209485072248,13.2283922374301,17.3276387980875,29.6204552653212
RRS1,20.6358531281164,39.1473138335853,7.0533939288636,48.3456695143995,9.38137139814689,12.5874627511771,11.06947031783,19.6960351376789,17.664744806676,9.12587161890838,17.970784933562,26.1668916243903,17.2592580541133,19.5263158729606,33.9120412556825,21.0673997445417,16.6829975942679,21.4879305520006
URB2,7.5089794103954,6.94287469159392,5.94960409345202,11.6880600010703,7.03597596589675,7.17765056310315,6.73809422190543,6.18297857609554,7.84195221260783,8.85928334242845,8.23391647191087,6.90866773252361,5.03435637746993,8.23600766002185,5.223868682646,5.32560135306738,7.09331692086025,6.78113871493264
KCNMB3,2.83826757346273,3.21083095269834,11.2512593355802,4.04785778313385,8.87730617287718,5.70305440578048,5.76161513089596,5.4721649943761,5.60143548953257,7.03397871714525,8.79004372808128,6.30885106954318,4.51461177011153,5.0179518806135,5.97459500976225,3.73403680276277,8.66844221482548,4.79490570336328
STIL,4.66957005931993,3.27186554627254,7.1019960014027,4.31099115181085,7.33156679873211,6.97211441580314,6.36566836387571,4.1704607420749,4.81994053491517,10.3280752620078,14.5631219720028,4.24572144213664,5.50950668373981,4.71577600981134,4.45990358193576,3.54695958143765,4.88540621372001,7.18751367329858
FXYD1,8.38428489659122,4.53744385926055,3.42787471245804,6.7748068592809,2.9121310626737,15.6088717450591,10.5180507308219,73.1330095917248,3.4107939078908,2.83472248710384,51.4610906336234,10.5895319985588,4.53884811373173,10.3816163259281,9.96796122013479,9.96796122013479,21.8631346682316,34.8295689746288
LAG3,3.68649947166184,3.95562002742236,7.23644090449751,4.04457664530027,10.7611121985993,5.15255638162693,6.21829327842443,3.73745440306811,5.33540798744242,13.8645401203974,4.87866713166652,5.81131624842992,4.09035426214819,7.95605164054066,6.92862164591589,4.13336796038316,5.16925626001705,3.68649947166184
SRD5A2,5.24274858353665,4.43915302795932,4.74712452710279,6.72251174700059,7.92001828494672,6.83853032174017,7.14100161961366,4.39343957491612,3.33972095301298,3.25902356092252,11.7975459645855,7.21902268304889,9.89668978435575,6.51745443261995,16.6517222657633,7.03397871714526,4.56454682647816,3.66729469509865
CCL25,2.46294323470799,2.4847213547776,6.92149847985934,2.87274191688736,5.76936121785393,4.20183951948276,3.16742091959881,2.73007272194005,3.42846125979534,3.65753348280092,3.3369525253611,3.37538309400741,3.92950900974921,4.24226093939036,3.07218101652963,2.92815470816001,2.95012088049378,2.48688128639725
MYH3,3.61409288692759,3.92522308831963,5.93661093126712,10.0999499415635,3.28076935910603,5.51493396634469,3.38052315121511,3.30553527212924,4.18281336236077,2.59306057669804,5.10967926676743,4.6260852970285,4.24429541966148,5.7266410040803,9.24664390431313,9.74657013177727,3.9083172359475,4.04792557737734
MYL12A,4.75623034093569,4.80297422200819,4.74712452710279,4.1585963204579,6.17208338805793,9.77706848580098,6.54547260439852,13.0135233784289,7.50000807981533,6.73476938385871,4.90543583077687,3.65508625672374,7.06119963020984,3.64803139659658,3.87626764941001,3.37761075509348,11.6366728189834,9.57411257534583
CAD,4.75775086391069,4.90790910719173,9.58078395339279,7.70074665508409,4.68720631491404,5.55302770665362,6.78218360891123,6.9480087097771,7.16867235872577,4.54138998945699,6.96177232146756,4.89357404993625,12.1686474880025,5.71408564333093,6.02427477335257,8.67241573116436,5.83854526706268,6.94951020800781
EGR3,3.03240568133691,2.91228481609962,22.342436764255,2.71729029600595,14.7831245959536,3.14510725370262,24.4421184399652,14.5473164322234,10.4003501294675,14.2981685604123,4.28241196593582,2.6988479349468,19.0728243181856,3.17727861277637,2.59705458111195,3.48198992166797,12.4116637031652,6.5210618618215
DAB2 ,2.0931001509618,3.80593249739343,4.40561517303044,2.6238244707532,5.55575060225164,2.63748191860419,3.89237239667549,5.49421398685111,2.96493404418434,10.0425244477093,2.66683070792681,2.60889701979301,3.2503620836567,2.6988479349468,2.48053068503966,2.20205247450582,3.89063854286514,3.82987370571351
CH25H,2.21797487638212,2.11908236423353,6.13270959933562,2.69866248453934,3.94157362716491,6.21590474751546,3.58993267890309,20.9604641060373,2.78580948500056,2.5982603810663,3.83025629842349,3.83701487747002,3.87411099045878,4.29680459489878,3.85480797521739,2.8951165312959,4.50102757842241,9.08632064735889
RPUSD2,6.3716232743576,5.76833475475094,5.01751883707532,5.3979561877413,4.05416683012016,3.5239020116044,3.35079535291934,3.58718919651341,3.44921657096467,4.82001299443117,5.25530828673978,4.78426567281973,4.55189873745494,6.39326840588815,4.79578842780971,3.79884589330496,2.95871157100352,2.66991639342029
BEAN1,3.17091474720051,2.3340688245522,13.729558243411,3.837360061661,8.29229744192913,4.21161406646978,4.01184331856471,6.55595276201667,5.67446005548232,11.5046187701302,3.53863549602312,3.19255058882543,5.42037660764501,3.45650004852903,3.17091474720051,2.84970364497994,3.66423150558194,6.28656277312562
USP53,2.29422388379725,1.99455374236827,5.34587210197022,2.04361247574944,18.5504624491075,2.56699339128856,3.16275030951481,2.78803603973312,8.91624436345033,3.76908785309538,2.5926691340387,2.22574403330541,2.66191555310357,2.56948899565733,2.65893435467742,2.40232328735934,3.57915760949879,2.32180675770735
CATR1,2.21534532285748,2.21346721633442,4.16577061950298,2.10678306498953,19.4446575029576,2.83235870418598,8.16271383211203,3.94701300880134,6.06822398207569,3.80171488563528,2.96098703082852,2.11944972816632,6.67562970908077,2.08752775596822,2.11225554483535,2.50618815785003,5.77413493805903,5.27145200887568
ADRB2,5.11696071126376,11.6894588174545,10.6911998612501,8.68476444310965,13.767870502862,5.59320719851599,10.242863130412,35.2667890402976,6.37126509974354,7.3672153889083,6.36493078380841,6.79417753248366,6.67125495523327,15.7341618193508,8.49749710910606,10.7439644947912,26.0630090666254,10.5872789758962
MMP1,3.24021234393317,2.95961898193856,25.5026827060039,3.07986934861233,4.94934088515178,4.05904219687245,6.09344470351418,3.97728459490823,11.8714369512058,5.86123734603373,3.58881290992807,2.98543928625881,4.85695627869154,3.09671969048609,3.9229784834688,3.75108707998659,3.64803139659658,4.41096153926237
ASNA1,9.05947995357967,10.8142925272254,2.70570081188403,4.9798450433274,3.26767956119111,3.5186695179439,4.64695717517461,6.43951862343298,6.42413490020514,2.62556368115078,5.26274436014395,7.69858233655339,4.65321269995204,8.54462536564809,5.483087940873,9.69522448334407,3.40126850918705,6.60286504329495
AFF1,45.6716272673096,73.469609257536,7.65900402803878,61.6903219717428,251.615708726412,508.629938140274,448.555839585113,457.294145886245,395.179042929067,12.2267763496228,375.837463296909,92.7140743139117,335.083429798791,51.1591170667724,82.2879491054887,115.951918230109,713.906136449685,523.14490087582
CAMK1G,10.9841973385923,13.178085971202,5.35405052021938,4.32976273468445,5.41062303801615,3.99590085847904,5.27312591872865,4.19059109529922,6.30267423085989,6.0015710487475,4.58512657460813,5.01125212993022,4.42637288545737,6.51745443261995,5.98640784807426,5.8894451766729,5.81181040298911,5.12291241997855
CDC42EP1,6.44434734171768,6.33187001393881,8.14491964459704,7.72493908611071,2.72489752683973,8.35268479177222,8.34419644607985,22.0051229534754,9.80784275222357,3.4156191412029,12.2568835702421,14.293100540453,6.50317173745924,14.0507136411063,9.32921878486105,10.8472332399254,6.58805645415635,5.34954402195437
TMX1,70.2262006859847,74.0660263566506,22.0511343094683,22.9679788348693,17.2350250282501,13.5801716999203,65.124310344627,9.49603510350857,36.0685660524452,137.347340540476,13.024218330019,25.4112123248086,19.173383907201,10.1094275994107,14.9936103686521,38.8160907185502,21.4439798520933,14.4522953197663
FRS2,11.7915859197673,17.3915166641814,8.72070743713146,16.6776801016234,2.96438775484456,4.60849789713937,3.5138834109235,3.16742091959881,5.95555806307703,4.94392958588553,3.78250347993444,21.9180636090019,8.33516042188403,11.7246116291575,25.3954219312877,20.441086008874,3.14542682727085,2.90508265716088
RBM48,24.4228594939095,23.7339024752989,5.87069398125804,7.50917179411552,5.72674426098257,3.00457402123541,4.54206821802462,5.8356495393687,8.0753860895249,12.487203561894,4.89575330884733,5.85149837707226,7.05093135881101,5.60128145446978,4.58722115163895,14.7200963172981,5.88583382635861,4.14310289480224
TSPAN13,327.895041697314,452.656831402489,24.1634380444025,291.687692174629,67.4085091103291,193.447686707216,44.4970276229031,209.085230004434,270.820544320309,47.2650753439556,176.296379370912,53.3912960440618,99.0303633173361,7.98737125872933,21.2493697709956,382.294700502839,372.794248362485,593.837430565791
PAFAH2,4.11522587075897,4.54868042198362,3.7240907645516,2.98249997894955,4.25791470727586,4.9242802357837,4.68224750762507,3.36046533007122,4.10108980027641,3.27918101999297,4.69817696606378,4.45110553080862,3.74261415613477,5.81924744682951,5.89836361021746,3.88158752269083,3.89622511933088,3.58516810880782
CTNNA3,10.7669767901368,17.5852553115946,13.176003006565,17.5921183098883,9.13260475027742,10.8884314919821,13.2054743518199,7.12545874651178,8.80880114910095,4.86765100672014,29.8951394055984,11.4928861187355,12.0329644049024,35.7607034249036,7.71410502594965,7.42946623983237,7.14827297270411,7.03387188787454
FOXC2,3.89879525076016,4.36278136187331,4.7471245271028,4.43565825800663,2.03896275957126,3.1190263123549,4.54259645098723,2.92021763555828,5.71342726589269,2.89149651047569,3.14609359657588,5.01125212993022,2.65001945759477,9.05447954534428,5.57881733039179,4.20480616050914,2.59661176681792,2.53259024241816
THBS4,31.9189826196549,31.9189826196549,4.74712452710279,23.9291245919339,9.33406406971753,23.1477699341579,7.09397059859067,24.2991917741412,5.97133997220469,6.05020460876214,50.7061091680445,26.3714944141971,11.240585114245,28.1957560815098,24.4672964463606,22.5960805807951,23.2609418751569,26.0142700587596
PDSS1,5.47709625951453,6.1973297907028,5.55057982877132,8.90041493025811,9.6773755241065,9.1067566418158,9.9555987653481,11.4295700315132,7.76663487512455,14.939257123666,8.18954032126821,2.99273460894399,5.96398602268235,5.88219354555672,6.03213641751334,5.34504581410533,8.43615178260603,15.4407163560549
HOXC6,3.09401920194056,2.61552330496076,9.58541882562306,6.2874689177506,9.33984836383022,3.38260651867324,3.93088641670728,3.98277293631806,5.78379953606483,22.0063911489964,5.14744955462467,2.83907191909059,4.61187564094165,7.06286292551225,3.8269743981414,3.47975423652042,5.85002714872693,3.72202332801302
NOX4,2.79071834736448,2.50591893552804,5.51960228236282,2.58093418655916,6.26913864980376,3.60909905079071,4.80116669337047,4.69654422735443,5.8256692507224,5.39125534016747,3.9478938886231,2.83907191909059,3.50969574162071,2.82296277131383,2.83826757346273,2.54947565231739,4.08820174301375,3.40485013279263
KAT2A,17.0115151147996,11.0281914227769,11.8768996154996,12.8843953729361,11.5399490442763,12.4906853854576,7.28622967219373,12.0867071814558,12.146723013099,14.1904790711064,10.2782976289051,20.6522853732582,8.70142614966109,15.3439341290142,12.4173395057115,21.3550842322263,11.7061877445475,7.04084221618094
ARID4A,70.8000486443535,62.0812292933753,14.3599987041532,44.6425567058357,90.5819293678751,118.856915117774,157.045854261668,64.5318182062339,50.0027099025301,91.3106535179112,37.8469847653414,27.4086367797977,27.0906451761703,54.1380534649075,92.7332832026948,32.4967857345534,125.155506671528,119.689016912064
ASCL2,2.41888054988148,2.56484333387466,2.53283837659623,2.53200122682104,1.76338257204315,2.36483573450157,2.26542971018296,2.09330973871548,2.10598952358106,2.29642813120841,2.41308966248821,3.04356004465522,2.28383981738128,3.31888543487276,2.93384150149235,2.60197878455845,1.83698807898834,1.90302187455648
SSUH2,5.56308670956288,2.7011681896762,7.1019960014027,3.68054387288234,3.99367839929168,3.77107771413354,3.68054387288234,2.9023241454396,4.24211984761335,3.66254923891924,4.46864856344934,3.11744041602966,2.94287058042067,4.28462073742266,7.69563568979663,2.86855805769702,2.86940863034422,2.65893435467742
RNFT1,4.37862541039801,3.41758580479488,23.3919353812063,2.97147985711018,16.9585969411738,5.59942717539855,11.7610750427557,5.37917419624315,18.4926324252629,12.7822656181164,6.40845435371416,2.88843887275104,6.0494896747748,2.87459745160105,3.93774873825485,4.51454210892061,8.74188758420767,6.14651793745772
PROSER1,2.41356557830036,2.47817349779503,7.02935521457029,2.43499616480242,4.09469494326229,5.02255976698546,3.30842529214516,3.85281303173255,5.13237320353264,5.22740782852764,2.96217008734889,3.06561612582629,3.73609926869925,2.64622628608907,2.634263882763,3.39960756501117,2.37480303138284,3.05219380165652
SLC7A5,51.601946885403,36.0545032953408,9.07135182853056,22.3296788810334,15.6054153135704,40.0758383135851,76.9907523430989,116.536145941431,39.3494378043748,6.6840133730813,85.5053452502929,37.4430789254141,142.636859710549,13.0079569198447,14.418406851593,54.9185180479043,157.022537740773,102.758729370234
DAPK1,55.9014459087577,66.5517094166335,20.4942067541769,10.8429241250415,38.8355615911749,54.2436531498369,151.435941632884,74.56148496747,83.6725166496491,27.6979641208694,30.0213276304099,33.1089347621175,30.3122265124993,8.5188935881523,9.82343105996461,24.9401713248901,167.960536560842,222.181185807142
ZNF862,7.48770985366432,4.17471605393026,3.4634056926543,5.86489548655841,5.67485289357645,3.37628677760037,3.52146722377511,5.00708223357076,7.23356980311853,5.02012672520724,4.00792986682398,7.23440677286253,4.59000839656252,5.01862853358609,5.95106958760258,4.59765608862394,3.18872575297162,4.37759319602767
TMEM158,10.2134128658446,3.82461349493692,6.21567208397996,5.1006749652518,6.46840534705233,5.20126372693298,3.21114707772176,3.94601998932999,8.11213908372412,3.90833534260963,4.03901452091303,4.03871378814471,4.80227834003051,4.16659317253284,3.67935644855132,3.89174067614283,7.49431284561731,5.85008457921528
ST8SIA2,3.36238103057075,4.05256674134481,4.88645736722474,3.94397990257429,2.26342248775601,2.40723674422202,2.76000464943,2.03077822660542,2.51819767855833,2.45246448764181,3.90503443393227,3.84937752047944,2.93334528953635,8.73753310084088,4.52379464481044,3.25819047958619,2.29435265470096,2.25543801782214
PPY2,3.24128654639779,3.39830347904636,3.33289071724425,4.37683468192043,2.08860377979613,3.80920605967959,1.98364816610191,2.41848273082165,2.30132209575904,2.45246448764181,3.07517325939646,4.47789557997267,2.87903806531636,11.5381024046886,3.82490937668984,3.81907451361741,2.08407793895104,1.85350608093046
RPS4X,278.536024407214,308.600711555104,12.0029078389377,331.943666997449,97.0131437144785,384.652882770282,216.955858953012,298.219142827172,77.6630675874141,15.0296975109785,209.256090885606,276.68988033723,181.914148965186,116.869028223657,267.824104557106,225.638309682277,178.276500618859,196.207153235362
NUTF2 ,83.4396765816844,101.785680411933,9.82625813941104,62.7854021365998,18.6024150274645,42.7922884139887,36.3487689974854,53.7351824599257,21.7490688251682,33.2457109465486,46.3616024364022,39.8117616866283,45.1111754851408,16.386665903751,31.8378217475594,71.2446953372117,42.1629131790659,39.8361574591813
FGD6,2.97778662491686,3.8071949973779,4.02688315655133,2.74566649468864,2.50354064748654,3.53077561670893,3.70483041265733,7.9050178513818,4.37141267432515,4.84115733528039,4.66714264157178,3.01768047865967,4.26499217329332,3.60282027920283,3.13815710696285,3.21802358502311,5.10008997319087,3.70825258156548
ZBTB3,10.8658514565237,5.09215335540822,7.1019960014027,14.1048538107187,9.79378680625986,5.16373937343779,2.79024315921947,18.0774184433147,7.37211484835051,5.99988677083232,6.28064996170734,6.67475266416079,3.8023142862719,2.958193956913,6.92862164591589,12.3684308014076,7.59037472875294,18.7704145942924
MTMR7,3.2420037766179,3.344162407105,11.5457336922228,3.46109442508433,8.94508830965556,4.27883326683795,3.2972301044873,3.17508806737602,4.24677170540055,14.9102625202318,3.4890219990665,3.91257652243417,4.06799953857775,3.49180724664539,3.63785582788687,2.95795711905972,2.86549775839837,3.15155921555976
PGLYRP4,3.20576016664702,3.79808455193124,7.69406132302876,3.69220783545912,11.7260840832397,8.93977792370766,5.5559289911918,5.26098335244247,8.68926654664786,6.23692762294602,5.90132936901423,5.92518179539773,6.83924393157233,8.20484068062805,4.42012613396999,5.29779518564542,6.75924175221829,4.60271135132601
IL17A,2.12339901096828,2.31129880762012,4.06545639361568,2.33769917216224,4.12338427610007,4.06545639361568,2.75940116183517,2.10921099024355,3.05431965166975,2.99184150142164,2.6860066416991,2.538880202296,2.91980045175881,5.79950516957026,3.39594168796063,3.13662178762855,2.77243530415998,2.40024529339922
ZSCAN9,8.05724153374807,11.4280564850247,5.45745922548943,17.6159367415855,5.629726439096,7.38183908326607,6.48209893936055,5.564332643585,8.07510617323128,3.93548449426042,8.97035301419934,10.1373969604652,11.7093595682271,9.94842816342259,27.9291601656178,5.80504782923289,4.88959577831468,8.81775092480986
ABCB8 ,3.67026690886648,3.53875199551414,3.73390818013508,3.8388459316586,4.25070587702833,4.52494798176713,3.3334251075749,3.69437694561482,2.73286059212513,3.74296892083848,4.38696080666601,3.73138657478685,3.09690593221161,4.55778424357259,4.08099449586379,3.21476846167718,3.65820171950243,3.42667448720175
FBXL12,6.09371506320321,5.20751523362121,4.7474819474045,10.0418299799329,11.0219332915046,4.74712452710279,4.49973179611979,4.10174477936563,4.43240559374112,4.30650232534647,3.68564955317277,8.67241573116436,9.82221645626257,8.82610943557506,5.61315988312681,4.58864854588994,3.48006035212197,4.45909400246999
KANK1,14.251220442192,9.96327390952668,17.0258462475995,10.1505165852691,51.281250696517,44.5344596944316,18.8617094652823,68.7561615843139,29.6965529508319,16.3613327181554,28.3937445708216,10.3382690831685,37.9605449153153,7.03397871714526,7.25977698534238,10.3697403880832,55.2808662657549,47.1219670001234
C1orf95,7.83617749564205,3.12825863520704,3.36789535643119,53.9852586121807,6.34263885960141,9.93502429194111,5.22705208510667,13.2073316713197,5.37381822924545,3.19629485846734,13.6912828110314,86.4137479259675,6.87001688989921,7.79120685785667,5.41577973727518,7.49472731836646,9.71759967748361,20.1759823980395
KCNJ13,2.38443405954188,2.20354070495027,6.3869058643325,2.79503037890177,3.65378278755715,3.31717147083586,2.9219364866666,2.54589033402415,5.96948282610662,6.60403407668615,3.55841327217227,2.81163070970496,3.28926997703038,2.55320970128961,2.56488736290101,2.46082344710071,2.98493136612911,2.92745779235614
MAOB,12.3205381955219,6.9642991673846,13.9963057876064,29.4777340432505,15.4488262044818,41.1636978942811,4.8177600555982,32.7074308076406,16.422994695587,13.8332940000664,18.5279699462968,8.29421441474394,5.0082862331073,7.76781750859315,8.96803505618769,13.0436486029844,27.7630938128298,44.8158602463964
ITGA9,5.44610663987336,7.0527401008829,4.42842082282264,10.3097402207544,3.84128982942302,3.99064527845118,2.78835619537953,3.45083292381804,3.40120739491189,5.7366429614439,4.01744215407584,7.43279598179085,3.84128982942302,20.267936917083,4.91512690128325,11.3122536108934,3.30756587300484,2.34277261498763
SLC10A2,3.14846731653435,3.30066958280206,4.21501269586678,3.63561449154456,7.03397871714526,3.47331821275902,5.15835351792233,3.22663211339082,4.64409564471759,6.64508021057626,3.67736022191514,3.88599985329716,2.86538134595974,25.4233756829457,3.81730298342287,3.08559674433402,2.71821605805268,3.18839231718204
METTL22,12.6600795767669,17.3107192535396,4.07938528641255,11.7193780974142,4.76518886368258,5.37049765187934,8.11587010774182,8.56216268476337,5.81560668460347,6.06272450329641,8.18954032126821,8.09440294727778,8.67241573116436,6.64378688418478,8.81650624603176,11.4955056550431,8.04119723991776,4.55466388493282
ASPHD1,21.4139618579116,10.2156748374171,3.40308825199326,12.7485276218513,8.93930981311164,19.3090892519963,12.5885222019186,10.1094275994107,3.82309955456003,4.28319551135429,11.8955107510418,16.3870530607051,8.3122095697553,14.8356636209731,23.610650996751,14.616101733495,6.53433190798466,8.06389741963832
MKS1,4.70522093817468,3.00337686938153,4.28558402583718,4.61246713586081,4.87377926890104,4.74712452710279,5.65346738825421,2.97271478123952,3.31790524052061,3.75137776277007,5.15953104568805,5.13279100908461,4.32633497143773,7.46013870250417,4.91512690128325,5.01932862837577,3.80244122077007,3.70619498254452
BAGE,3.09918810317373,2.30676275717337,6.48076840281368,2.93914996364375,15.0193345071079,5.66189645060417,13.9946877691343,3.95579588785842,5.21895127409397,9.55548330235136,3.75756647051365,3.33761690571485,6.25438012340028,2.61107103793367,3.4246534136135,2.58088189445717,5.12806687718403,10.8499916667648
DNAJB2,72.3466082869013,110.840650534743,12.0112387144327,105.933853602928,8.07447547787285,72.8858456076684,39.5332502498282,195.165228142884,10.896724237957,4.43734857916573,64.778447052609,89.1132076208255,27.736792607668,42.6274658173503,45.9055960758863,97.2949565160615,108.56279918607,81.7640593100852
SEC22B,149.675874557341,162.451935060322,39.7029888579731,114.905182884978,71.1253685546711,246.730119975167,369.857287895725,146.696377270881,403.737170135962,218.241992440167,143.072335799898,32.8764009082967,111.315020333926,34.1402072577377,59.3703797699773,87.8913675548534,167.33344436752,268.786387613885
TNFRSF11A,2.8103799146726,2.40668515060921,7.1019960014027,2.97508550455,12.9804429935406,3.19210099941433,3.81838152771857,2.76927610804489,9.31142665234375,27.1622317247882,3.39080356053193,3.74337650655039,4.23929432688367,3.22927911686834,2.97092592638437,3.281946257276,3.2117384966215,2.90542257923538
THEG,3.16312131718357,3.51263754441705,4.62579723253285,3.77735869033405,2.76885290968038,4.71145603337966,5.25782438349534,2.62984008736301,3.28325997302702,3.72741273248381,3.98352333698561,4.42329612743701,3.02028128054209,5.94386264930365,4.07503480331788,4.2004067724814,3.94960948811402,3.35929643303204
NID1,2.35740734547105,3.0120887738376,3.73079677599051,2.64665300236055,12.2531167489955,2.24888515278705,2.47583972410782,3.70921494473456,3.41196059708148,15.7199940716984,2.57705286846219,2.57496020796294,6.1641214888536,2.55554784874524,2.38560194094204,3.97482297129851,3.29419165000831,3.94105128724536
LPCAT1,37.1053446563223,47.7730444314515,3.17360888827507,20.0114869884077,13.1914297753714,34.9266388693741,43.9627300907627,43.2795029663409,96.3518480104939,29.2482016293107,34.8541629576014,19.729620767476,12.1818730410116,19.3677633688169,15.1422247294623,12.3697968213547,45.0722736543513,80.1083427229987
TP53TG5,12.56315809938,13.2223749983687,31.4836249293725,12.3438592341951,4.07209373052829,8.28881465016736,10.791913077128,12.8691802664805,9.64855790501205,4.84115733528039,12.264982639967,23.3760944636196,16.3198709543358,37.4342879712147,17.3013219742502,13.9177271922628,9.2152813325182,7.58208136342089
RAB13,43.6408428007025,64.5513355021153,7.24909793921613,93.2112261380366,16.1586577862318,42.8923821042854,35.3913498006791,45.2601094562267,43.617189494982,7.19874143526717,30.3946855827293,104.115692070421,9.75469695058851,57.9923868593225,206.270877685098,192.334985828079,30.0074621442822,29.8762866834673
OPRK1,3.57686953268165,4.75938743901665,6.44515817370462,2.6800624328643,4.14238846123296,2.52552021078037,3.41523962779377,3.3178604236593,2.99358268066377,4.66469802874219,3.08287958813563,5.22516064521075,3.56094277441758,3.27014945005508,3.4634056926543,3.69156848092548,2.69618061644007,2.70886590031234
WRN,4.6947837320419,5.62138711209537,5.45221423718209,4.90622126544695,6.31419167010777,9.62736618410048,8.40939697511052,10.0226160255067,11.7755463556131,5.10399239196796,6.05639697362363,5.81870838193284,6.41034039141398,5.28191902088936,6.18332058891471,4.16203823803477,7.21344788189966,5.82795498070439
ADIPOR2,16.942155238981,17.280944833879,11.4244890566081,18.3986965166333,6.17701623269085,208.383093413316,152.10694105397,302.377189416011,11.9202622460778,4.56672173507187,50.1244275938346,20.8711684725619,43.4092051071395,13.0993280957183,29.7913180290804,25.9837855705308,95.2054689633326,159.607697220348
UBE2V1P9 ,13.2036674930305,11.8252085714385,6.27434292215814,10.4655476046683,5.54015350868656,6.907268589261,18.0253536801752,7.07877287080373,10.6465170054343,4.1585963204579,10.4815271102307,10.9253036069021,16.4311976111547,12.3765308795504,10.0844590735599,10.2030935004572,11.8752462497812,8.05588820849987
ZNF669,4.39893146079687,7.80792717174459,10.1705382966895,5.27256116874464,6.91157186971252,5.5888496606882,9.77642727138514,5.89102621219462,8.21956868873357,5.11244919316681,27.3614265801275,4.76284186334605,6.07181181624913,7.01668955003713,4.98120405134524,5.09215335540822,9.57584373647348,8.67501031315271
LRRC19,2.83826757346273,2.31361534855261,3.41273773935005,2.74098088762596,10.5750633004588,2.66391952472366,2.27452749543098,2.55508018548226,2.74587534735417,3.58806969772768,2.6981645792815,2.83396992119977,4.42637288545737,2.69002947066374,2.86735385668744,3.02179455340297,2.32207925185528,2.41053405918313
MIR3658 ,12.7206670646124,24.7868617562039,2.72263765325042,5.29835406309118,2.07185767008319,8.06440092003026,3.43951768303551,3.81082994856671,4.99959230009338,6.24988763288673,4.94206026768887,4.69080444257398,5.57042614857546,6.43457527118883,4.62169352989952,5.06244392038624,3.71279493123743,4.11849512402003
BTBD18,1.81842368626288,2.33722657740967,7.14715939367959,2.55038970777116,3.35975984310826,2.9444885672836,3.79145658090271,3.22313337159644,2.98429916993192,3.05368678348833,3.4908743073257,4.75004045774565,4.26220016629347,3.11230751938496,3.62967026054105,2.54767117235646,3.38387547891207,3.05716728311957
MAMLD1,4.71808048883229,6.21812782950737,4.71808048883229,8.07653680603906,6.88785865302334,5.84598488445484,4.181107384361,4.13271127188105,6.15404322620967,4.28981040355271,3.98847268304865,7.37483889102243,9.59962490715794,3.36220607817408,3.91939155130245,4.69078744043649,5.58941900200051,4.37683468192043
ARHGEF28,5.15767751622976,6.92109688076341,25.720796492435,3.02755069470662,6.93610880208558,5.44103345105944,7.38769971346996,5.64947667772104,7.88243615812526,10.7756998777745,4.40565399445108,5.0889870560285,6.87001688989921,5.72803968973471,8.05804054381288,5.09215335540822,5.46237116396765,4.32750105906119
