"","GSM850449","GSM850450","GSM850451","GSM850452","GSM850457","GSM850458"
"LOC105372421",29.5980864114516,79.1036850945482,65.793903312595,71.9529533844693,46.3038099350998,28.5690270616121
"NEAT1",416.116879126851,347.640173443088,584.299805978848,430.782848411567,411.69040075595,1101.71091483606
"CLYBL-AS2",10.1771662119178,11.0359735578226,8.78731858548194,10.2962208560845,13.863820735303,11.2276415065962
"FABP9",36.7857984285963,34.5269501997013,37.897926194718,47.6900040454287,35.6557785320861,25.787839421755
"LOC105378029",42.1401633078339,41.5925432868474,44.3370844982517,36.4483853500494,44.6205378924513,58.839088814702
"SPTBN5",37.6966130101475,31.6769164546785,29.3970809219558,15.2123907822766,38.0494844233984,41.8371015249715
"RBM23",20.1487998078318,18.3173894047024,23.1826566752924,28.3297114063325,18.2648120129039,16.3307370504956
"PRKAR1B",396.636050290978,551.024249440187,560.388678828783,793.903584554227,465.43922851495,352.408032984456
"PSD3",219.109009923063,894.130127794511,432.811193242759,604.414725739327,347.544764078763,207.507547336127
"LOC105371942",24.8166590468124,20.115950453533,29.3725374862131,42.3824181902273,35.2484521170706,43.8615533311158
"LOC105375735",74.2031743322084,49.0518281079811,62.4061367780715,54.1649994032304,68.8589367819454,84.3666551755122
"LOC100288443",16.0947805399676,16.0005656180967,20.2995803781316,22.2784969900425,22.9246849160862,23.8464400104172
"HSFY2",75.845359046092,128.398007104362,158.83367427675,66.5068483273258,74.66229756912,59.9506711648736
"LOC105376820",8.03141394954871,9.66897527541077,8.47056968067594,5.96827908669733,5.60073434598044,6.62446065884704
"PANK2",8.4354205720565,9.61114291384872,7.28916218009443,11.5589944979511,11.5767709442679,11.7923717045687
"ST7-OT4",71.5363200280782,65.944525889176,56.7023255120408,75.5372313059435,58.3311252520908,49.3466074996046
"LOC100507537",8.7706635816814,9.25797072093635,9.95185179002879,8.69984079361489,8.16823288742962,6.82613525172135
"LOC105376125",5.33024926099492,7.00718992497473,5.82982266766433,4.34111307008978,7.15468871607708,7.12059105915173
"CCDC80",34.3220780696962,93.5262864495172,43.925079735745,78.7077067184914,30.8390410549849,42.9947916941002
"BEX5",136.988407350496,174.294350848285,215.84756388309,277.837399048114,138.312141845786,144.671807699433
"SCAMP5",187.285967666511,276.413065411961,266.195984777879,354.838809802821,220.392298454309,172.654365210041
"LOC105369734",7.59463694712297,6.33405765770267,6.75323611647552,7.33766988231833,9.68430824447766,7.73789954746943
"LOC102725227",19.5606309273839,20.7633453278041,13.1629869680907,11.2050641242286,11.2727296812913,11.5070490440254
"LRRC37A2",67.2638289233133,96.1584675965664,60.8687570105694,110.446508357266,76.8696396344545,40.0415245610451
"STKLD1",38.6922306758834,14.7238392608043,55.7642649425854,32.6118188217164,61.2686008194889,47.237869718008
"LOC100652999",27.220544110538,39.4306066025203,25.6936509492318,36.2054003814925,60.4092680028133,32.4732077942457
"ZC3H4",19.9289666379663,19.4616078452703,18.1086362900315,29.8125938992962,28.6026715707842,27.3532053848022
"LOC441052",33.287185784048,21.1815461824055,23.2057593222094,25.3726798661922,33.9570917577673,31.379990273117
"LOC100131943",50.6936100048718,55.5337148073808,50.433239765292,53.7058373565347,78.1156116933722,55.4397558914455
"SPINK6",9.13391269487809,10.3638777650275,11.8017344768089,8.40678979426602,7.73005671948502,7.98289480489106
"LOC105377921",8.92133739291769,6.1977261068504,8.77479852138489,9.14063884708321,5.91952740265862,6.83753825694348
"ZNF774",266.528500190228,347.347523237179,283.114925837351,335.836447342814,193.346923703031,289.566922257972
"CDHR4",28.6634825617893,24.1013658045673,43.396957627216,22.5907928569252,23.8097736428081,17.9606791642732
"LOC105377089",44.2229695642443,57.6025190783915,55.4933887522839,40.7045171458344,66.9193255473187,58.0617036855107
"GPA33",91.5529837683755,71.1843898682155,89.6246702064405,74.4885616800364,109.272987668722,94.0963593433829
"MTMR14",33.1158044607803,61.1891943973954,68.9554654499831,61.6774408334727,68.6392555224933,85.7737326925922
"OR13C2",13.8020819593697,7.46772602955769,6.47717624240446,7.20248624404881,6.51556821496153,5.24168261202591
"LOC105373904",15.5166046950922,14.1686460855115,20.2699271687719,13.27933503337,21.1464707636633,18.8778164984679
"YJEFN3",171.44119488318,151.360505315987,186.340828157308,180.661464666671,99.0290572586441,171.303046653643
"LRCOL1",76.4964556975753,67.2274722403765,75.4801298643653,73.5904677765736,104.035781776659,78.9903768572321
"C2-AS1",70.9466667804081,46.1022737316719,25.5205762473245,47.2403254915562,35.4404987057335,23.8777335689698
"LOC105375477",7.24052846879572,8.12511369020249,8.6192479726277,7.9412548768052,7.80577566029123,14.6045803595733
"LOC105369961",18.895751607049,15.9723534774213,18.0759053160013,16.3589585419344,13.225368355448,15.046739541312
"KRT18P42",42.0616050927082,51.9162041671559,42.4746454590819,34.2764549263155,27.045562533684,38.7028257934405
"LOC101926962",42.6489997145515,41.755635000852,48.3346201903123,44.8084215196121,53.7149957455671,53.9009950026011
"ATP1B3",165.550206492576,98.0621848176916,82.3491583590075,93.219379194651,65.1929927492338,87.2590583534133
"LOC401478",43.3191791309337,30.2658088018057,29.3265610560539,24.7569897493362,25.8003369120527,21.5994399463047
"LOC284926",35.1493230692023,36.5245856125317,55.5381031870751,44.1901523552904,12.1227827649508,48.888729209894
"HCN1",80.0248964582098,188.497816286322,88.2392730271389,249.756428169451,79.2654906578984,82.608939170011
"RUNDC3B",75.6992971458206,131.576588308207,68.8586504062735,193.685615139342,73.1550219064035,63.3156396548342
"PEX5L",294.777786198725,298.828720016984,289.108056026619,490.643725358842,460.245562008779,431.223502611163
"LOC105372023",82.8482891260288,75.8886907447827,66.4896556101242,59.6186994938032,90.0224547600278,86.6738569344369
"HAR1B",391.916906773415,287.666218335011,358.337942320999,285.347873218633,398.302575984039,427.939784870912
"UBE2MP1",72.1390740379392,71.3231739203882,89.9545280951859,109.349286753132,74.469615316074,55.2374953721774
"LOC401037",21.8790925876597,21.752736519859,21.5336802246567,19.8838469691972,27.5363798740281,24.1990582768381
"SBNO1",54.5071279596769,70.4324811090001,52.0762262138707,69.9267718501588,51.8268929190418,45.078418600857
"LPCAT4",11.9417138587,23.9132945557129,42.1145545051583,15.8171964056394,22.8708804422601,66.0006807588432
"OR6E1P",40.2596855790458,48.5951355537545,52.5818501302503,38.391738862697,60.5958463550921,52.0608513794549
"DLX5",50.6731988599363,38.6923379536746,44.3103248958934,43.1535098708359,59.4224836137733,50.2014106817825
"LOC101929116",58.7702854309473,53.460298948451,72.8164246589223,62.5958453595852,76.9539779498076,75.7120486130016
"OR51B4",28.9534026322444,23.5678786170376,26.4817948219525,22.2330504578583,20.445352052323,20.3356612749272
"UCN",302.400350184734,251.561965053203,251.44464176912,231.765979320032,321.978601349427,313.88950880476
"KCTD9P2",11.7468904284264,8.94063313418576,9.87081357634933,11.7497161546589,11.1100622877419,16.6936670837211
"MCM3AP-AS1",47.9228233101494,56.163307716347,50.1234912138529,51.8402582453673,63.7678351960495,61.1725707138486
"OCM",112.170539059451,103.795997322557,147.895977081772,111.596038172248,80.1421328442398,105.575553460628
"LOC105376596",10.5843737043191,7.52820022787154,9.55242483157055,9.68659081475863,11.1795096058637,12.0238915761379
"LOC105373984",17.983500941308,6.65592879667297,11.0351244899972,7.864336210131,7.20042468495127,6.1224623628045
"SGIP1",142.292025434663,168.23825720164,130.12063880968,202.47893302681,119.154861149875,127.981280849857
"LOC105375580",54.1249544276133,54.7919103590441,64.3806394007871,44.3977604612435,67.0059358481245,68.2312149229884
"LINC00955",96.7727530429937,97.3815797858712,107.503587906914,88.8700256836108,119.70909863441,117.435761975839
"CCR1",19.8663647522378,20.3360841475122,22.375034472809,20.6641626626168,27.1456100281566,23.5752799908792
"LOC105379314",38.2414149612428,36.1598302495695,34.3759100005037,34.6307805505443,41.6995237025874,45.1336015019932
"LOC101928813",10.1963578013806,8.23777087667171,10.4970279011916,10.7935085498537,14.7947560183305,10.6673801753592
"PEX3",20.1037676873961,12.9927417706295,12.5958362317806,37.1200564674876,33.5450502566202,26.7649119233777
"NCAM1-AS1",224.064456335553,207.202413865851,238.390180346602,210.297953437954,187.534601800684,174.385466631228
"LOC101927098",23.1338423322262,22.6609431129086,19.1439814640043,18.2565720800119,32.5272736623252,21.7817052601373
"CNTNAP1",216.602187079375,420.580164287714,377.268281055293,519.600856977905,275.604378890661,230.976297268919
"FOXO4",338.444391650739,282.934246187475,307.298092190651,337.926106484334,360.345745067865,416.880187922684
"LOC105372500",68.1338110147837,46.59835108808,69.8018805569954,64.1185991047182,44.2643398359581,51.7323204544365
"LOC105378066",15.5124967178916,11.2842372596482,10.9989355125966,15.6405896701675,20.9980143115322,14.4326268470019
"LOC105374313",18.3160309138705,15.691865829923,14.5935098601731,11.5884684097452,18.9841828998969,18.9590793004117
"LINC00891",106.830367926766,105.115674135301,140.023872379641,157.787160004931,122.788020118113,66.5468282020775
"FRMPD2",11.4010200257352,10.6653765720689,7.68601610833045,13.3981137461369,5.21773979584604,10.4279957869105
"KRTAP19-1",16.37236692813,15.9208780629696,17.9323293927786,18.4896883151698,27.7348881072615,17.5044156989998
"LOC101928792",37.054889043617,43.9671465453568,42.9011376373054,53.1247779173507,44.1061521764758,23.4029744711859
"FAM86JP",199.593924986104,127.311064685025,162.481426424804,119.69947380255,213.014377669118,181.459527874137
"OR7E53P",420.067686132665,323.988545990625,404.543210685415,250.142606361908,466.046791579745,435.90683045607
"C10orf54",126.094452870608,120.962579506371,129.278271166582,127.420270939268,135.150496344451,178.17350389163
"TRIM16L",62.5518218919012,33.7237952477764,34.2699931886289,47.4112656039772,87.1837890396045,45.5811683641901
"MAS1",21.1362861734796,18.6151198547561,15.3824777431746,15.0654410059575,20.0646349043881,24.2516667830209
"LOC101928733",125.900482341595,110.426222963619,103.872503999526,99.5472115783422,135.545931484712,132.969633277797
"FAXC",48.3205509759417,196.312332949226,114.555744860407,193.989667263779,89.2153468993037,46.4010967304305
"OR4D9",35.2511642139404,20.0185142784806,31.6944867380088,23.9766966102661,45.9115743779336,30.2334979460142
"CAMTA2",85.5494100031565,77.2651534022731,75.9169959153704,96.9254753320948,46.941856665425,83.6369762721737
"LINC01271",63.0506789094018,56.9945078998543,64.5145203124807,53.5311967140795,74.805995615415,70.2175132971008
"IGHV1OR15-1",100.753000939326,39.1010379568873,58.8839684854177,26.4191656482821,103.723788764643,69.5817471797079
"LOC105369436",8.61257714229062,10.8431723672187,10.1595950926309,9.19815812998989,7.51303071319309,8.23589250491765
"LOC105372160",21.0221161855857,18.1263180627669,20.5542239914278,22.9715611394948,29.2761918555945,22.5398029818435
"HRK",39.5201906073883,26.0126594829232,41.5581636068526,34.6245640135474,47.0525497905944,43.2293428443742
"C2orf66",17.4787608010117,13.1355982207529,26.5999752821558,29.5872765434454,35.9548628141427,25.552649787049
"TPSAB1",514.206130415706,406.451386705084,557.408425724135,335.987092423938,574.339907751123,588.196341229395
"LOC339988",51.8394677269602,53.949624006599,76.1907525522721,62.7985350702973,92.7510044231287,66.5885398477711
"LOC101928421",35.1990600800207,54.7200635269182,29.9089633055531,39.5612470953076,58.3218266206706,46.5703558208303
"HPCAL4",182.920505383473,242.02294188819,196.860247053024,248.087115495278,171.194791613859,173.580491027196
"LOC105379002",17.3234575745539,18.5834441204512,19.9359437810858,17.1600041901044,30.2812530347455,18.3808935891978
"HIF1AN",71.4385552971211,103.912327041438,110.541861323548,103.801321455915,116.951617110494,130.715824988448
"ZCCHC17",170.659391634232,160.596651253478,137.544820199683,205.72737958698,136.96201292394,127.664093244823
"LOC105369649",87.2673449685883,67.5242591023712,64.008296123111,99.6792977939961,68.096559289213,52.3860217040997
"LIPA",104.888885404974,130.128485815871,98.0821704829307,161.888085377224,163.927603759396,152.985382271451
"LYRM4-AS1",81.1038783505659,79.2943957615305,84.4205310775059,77.7267883183854,98.0760519895844,96.190799236619
"FAM180B",103.34086109083,84.7899282681803,77.6749767822498,92.6585370961592,65.0308781341158,78.5522666271316
"ULBP1",25.1223583880138,31.4605284688151,26.9249917946909,24.6976351113815,37.4512768208805,30.0347343808613
"CCDC174",254.79585537012,141.228456484122,203.095997798654,146.898413024006,263.395703065794,228.085828305529
"DNM1",207.876663749057,411.941595954551,298.307615809474,374.836595305964,243.317622106204,212.614031397452
"EYS",15.0207089300643,10.8451492328775,13.2167265794908,13.7519471460284,18.0678507950748,14.9860160853497
"GSG1L2",136.508691485918,143.94551216348,149.696014351199,123.206964576864,188.455749513981,153.535131842482
"SUPV3L1",67.2815949115265,111.884470907554,90.6340972288352,142.090372877145,78.3359154015139,64.8818027282449
"LOC105372854",437.407455274367,359.853280473596,366.693783942893,328.981352402495,413.257444925224,522.175152868959
"LOC105376221",25.6814187479645,24.536830526498,21.0998084984444,16.2872711191582,32.6797717050359,24.4804810049019
"ZNF836",34.024215673925,76.6489434284587,75.3000020990037,65.4890591692351,108.135169035389,73.0127239651181
"LOC286068",21.793439509479,20.2091396635239,30.6914946406652,17.8050798423296,23.4484881121802,40.1169772452354
"UQCC3",57.7875579860581,43.2227212418926,70.2601134018041,42.0579317378641,30.5767464858095,47.3763779561854
"LOC105377471",6.44790728776228,6.69816075056017,5.85732927858,5.14444698714884,7.96514154791229,6.94581988467094
"IFNL3P1",109.622490016812,107.168566333275,126.752904829315,99.8100372322814,151.560395554463,123.393791707624
"ARMC10",122.496014449269,124.643254647369,115.146520007168,158.065751609122,120.771982741439,83.4039034029661
"LINC01410",25.1262593130268,20.3229510118263,34.6537121772096,40.9495587174604,37.3666934168956,43.7588524593862
"CD86",35.8446027893341,33.8840401739364,32.1975721217857,27.4281611772907,38.1633787711772,41.2300984210886
"LOC102723627",21.8071450147105,38.0798000967773,32.7052423519848,19.3091399311579,40.9625606857587,34.3959786660818
"NFE4",16.4883828071634,13.4106568812696,17.7582806235357,17.2463361501579,12.5026932554951,13.5674059240311
"LOC105377765",77.9277361157264,56.0062527894686,55.2274266211315,43.2681940211863,50.679767470814,34.8226236664261
"LOC643936",125.618052691565,105.932025324951,129.304081096988,91.5449881962695,150.62526820519,132.503623266957
"DDHD2",165.590947988844,199.743673633326,141.589551846275,261.299580811778,167.620756617597,109.570756769639
"LOC105376662",39.676476316883,29.8112713996444,72.8283371431045,21.8098962203601,63.7289064471755,55.1052168074861
"TRAV1-1",41.7277145370612,37.1156826825631,43.858057181577,48.4759410456316,43.1305437727503,72.4327377018498
"LOC105369889",38.8349579845768,36.2474097924914,21.1475554551091,18.2036393000974,11.4972346789856,25.5933305951537
"TMPRSS11GP",41.2027863999159,44.9892683568158,44.458396195179,43.3736815809163,56.1920060420819,49.3388778966665
"LOC105372666",8.9743160963852,10.5564071863436,8.97867151826146,7.40843596745953,6.9097188026067,7.38460114164431
"HIST1H2APS3",107.94809697638,75.8541390777135,92.2984810105346,74.601048383852,53.470379091349,81.0652103272714
"FAM69C",11.52330779163,9.74831587828712,15.1129773161083,24.6275976685539,28.9301520372287,16.6747820560185
"FGF13",9.01711549264539,6.75624666168306,6.60623824776259,11.6250176377458,28.1427616087656,7.25301081440349
