"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"203282_at",-1.75325935970859,7.46147004581283,-8.38746080416686,2.71222927887217e-10,3.30255010505771e-07,13.4017122000592
"202165_at",-0.84219466721955,5.16479592575511,-8.3605926700263,2.94378121930258e-10,3.30255010505771e-07,13.3236534757002
"213558_at",-1.1976382741494,6.60763052252415,-8.3583282143043,2.96418804026182e-10,3.30255010505771e-07,13.317070586703
"206935_at",-1.74798169584013,4.57185661408173,-8.28128285794901,3.75086749497005e-10,3.98002763763894e-07,13.0927212253861
"214930_at",-0.790598153908126,6.22191564884521,-8.24244065080208,4.22450875792005e-10,4.27885130239693e-07,12.9793424180643
"206481_s_at",-0.782519531693892,5.02690644612876,-8.22627432731618,4.43906980175653e-10,4.30068662576264e-07,12.9321000192203
"219603_s_at",-1.04980127566791,5.73520966601584,-8.21146926240548,4.6452259219441e-10,4.31289871744502e-07,12.8888081107867
"203680_at",-1.53514279814175,7.80385939276045,-8.17954969524298,5.12326574113837e-10,4.40341456390321e-07,12.7953822494172
"203355_s_at",-1.28474169632026,7.30593875176344,-8.17861802340951,5.13794276630092e-10,4.40341456390321e-07,12.7926535062555
"210454_s_at",-1.69144400472833,7.61347415610196,-8.15578687012845,5.51121189428266e-10,4.54838276445557e-07,12.7257519857593
"205632_s_at",-1.55589878742833,6.95547779283616,-8.11597074730406,6.22904584133362e-10,4.95720816008704e-07,12.6089330059164
